[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
251;883;0.081390046;0.08298621;0.2704647;10.898838;2500;1.2241396;0.7487812;0.5000666448738389
158;330;0.06311927;0.121871926;0.21386378;8.917075;2500;1.4139003;1.153257;0.3372638722039814
191;790;0.04022404;0.13146786;0.12905936;8.415086;2500;1.9348735;1.1196369;0.15671743261616256
50;884;0.060949173;0.14002651;0.2631914;15.803899;2500;1.0201033;1.2449999;0.42870961215816056
16;149;0.08312056;0.11850839;0.23220335;8.36319;2500;1.8876;1.1750059;0.37973242905406557
24;395;0.087062486;0.11902847;0.23732223;3.8064742;2500;1.7980232;1.1443743;0.390439067678778
272;493;0.078020126;0.1418536;0.15884142;7.6227474;2500;1.2422225;1.0137242;0.20929904098810617
265;933;0.021745851;0.1937042;0.12993197;16.336748;2500;1.8531866;1.2627485;0.13146035642152967
244;685;0.10003569;0.1235351;0.25614432;10.64763;2500;1.6988606;1.1129286;0.4276292795767804
67;544;0.12195991;0.14092958;0.109883994;1.2402288;2500;1.9381022;0.7669705;0.11640186213578853
162;389;0.076856524;0.09444599;0.1804695;12.839212;2500;1.4102348;1.1665376;0.2878533212588163
240;14;0.07464945;0.12795654;0.20177232;4.32218;2500;1.6600795;0.8349821;0.3067604174711679
205;34;0.016628213;0.13339205;0.10348611;3.0467436;2500;1.2239145;1.1845433;0.1079675282318471
43;296;0.07408064;0.08015374;0.21940127;6.783179;2500;1.2592589;1.2940959;0.38746306937860964
269;148;0.030631961;0.21033119;0.12392529;15.634097;2500;1.0162317;0.7780861;0.1157148220055667
56;152;0.044965986;0.23643424;0.14828964;1.951129;2500;1.4905376;0.7482608;0.1480503256757811
59;727;0.068787575;0.12709889;0.2987137;4.9370646;2500;0.80454165;1.1684443;0.518277751790213
271;730;0.059872948;0.1504114;0.21205449;4.851702;2500;1.9023712;1.1790798;0.3120885360699772
150;63;0.07293799;0.10854347;0.29365447;16.632645;2500;1.1977912;1.104411;0.5253080590115528
118;716;0.06055542;0.11086453;0.19852689;5.7530107;2500;1.5468366;0.979321;0.3132197860074808
170;183;0.028735133;0.2538796;0.26068494;12.007647;2500;1.9689873;1.2147583;0.3468666249163679
294;458;0.08421673;0.15160125;0.10759801;3.398993;2500;1.3022655;1.0975461;0.10805462465149125
44;1187;0.11336257;0.14236864;0.15825209;16.029203;2500;0.88576615;1.2185043;0.20783162882868345
229;631;0.1244472;0.15783651;0.1566448;5.9546094;2500;1.250407;0.9007473;0.19617639855652344
106;50;0.038827453;0.19943154;0.113959886;9.762287;2500;1.9765371;0.9047166;0.10265785379507503
43;423;0.042303383;0.13473924;0.29042032;7.306499;2500;1.9494089;1.066135;0.4928187040084597
132;808;0.037987255;0.21901026;0.20093583;13.491732;2500;1.6187387;1.1125258;0.24996422756016518
169;277;0.10502381;0.1571471;0.21859433;5.9104466;2500;1.6157596;0.78025544;0.32099408177864813
69;1157;0.074449524;0.13764276;0.20409223;1.0079554;2500;1.3798256;0.7952928;0.30451721234947665
127;516;0.07124656;0.17127556;0.14971282;10.984522;2500;1.4058038;1.1997387;0.1763419187659241
194;35;0.048968676;0.1737138;0.2848606;19.523056;2500;1.4637197;1.0445683;0.4481067252771442
177;653;0.082947075;0.11700283;0.23379876;16.786379;2500;1.2757292;0.8374094;0.38451626712692283
219;814;0.1045026;0.1463598;0.12472021;19.865849;2500;1.7803811;0.90000194;0.14125589720944073
252;552;0.055475213;0.13164264;0.19235781;9.450174;2500;1.8900269;1.1905233;0.2842771955195869
128;1114;0.029821957;0.16929866;0.10029475;11.788155;2500;1.8352358;0.82710105;0.08942734139099208
132;1083;0.060334325;0.15051898;0.23494864;16.155561;2500;1.1393201;1.0629971;0.35995018243389904
154;175;0.11102776;0.13116528;0.20471671;7.408554;2500;1.0413901;1.0051208;0.3105777897352576
174;105;0.09269378;0.18513682;0.2808394;3.1450279;2500;1.9708188;1.2732419;0.43102381418564567
41;381;0.09728265;0.14495485;0.28946733;4.2077456;2500;0.98838735;1.1572822;0.4816253310473681
100;733;0.056408472;0.20250373;0.11963545;19.288025;2500;1.2479645;1.1299204;0.11106107554022907
59;725;0.046005424;0.14789316;0.11789931;16.015133;2500;0.86035943;1.1517746;0.12802268004549291
121;333;0.034966383;0.20314588;0.27981818;6.4890485;2500;1.0519379;1.2683464;0.4161662668879978
292;1141;0.03926214;0.12631562;0.20242037;15.835282;2500;1.3127308;0.85376155;0.30937180232688105
178;375;0.03684052;0.18265028;0.19393557;14.394048;2500;0.87344;0.72072583;0.25539822431178727
134;966;0.079996824;0.17348501;0.21415782;9.916642;2500;1.488919;0.87393767;0.30116342505565036
174;1000;0.045570713;0.13138767;0.19328031;1.4323168;2500;1.3165704;1.2473161;0.2863871185195231
204;127;0.123912305;0.16140226;0.22285363;14.831698;2500;1.317045;1.1194441;0.3268914193420825
136;286;0.05380186;0.15877706;0.28981385;6.518075;2500;1.7152083;0.7935246;0.4706450004796701
139;266;0.046357978;0.2043133;0.22119656;6.159379;2500;1.2744029;0.90383327;0.29687288633430625
213;1104;0.029477399;0.19100676;0.16414703;10.995237;2500;0.8820987;1.0606201;0.19413378273394935
27;427;0.052235;0.20760374;0.14267679;6.0527225;2500;1.6200546;0.7977836;0.14853291313244946
166;1005;0.090054646;0.14759083;0.29322317;14.611853;2500;1.636609;1.0592653;0.4875238824716407
168;578;0.05901796;0.10936791;0.2158799;6.547439;2500;1.4165882;0.74443233;0.352073955895498
229;554;0.10046385;0.18824333;0.21333356;16.328218;2500;0.80659014;1.1361063;0.29054809797338477
294;1085;0.11037784;0.13863125;0.10666607;9.308278;2500;1.9385607;0.88027143;0.11153926502329536
240;534;0.044410307;0.17640054;0.28367743;10.814149;2500;1.164852;0.9564189;0.4435352640507943
156;896;0.072509065;0.17898168;0.1939206;1.665628;2500;1.167287;0.7084029;0.2574245515184675
59;515;0.03163722;0.15749717;0.29995;1.3873794;2500;1.0218288;1.0868044;0.4936525144798292
180;131;0.049756788;0.21558736;0.13357307;5.024122;2500;1.5641601;1.1115719;0.1301386301244652
251;73;0.052575354;0.15910846;0.16524102;7.6100845;2500;1.5143702;1.2242628;0.21219102310867974
280;257;0.103653714;0.16710141;0.14201508;4.348296;2500;1.8661804;1.1365454;0.16392242810441493
249;869;0.0828422;0.10826578;0.17578635;10.545526;2500;1.5504519;1.105842;0.266641957633751
64;454;0.059854142;0.20868784;0.2953269;12.42334;2500;1.1259178;0.9525246;0.44448619459557437
216;550;0.07410521;0.21189857;0.18295558;16.262016;2500;1.741793;0.74355763;0.21954837030114482
265;131;0.13521011;0.161913;0.2654201;10.763479;2500;1.1477588;1.0867504;0.415868276697701
207;751;0.109826274;0.15668023;0.25105366;7.9779406;2500;1.8753633;0.71321535;0.38937498564011264
208;966;0.09614059;0.15946136;0.15958984;18.552187;2500;0.9274988;1.0948226;0.20101590159943403
155;753;0.05992919;0.16806212;0.21598081;9.27893;2500;1.3092197;0.7448834;0.3083314655517269
194;1181;0.039213255;0.12664689;0.27034166;6.3375707;2500;1.975855;0.7356601;0.455999693794379
95;29;0.091104485;0.1428736;0.22226578;2.443305;2500;1.7068281;1.0403063;0.3388843769209203
35;28;0.03220237;0.20228559;0.15298596;4.506744;2500;1.2133576;1.2521002;0.1688375392763837
250;605;0.050689824;0.109020256;0.2726341;14.131175;2500;1.6942974;1.1339442;0.4777317120352028
283;327;0.031527326;0.22206658;0.21123306;4.77096;2500;0.8181379;1.1202635;0.26804252128158945
258;826;0.06020488;0.112136476;0.29600176;7.9334173;2500;0.82138103;1.1767472;0.5269233947475186
106;953;0.078401126;0.16109067;0.23112516;1.5221672;2500;1.285906;0.97636837;0.34427427699014074
37;131;0.027372662;0.19352232;0.18977065;8.183601;2500;1.9500657;1.1378607;0.24146353778915025
91;1101;0.075362004;0.20589614;0.18718114;13.312244;2500;1.480357;0.9869262;0.23031979321375406
254;45;0.03271239;0.15212429;0.27602112;5.167931;2500;0.9211058;1.2698286;0.44637464284338274
200;829;0.073654085;0.10202697;0.29611877;1.0731169;2500;1.4931396;1.1273979;0.5376399404990709
290;467;0.10826704;0.12440864;0.18207061;16.83441;2500;1.8827146;0.8811324;0.2679467136155135
109;804;0.049474012;0.16956243;0.1326038;14.699587;2500;1.4890859;0.9191026;0.14557484389028202
169;126;0.019462345;0.15473229;0.10795532;19.861393;2500;1.1397538;1.0836354;0.107499644308367
239;1125;0.111119054;0.13093777;0.16447447;3.5749075;2500;1.9677995;0.98498684;0.22725948621810196
77;1125;0.12515758;0.16071503;0.16839576;13.872399;2500;1.9293464;0.79343957;0.21747717489847723
289;628;0.10930695;0.15173112;0.18517263;5.889812;2500;1.365624;1.0800517;0.2561194791425353
181;616;0.04400699;0.13742657;0.12900516;10.543351;2500;1.8049378;1.0712084;0.1535814617443358
12;765;0.024498638;0.16126229;0.19853233;15.187461;2500;1.1683512;0.71002966;0.2771898810369278
17;700;0.114468694;0.119165495;0.288673;4.1982174;2500;1.0647336;0.9291167;0.5035824592615249
265;656;0.07482504;0.17680253;0.14649884;9.843977;2500;1.3419086;1.139542;0.16785567124944073
197;711;0.072028846;0.22482046;0.23695135;6.1130013;2500;1.8678674;0.80845857;0.3163780163505779
231;1031;0.06809296;0.09763001;0.10759649;3.943804;2500;1.718589;1.2113636;0.13325121585326946
237;737;0.08542329;0.14652845;0.22876196;14.733557;2500;1.9949868;1.0405385;0.3498689556981388
131;243;0.034802772;0.2633034;0.28750366;5.9098825;2500;1.7456486;0.9441397;0.39423834169525546
241;1097;0.0805443;0.08609021;0.15646887;11.059936;2500;1.7431102;1.2921213;0.2429063156170466
281;266;0.09540096;0.20048434;0.26324707;14.159567;2500;1.815279;1.0827041;0.3838349451014059
59;206;0.038446967;0.18087973;0.11648979;9.41787;2500;0.85292006;1.2554777;0.11287369670770776
231;1196;0.027406411;0.23020203;0.17164713;3.5339653;2500;1.656307;1.2994577;0.19101143363566114
99;263;0.06860438;0.14518635;0.10134038;1.2319396;2500;0.89404744;0.9754739;0.09948670460634182
103;129;0.09323491;0.1829217;0.1710219;8.260047;2500;1.3985605;0.9170162;0.21094460280354177
129;678;0.040035892;0.2462418;0.16196798;19.819712;2500;1.3734343;1.2209167;0.16800894129113067
260;994;0.055644892;0.11935488;0.23855112;19.482597;2500;1.7044625;0.7061787;0.3928361870523025
16;82;0.07146818;0.19061817;0.15890206;9.517878;2500;1.9283344;0.97750145;0.18458446723008298
135;593;0.042113278;0.110997654;0.26461893;8.903094;2500;1.0067663;1.0864311;0.4579480038747369
207;91;0.09386926;0.09765975;0.15829132;13.277253;2500;1.9189641;1.1862549;0.23761971337509616
42;520;0.050844096;0.18200728;0.1446639;16.819021;2500;1.651714;1.1110737;0.16222704457902382
239;419;0.10909751;0.13138324;0.19890533;11.986386;2500;1.5347632;0.71207273;0.2981794376754802
283;173;0.048700627;0.15608934;0.23129159;14.758114;2500;1.6870819;1.1049743;0.34818015167746075
36;1117;0.032739323;0.15782641;0.27774546;1.4557463;2500;1.0628333;1.0917411;0.4454370141734477
54;765;0.0282789;0.14746863;0.26270178;17.691776;2500;0.87407845;0.70553535;0.42149537035339546
292;1013;0.08856294;0.09739396;0.20490079;11.238835;2500;1.0571904;0.8794355;0.33862128005648673
67;1088;0.018532917;0.15100114;0.29565826;10.355941;2500;1.2238101;0.98188627;0.4898777405644788
32;1116;0.03550137;0.15367353;0.15930328;5.1053915;2500;1.3149924;1.0795865;0.20356188601064318
286;900;0.06452508;0.20866682;0.29989263;3.581513;2500;0.944671;1.1082637;0.45399797504978606
268;375;0.070051506;0.12307684;0.17703696;7.994508;2500;1.7072873;1.0261574;0.25839016340655546
200;996;0.071629986;0.21452335;0.15248165;18.48103;2500;1.462242;1.2958652;0.16312202845834517
169;629;0.02020361;0.16658075;0.17655954;11.624513;2500;1.5932934;1.1115552;0.23023087100742315
276;333;0.06865657;0.155138;0.21716353;8.82746;2500;0.9022171;0.7991503;0.3194140214054208
200;469;0.07947408;0.09566141;0.19478709;3.6444411;2500;1.4004519;1.1370857;0.31800185788618685
200;368;0.06936002;0.08320418;0.11003751;2.1758823;2500;1.849653;0.8288164;0.14706473721866303
254;564;0.121095784;0.12273526;0.17120136;12.519876;2500;1.8324337;0.8008706;0.24650376650198463
199;939;0.04754895;0.15311593;0.198364;19.205652;2500;1.6414415;1.0783626;0.2820563903566818
156;586;0.030059425;0.17170183;0.2326587;9.510461;2500;1.5271221;1.0087571;0.34014269237161715
123;328;0.026989862;0.18417296;0.29061002;5.5029016;2500;1.9094371;1.2679453;0.45233417506445367
155;114;0.11915523;0.1475087;0.2911808;8.158482;2500;0.9285147;1.0498184;0.4831424300292664
161;1028;0.083834484;0.12612675;0.20280667;10.694104;2500;0.84870994;1.0130627;0.3103343144151472
114;506;0.05720412;0.10575689;0.2138182;15.319373;2500;1.672515;0.7818102;0.3507242273085336
139;535;0.05729535;0.13451768;0.23960665;9.61648;2500;1.2246311;1.2169112;0.38234838815192873
242;918;0.06689162;0.16952775;0.26706538;18.605265;2500;0.95945907;0.8901986;0.4135621009528089
130;1021;0.0889835;0.21003954;0.24904545;13.174671;2500;1.9238441;0.9500718;0.34895252867126436
17;618;0.042102877;0.12936915;0.24410233;3.2911768;2500;0.82415605;1.0016795;0.3963213152765456
92;762;0.057544507;0.14097323;0.18945496;3.1713815;2500;1.7476112;1.2738975;0.27180759773942315
77;294;0.041031744;0.18180725;0.27378994;11.478484;2500;1.283452;0.8551312;0.41864888064036404
240;1122;0.042910658;0.2487859;0.23250942;16.253252;2500;1.2563536;1.1108768;0.2952455593519296
140;685;0.030678583;0.13558471;0.13183966;11.132683;2500;1.295137;1.1233441;0.15993931714933807
91;866;0.13141152;0.13766178;0.21967533;16.274141;2500;1.2195232;0.7149682;0.33732219092039023
245;145;0.1282588;0.13018441;0.1621118;2.5265343;2500;0.9298925;0.93543506;0.2229392662998508
15;767;0.07850475;0.11746092;0.14061336;7.249228;2500;1.6514742;0.72448057;0.18740747925332985
60;449;0.11570455;0.15035848;0.22976986;1.9134538;2500;1.4204993;0.78705055;0.34915569759285336
249;545;0.033409346;0.20282173;0.22845002;7.765617;2500;1.27648;0.74655277;0.3120873085033584
169;821;0.026216913;0.14948712;0.29094347;11.80681;2500;1.439916;0.8517245;0.480919112252682
234;957;0.02643388;0.16642709;0.29524425;18.585857;2500;1.3751552;1.1161175;0.4760790456293
253;425;0.024961825;0.17428923;0.1817576;9.742886;2500;1.0947614;0.7889313;0.23616085819604699
283;1049;0.07917073;0.119283676;0.13570377;8.133808;2500;0.9863605;0.936988;0.17647897178923966
28;270;0.032105505;0.22984931;0.12809165;13.910914;2500;1.7596828;1.0437237;0.11662808928942253
241;679;0.11944565;0.12959857;0.2948517;14.644988;2500;1.6575317;0.8226785;0.5073514031212049
215;190;0.09871299;0.17426528;0.17917748;4.25143;2500;1.030831;0.85507315;0.23114003091759003
70;354;0.038151488;0.18846789;0.16855659;14.31095;2500;0.9464043;1.0334344;0.20357749189054097
280;1075;0.08650339;0.116076365;0.2242293;11.253464;2500;1.4598181;1.1198301;0.36447301693819467
127;23;0.06878627;0.09137642;0.111462764;10.674204;2500;1.5829632;0.9854631;0.14472069500732457
267;1099;0.08762615;0.18153273;0.22935148;19.645567;2500;1.5024824;0.9178851;0.32690981247079387
185;400;0.02198874;0.1392266;0.27515012;15.65227;2500;1.1290799;1.2098426;0.4553801940313529
162;837;0.050817877;0.1444018;0.24485388;16.48233;2500;1.6782554;1.1999636;0.38568247752226886
56;119;0.079959944;0.17037259;0.18349062;16.605156;2500;1.0541544;0.86291254;0.2417325558297497
275;773;0.1051935;0.15943205;0.12322837;13.304229;2500;1.4150373;1.1298777;0.1328332284014176
171;1092;0.035164997;0.12511192;0.14824854;1.4874345;2500;1.0281978;1.0741348;0.19809116875341845
11;670;0.108336434;0.13280621;0.15308496;8.000963;2500;1.2202743;0.7422367;0.2031527043213308
15;440;0.034164518;0.13640632;0.17698455;15.570519;2500;1.3986018;0.7378448;0.2492409319063185
235;954;0.13160306;0.13198294;0.12666939;4.415691;2500;1.486937;0.70017326;0.15186106420543213
56;858;0.037889518;0.22158839;0.21513079;19.19061;2500;0.9298533;0.78766036;0.2757560946243876
183;150;0.11358349;0.14862514;0.17326227;1.1348538;2500;1.2280849;0.7711002;0.23405578742389477
207;802;0.024395164;0.13516846;0.19927417;11.609896;2500;1.445243;0.761309;0.2962127180122694
91;800;0.09443689;0.1394769;0.15702729;2.6055748;2500;1.7571883;0.9420814;0.20707882248161036
175;904;0.08281191;0.10331553;0.19077267;15.4481735;2500;1.1101538;1.1331508;0.3027143532218709
79;386;0.05052108;0.17385012;0.24252997;12.719808;2500;1.7484201;0.9747183;0.3590809321676016
284;487;0.04193686;0.25647482;0.117644735;8.692884;2500;1.9576062;1.0310577;0.09328202874704021
259;1152;0.081779525;0.081791416;0.20201884;2.9260874;2500;1.5765918;0.9016228;0.34687357381628275
93;692;0.11678525;0.12232255;0.22366567;9.582895;2500;1.6860987;1.0946072;0.3579989256490234
163;615;0.07037676;0.104373164;0.23353522;7.6432166;2500;1.762208;0.8988978;0.39531113345447444
155;1184;0.05766797;0.16883966;0.28455845;4.5703893;2500;1.8395783;0.8860451;0.45125654949132743
288;283;0.035078097;0.19305693;0.2562243;4.490222;2500;0.9172415;1.2669445;0.3743391354378852
124;483;0.05836992;0.16006394;0.24779895;17.102076;2500;1.178669;0.96349776;0.37995522321696695
173;914;0.09545933;0.150483;0.27359998;7.2458215;2500;1.4075899;0.9680965;0.44250443622931257
279;858;0.047660645;0.24846828;0.2828847;2.888384;2500;1.2019562;0.74358875;0.3936622939160132
57;1160;0.02889798;0.24188481;0.26786983;4.00487;2500;1.0649387;1.2527901;0.36766625602448266
169;788;0.13561231;0.15816621;0.22279899;13.560176;2500;1.8974748;0.9211135;0.3290079507072304
40;382;0.0677981;0.11061985;0.26861945;8.0231085;2500;1.7237262;1.1081235;0.4672148577123686
189;483;0.1128774;0.18610701;0.16528241;2.070613;2500;1.0679299;1.1026678;0.19854491076510733
116;116;0.09375141;0.102023154;0.29039538;2.0425467;2500;1.0892684;1.2315062;0.5247197224747477
290;1109;0.047822222;0.107302636;0.13469242;2.1297398;2500;1.558937;1.2272801;0.18177597041004517
130;163;0.04895356;0.16648185;0.14584297;15.008614;2500;1.3596954;0.7922572;0.17134339984766903
49;659;0.08669237;0.10023718;0.1317051;17.150017;2500;1.1692864;0.7653229;0.18025463097981723
251;487;0.13065894;0.13365914;0.2554027;17.058817;2500;1.8019297;1.2335007;0.4172020703235834
248;169;0.017638443;0.14540274;0.18689899;11.366795;2500;1.920491;0.8643381;0.2636472312949823
211;358;0.05393301;0.17826748;0.24760608;8.452318;2500;1.23501;1.2018954;0.3665559385837827
227;763;0.047378026;0.14603148;0.20201299;7.0285425;2500;1.5749999;0.9444628;0.2942977406581612
86;47;0.026154336;0.15485564;0.18065509;15.162101;2500;1.2024366;0.90914625;0.2451191021925819
196;1159;0.053070065;0.22827576;0.27927536;16.34992;2500;1.9456571;0.8067811;0.39865495581700455
21;1091;0.024956515;0.20236926;0.18642889;18.839603;2500;1.2857322;1.2836071;0.23061476625457197
67;110;0.07526533;0.12355135;0.22367994;19.711628;2500;1.0489508;0.7383954;0.3570165299247937
280;1043;0.03739191;0.22452576;0.27171957;14.394447;2500;1.2785085;1.0141336;0.38572203670401756
224;400;0.12649444;0.15148413;0.14251922;4.6547513;2500;1.1820531;1.1312934;0.17231836253416255
76;90;0.07215995;0.14415324;0.18054481;19.281263;2500;1.4110627;0.95078415;0.25150837928840813
42;374;0.04299331;0.1343253;0.12898105;3.3309286;2500;0.91197574;0.8773461;0.15509809799640242
285;972;0.1267067;0.17244397;0.20853768;6.3056707;2500;1.5416777;0.7943734;0.29045037678016045
42;802;0.07343938;0.13040705;0.2579136;16.814075;2500;1.7286384;0.8170362;0.42545554873850394
84;293;0.072548896;0.108276755;0.11100643;10.789597;2500;1.1156723;1.2669394;0.1340252964914685
62;865;0.07465716;0.09083921;0.112066165;5.641592;2500;1.1007499;0.947688;0.14627737465227886
12;852;0.07131966;0.097258426;0.24823834;10.953067;2500;1.2010506;0.7196475;0.4348522402264929
101;894;0.119980074;0.17147632;0.24191836;15.63871;2500;1.4158771;0.9346794;0.35945505603659106
292;653;0.11444535;0.17755373;0.18043894;6.2007246;2500;0.9236184;1.0664946;0.23182520970243403
