;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
8;1000;90;751;0.03463075;0.2150847;0.1712671;21.670187;2500;0.24971545;0.13868085
8;1000;70;1597;0.03463075;0.2150847;0.1712671;21.670187;2500;0.24971545;0.13868085
8;1000;70;751;0.033651922;0.20900539;0.1712671;21.670187;2500;0.2426573;0.13868085
8;1000;70;751;0.077529654;0.1721858;0.1712671;21.670187;2500;0.24971545;0.310472
8;1000;70;751;0.03463075;0.2150847;0.13121817;21.670187;2500;0.24971545;0.13868085
8;1000;70;751;0.03463075;0.2150847;0.1712671;85.020836;2500;0.24971545;0.13868085
8;1000;90;1597;0.075338304;0.167319;0.13121817;85.020836;2500;0.2426573;0.310472
8;1000;243;1080;0.12662555;0.15911321;0.22325505;146.84454;2500;0.28573877;0.44315144
8;1000;249;1080;0.12662555;0.15911321;0.22325505;146.84454;2500;0.28573877;0.44315144
8;1000;243;824;0.12662555;0.15911321;0.22325505;146.84454;2500;0.28573877;0.44315144
8;1000;243;1080;0.13456863;0.1690942;0.22325505;146.84454;2500;0.30366284;0.44315144
8;1000;243;1080;0.193998;0.09174077;0.22325505;146.84454;2500;0.28573877;0.6789348
8;1000;243;1080;0.12662555;0.15911321;0.20125955;146.84454;2500;0.28573877;0.44315144
8;1000;243;1080;0.12662555;0.15911321;0.22325505;11.180636;2500;0.28573877;0.44315144
8;1000;249;824;0.20616727;0.09749556;0.20125955;11.180636;2500;0.30366284;0.6789348
8;1000;172;410;0.04057862;0.12145514;0.18333033;77.82628;2500;0.16203375;0.25043312
8;1000;57;410;0.04057862;0.12145514;0.18333033;77.82628;2500;0.16203375;0.25043312
8;1000;172;109;0.04057862;0.12145514;0.18333033;77.82628;2500;0.16203375;0.25043312
8;1000;172;410;0.068795495;0.20591058;0.18333033;77.82628;2500;0.27470607;0.25043312
8;1000;172;410;0.088581525;0.07345223;0.18333033;77.82628;2500;0.16203375;0.54668564
8;1000;172;410;0.04057862;0.12145514;0.22575375;77.82628;2500;0.16203375;0.25043312
8;1000;172;410;0.04057862;0.12145514;0.18333033;63.259045;2500;0.16203375;0.25043312
8;1000;57;109;0.15017787;0.12452821;0.22575375;63.259045;2500;0.27470607;0.54668564
8;1000;142;1793;0.17977026;0.14326164;0.12214763;63.660362;2500;0.3230319;0.5565093
8;1000;225;1793;0.17977026;0.14326164;0.12214763;63.660362;2500;0.3230319;0.5565093
8;1000;142;1320;0.17977026;0.14326164;0.12214763;63.660362;2500;0.3230319;0.5565093
8;1000;142;1793;0.10335092;0.08236191;0.12214763;63.660362;2500;0.18571283;0.5565093
8;1000;142;1793;0.044688385;0.27834353;0.12214763;63.660362;2500;0.3230319;0.13834047
8;1000;142;1793;0.17977026;0.14326164;0.14631014;63.660362;2500;0.3230319;0.5565093
8;1000;142;1793;0.17977026;0.14326164;0.12214763;132.70074;2500;0.3230319;0.5565093
8;1000;225;1320;0.0256916;0.16002123;0.14631014;132.70074;2500;0.18571283;0.13834047
8;1000;110;28;0.18789135;0.08313967;0.111653015;39.93133;2500;0.27103102;0.69324666
8;1000;30;28;0.18789135;0.08313967;0.111653015;39.93133;2500;0.27103102;0.69324666
8;1000;110;492;0.18789135;0.08313967;0.111653015;39.93133;2500;0.27103102;0.69324666
8;1000;110;28;0.20600244;0.091153614;0.111653015;39.93133;2500;0.29715607;0.69324666
8;1000;110;28;0.16731873;0.10371229;0.111653015;39.93133;2500;0.27103102;0.61734164
8;1000;110;28;0.18789135;0.08313967;0.23539802;39.93133;2500;0.27103102;0.69324666
8;1000;110;28;0.18789135;0.08313967;0.111653015;116.44253;2500;0.27103102;0.69324666
8;1000;30;492;0.18344681;0.113709256;0.23539802;116.44253;2500;0.29715607;0.61734164
8;1000;194;1677;0.082786575;0.12421819;0.20786892;128.84904;2500;0.20700477;0.39992592
8;1000;161;1677;0.082786575;0.12421819;0.20786892;128.84904;2500;0.20700477;0.39992592
8;1000;194;1207;0.082786575;0.12421819;0.20786892;128.84904;2500;0.20700477;0.39992592
8;1000;194;1677;0.06450688;0.096790195;0.20786892;128.84904;2500;0.16129708;0.39992592
8;1000;194;1677;0.076232664;0.1307721;0.20786892;128.84904;2500;0.20700477;0.36826524
8;1000;194;1677;0.082786575;0.12421819;0.17412995;128.84904;2500;0.20700477;0.39992592
8;1000;194;1677;0.082786575;0.12421819;0.20786892;43.19425;2500;0.20700477;0.39992592
8;1000;161;1207;0.059400108;0.10189697;0.17412995;43.19425;2500;0.16129708;0.36826524
8;1000;266;866;0.16884047;0.164114;0.23386331;95.81735;2500;0.33295447;0.5070978
8;1000;153;866;0.16884047;0.164114;0.23386331;95.81735;2500;0.33295447;0.5070978
8;1000;266;1982;0.16884047;0.164114;0.23386331;95.81735;2500;0.33295447;0.5070978
8;1000;266;866;0.10987884;0.106802925;0.23386331;95.81735;2500;0.21668176;0.5070978
8;1000;266;866;0.080029756;0.2529247;0.23386331;95.81735;2500;0.33295447;0.24036247
8;1000;266;866;0.16884047;0.164114;0.10281411;95.81735;2500;0.33295447;0.5070978
8;1000;266;866;0.16884047;0.164114;0.23386331;31.826302;2500;0.33295447;0.5070978
8;1000;153;1982;0.052082162;0.1645996;0.10281411;31.826302;2500;0.21668176;0.24036247
8;1000;39;1459;0.04090711;0.15299743;0.14661443;45.40365;2500;0.19390455;0.2109652
8;1000;276;1459;0.04090711;0.15299743;0.14661443;45.40365;2500;0.19390455;0.2109652
8;1000;39;712;0.04090711;0.15299743;0.14661443;45.40365;2500;0.19390455;0.2109652
8;1000;39;1459;0.06979179;0.26102954;0.14661443;45.40365;2500;0.33082134;0.2109652
8;1000;39;1459;0.087186135;0.10671841;0.14661443;45.40365;2500;0.19390455;0.4496343
8;1000;39;1459;0.04090711;0.15299743;0.19219835;45.40365;2500;0.19390455;0.2109652
8;1000;39;1459;0.04090711;0.15299743;0.14661443;100.69379;2500;0.19390455;0.2109652
8;1000;276;712;0.14874862;0.18207271;0.19219835;100.69379;2500;0.33082134;0.4496343
8;1000;44;114;0.063761055;0.14987345;0.20239197;60.04098;2500;0.21363449;0.2984586
8;1000;130;114;0.063761055;0.14987345;0.20239197;60.04098;2500;0.21363449;0.2984586
8;1000;44;862;0.063761055;0.14987345;0.20239197;60.04098;2500;0.21363449;0.2984586
8;1000;44;114;0.05130331;0.12059092;0.20239197;60.04098;2500;0.17189422;0.2984586
8;1000;44;114;0.039418887;0.17421561;0.20239197;60.04098;2500;0.21363449;0.18451555
8;1000;44;114;0.063761055;0.14987345;0.22815156;60.04098;2500;0.21363449;0.2984586
8;1000;44;114;0.063761055;0.14987345;0.20239197;9.039992;2500;0.21363449;0.2984586
8;1000;130;862;0.03171716;0.14017707;0.22815156;9.039992;2500;0.17189422;0.18451555
8;1000;270;1715;0.15216576;0.10051862;0.103086144;81.00164;2500;0.25268438;0.60219693
8;1000;298;1715;0.15216576;0.10051862;0.103086144;81.00164;2500;0.25268438;0.60219693
8;1000;270;1574;0.15216576;0.10051862;0.103086144;81.00164;2500;0.25268438;0.60219693
8;1000;270;1715;0.17227799;0.11380449;0.103086144;81.00164;2500;0.28608248;0.60219693
8;1000;270;1715;0.10744351;0.14524087;0.103086144;81.00164;2500;0.25268438;0.42520836
8;1000;270;1715;0.15216576;0.10051862;0.13933527;81.00164;2500;0.25268438;0.60219693
8;1000;270;1715;0.15216576;0.10051862;0.103086144;77.81801;2500;0.25268438;0.60219693
8;1000;298;1574;0.12164466;0.16443783;0.13933527;77.81801;2500;0.28608248;0.42520836
8;1000;196;765;0.019292247;0.15704529;0.15224281;148.1947;2500;0.17633754;0.10940521
8;1000;15;765;0.019292247;0.15704529;0.15224281;148.1947;2500;0.17633754;0.10940521
8;1000;196;1360;0.019292247;0.15704529;0.15224281;148.1947;2500;0.17633754;0.10940521
8;1000;196;765;0.037351646;0.30405483;0.15224281;148.1947;2500;0.34140646;0.10940521
8;1000;196;765;0.09836685;0.07797069;0.15224281;148.1947;2500;0.17633754;0.5578327
8;1000;196;765;0.019292247;0.15704529;0.13365373;148.1947;2500;0.17633754;0.10940521
8;1000;196;765;0.019292247;0.15704529;0.15224281;139.09166;2500;0.17633754;0.10940521
8;1000;15;1360;0.1904477;0.15095876;0.13365373;139.09166;2500;0.34140646;0.5578327
8;1000;117;1436;0.14166418;0.19869962;0.24227947;20.761295;2500;0.3403638;0.416214
8;1000;173;1436;0.14166418;0.19869962;0.24227947;20.761295;2500;0.3403638;0.416214
8;1000;117;85;0.14166418;0.19869962;0.24227947;20.761295;2500;0.3403638;0.416214
8;1000;117;1436;0.08557215;0.12002438;0.24227947;20.761295;2500;0.20559654;0.416214
8;1000;117;1436;0.12146779;0.218896;0.24227947;20.761295;2500;0.3403638;0.35687634
8;1000;117;1436;0.14166418;0.19869962;0.19431788;20.761295;2500;0.3403638;0.416214
8;1000;117;1436;0.14166418;0.19869962;0.24227947;65.649635;2500;0.3403638;0.416214
8;1000;173;85;0.07337254;0.132224;0.19431788;65.649635;2500;0.20559654;0.35687634
8;1000;140;665;0.15530425;0.1354979;0.21542497;42.330894;2500;0.29080215;0.5340547
8;1000;78;665;0.15530425;0.1354979;0.21542497;42.330894;2500;0.29080215;0.5340547
8;1000;140;1230;0.15530425;0.1354979;0.21542497;42.330894;2500;0.29080215;0.5340547
8;1000;140;665;0.16971433;0.14807022;0.21542497;42.330894;2500;0.31778455;0.5340547
8;1000;140;665;0.13913727;0.1516649;0.21542497;42.330894;2500;0.29080215;0.47846022
8;1000;140;665;0.15530425;0.1354979;0.10521252;42.330894;2500;0.29080215;0.5340547
8;1000;140;665;0.15530425;0.1354979;0.21542497;49.547413;2500;0.29080215;0.5340547
8;1000;78;1230;0.15204726;0.16573729;0.10521252;49.547413;2500;0.31778455;0.47846022
8;1000;164;1042;0.055220667;0.17458333;0.16505292;99.54377;2500;0.229804;0.24029464
8;1000;200;1042;0.055220667;0.17458333;0.16505292;99.54377;2500;0.229804;0.24029464
8;1000;164;453;0.055220667;0.17458333;0.16505292;99.54377;2500;0.229804;0.24029464
8;1000;164;1042;0.054989114;0.17385127;0.16505292;99.54377;2500;0.22884038;0.24029464
8;1000;164;1042;0.03144609;0.19835791;0.16505292;99.54377;2500;0.229804;0.13683875
8;1000;164;1042;0.055220667;0.17458333;0.18522401;99.54377;2500;0.229804;0.24029464
8;1000;164;1042;0.055220667;0.17458333;0.16505292;118.86646;2500;0.229804;0.24029464
8;1000;200;453;0.03131423;0.19752616;0.18522401;118.86646;2500;0.22884038;0.13683875
8;1000;238;510;0.19679129;0.10711489;0.13012871;129.657;2500;0.30390617;0.6475396
8;1000;103;510;0.19679129;0.10711489;0.13012871;129.657;2500;0.30390617;0.6475396
8;1000;238;735;0.19679129;0.10711489;0.13012871;129.657;2500;0.30390617;0.6475396
8;1000;238;510;0.12939325;0.07042966;0.13012871;129.657;2500;0.19982292;0.6475396
8;1000;238;510;0.0803424;0.22356378;0.13012871;129.657;2500;0.30390617;0.2643658
8;1000;238;510;0.19679129;0.10711489;0.2378342;129.657;2500;0.30390617;0.6475396
8;1000;238;510;0.19679129;0.10711489;0.13012871;98.58645;2500;0.30390617;0.6475396
8;1000;103;735;0.052826345;0.14699657;0.2378342;98.58645;2500;0.19982292;0.2643658
8;1000;66;1817;0.05906902;0.10881384;0.18939337;38.466953;2500;0.16788286;0.35184664
8;1000;234;1817;0.05906902;0.10881384;0.18939337;38.466953;2500;0.16788286;0.35184664
8;1000;66;1942;0.05906902;0.10881384;0.18939337;38.466953;2500;0.16788286;0.35184664
8;1000;66;1817;0.09178874;0.1690884;0.18939337;38.466953;2500;0.26087713;0.35184664
8;1000;66;1817;0.108442076;0.059440784;0.18939337;38.466953;2500;0.16788286;0.64593893
8;1000;66;1817;0.05906902;0.10881384;0.16718881;38.466953;2500;0.16788286;0.35184664
8;1000;66;1817;0.05906902;0.10881384;0.18939337;24.585703;2500;0.16788286;0.35184664
8;1000;234;1942;0.16851069;0.092366435;0.16718881;24.585703;2500;0.26087713;0.64593893
8;1000;55;905;0.06314594;0.2528624;0.116255425;13.897824;2500;0.31600833;0.19982366
8;1000;61;905;0.06314594;0.2528624;0.116255425;13.897824;2500;0.31600833;0.19982366
8;1000;55;1018;0.06314594;0.2528624;0.116255425;13.897824;2500;0.31600833;0.19982366
8;1000;55;905;0.06001288;0.24031632;0.116255425;13.897824;2500;0.3003292;0.19982366
8;1000;55;905;0.12042626;0.19558206;0.116255425;13.897824;2500;0.31600833;0.38108572
8;1000;55;905;0.06314594;0.2528624;0.15750034;13.897824;2500;0.31600833;0.19982366
8;1000;55;905;0.06314594;0.2528624;0.116255425;22.401155;2500;0.31600833;0.19982366
8;1000;61;1018;0.11445118;0.18587802;0.15750034;22.401155;2500;0.3003292;0.38108572
8;1000;249;1297;0.07670418;0.078281574;0.20328517;136.80942;2500;0.15498576;0.4949112
8;1000;220;1297;0.07670418;0.078281574;0.20328517;136.80942;2500;0.15498576;0.4949112
8;1000;249;303;0.07670418;0.078281574;0.20328517;136.80942;2500;0.15498576;0.4949112
8;1000;249;1297;0.11841467;0.12084982;0.20328517;136.80942;2500;0.23926449;0.4949112
8;1000;249;1297;0.09436908;0.060616672;0.20328517;136.80942;2500;0.15498576;0.60888875
8;1000;249;1297;0.07670418;0.078281574;0.24748655;136.80942;2500;0.15498576;0.4949112
8;1000;249;1297;0.07670418;0.078281574;0.20328517;91.710175;2500;0.15498576;0.4949112
8;1000;220;303;0.14568545;0.09357903;0.24748655;91.710175;2500;0.23926449;0.60888875
8;1000;175;254;0.10770108;0.17098674;0.23837419;87.85597;2500;0.27868783;0.38645777
8;1000;86;254;0.10770108;0.17098674;0.23837419;87.85597;2500;0.27868783;0.38645777
8;1000;175;521;0.10770108;0.17098674;0.23837419;87.85597;2500;0.27868783;0.38645777
8;1000;175;254;0.070476815;0.111889325;0.23837419;87.85597;2500;0.18236615;0.38645777
8;1000;175;254;0.1223925;0.15629533;0.23837419;87.85597;2500;0.27868783;0.43917418
8;1000;175;254;0.10770108;0.17098674;0.17616163;87.85597;2500;0.27868783;0.38645777
8;1000;175;254;0.10770108;0.17098674;0.23837419;143.85052;2500;0.27868783;0.38645777
8;1000;86;521;0.0800905;0.10227565;0.17616163;143.85052;2500;0.18236615;0.43917418
8;1000;130;1577;0.16579704;0.07689188;0.1420856;71.43596;2500;0.24268891;0.6831669
8;1000;253;1577;0.16579704;0.07689188;0.1420856;71.43596;2500;0.24268891;0.6831669
8;1000;130;1791;0.16579704;0.07689188;0.1420856;71.43596;2500;0.24268891;0.6831669
8;1000;130;1577;0.185345;0.085957654;0.1420856;71.43596;2500;0.27130264;0.6831669
8;1000;130;1577;0.059803292;0.18288562;0.1420856;71.43596;2500;0.24268891;0.24641955
8;1000;130;1577;0.16579704;0.07689188;0.11430991;71.43596;2500;0.24268891;0.6831669
8;1000;130;1577;0.16579704;0.07689188;0.1420856;69.877495;2500;0.24268891;0.6831669
8;1000;253;1791;0.066854276;0.20444837;0.11430991;69.877495;2500;0.27130264;0.24641955
8;1000;88;370;0.1067507;0.08168973;0.16678843;31.869125;2500;0.18844043;0.5664957
8;1000;149;370;0.1067507;0.08168973;0.16678843;31.869125;2500;0.18844043;0.5664957
8;1000;88;891;0.1067507;0.08168973;0.16678843;31.869125;2500;0.18844043;0.5664957
8;1000;88;370;0.08970099;0.06864264;0.16678843;31.869125;2500;0.15834363;0.5664957
8;1000;88;370;0.12598845;0.062451974;0.16678843;31.869125;2500;0.18844043;0.66858506
8;1000;88;370;0.1067507;0.08168973;0.20338462;31.869125;2500;0.18844043;0.5664957
8;1000;88;370;0.1067507;0.08168973;0.16678843;54.4169;2500;0.18844043;0.5664957
8;1000;149;891;0.10586619;0.052477445;0.20338462;54.4169;2500;0.15834363;0.66858506
8;1000;225;1955;0.0863769;0.24108903;0.22775196;118.537346;2500;0.32746592;0.2637737
8;1000;280;1955;0.0863769;0.24108903;0.22775196;118.537346;2500;0.32746592;0.2637737
8;1000;225;1664;0.0863769;0.24108903;0.22775196;118.537346;2500;0.32746592;0.2637737
8;1000;225;1955;0.07759283;0.21657154;0.22775196;118.537346;2500;0.29416436;0.2637737
8;1000;225;1955;0.10361597;0.22384995;0.22775196;118.537346;2500;0.32746592;0.31641757
8;1000;225;1955;0.0863769;0.24108903;0.12455212;118.537346;2500;0.32746592;0.2637737
8;1000;225;1955;0.0863769;0.24108903;0.22775196;123.13414;2500;0.32746592;0.2637737
8;1000;280;1664;0.09307877;0.20108558;0.12455212;123.13414;2500;0.29416436;0.31641757
8;1000;299;525;0.09177799;0.109741375;0.17876008;106.13246;2500;0.20151937;0.45543012
8;1000;34;525;0.09177799;0.109741375;0.17876008;106.13246;2500;0.20151937;0.45543012
8;1000;299;1385;0.09177799;0.109741375;0.17876008;106.13246;2500;0.20151937;0.45543012
8;1000;299;525;0.14931616;0.17854129;0.17876008;106.13246;2500;0.32785746;0.45543012
8;1000;299;525;0.030425543;0.17109384;0.17876008;106.13246;2500;0.20151937;0.15098074
8;1000;299;525;0.09177799;0.109741375;0.1490188;106.13246;2500;0.20151937;0.45543012
8;1000;299;525;0.09177799;0.109741375;0.17876008;111.84583;2500;0.20151937;0.45543012
8;1000;34;1385;0.049500164;0.2783573;0.1490188;111.84583;2500;0.32785746;0.15098074
8;1000;15;1180;0.03982194;0.22574809;0.12669949;53.46024;2500;0.26557004;0.14994892
8;1000;157;1180;0.03982194;0.22574809;0.12669949;53.46024;2500;0.26557004;0.14994892
8;1000;15;174;0.03982194;0.22574809;0.12669949;53.46024;2500;0.26557004;0.14994892
8;1000;15;1180;0.032040603;0.18163617;0.12669949;53.46024;2500;0.21367678;0.14994892
8;1000;15;1180;0.14298604;0.122584;0.12669949;53.46024;2500;0.26557004;0.5384118
8;1000;15;1180;0.03982194;0.22574809;0.21850401;53.46024;2500;0.26557004;0.14994892
8;1000;15;1180;0.03982194;0.22574809;0.12669949;38.446888;2500;0.26557004;0.14994892
8;1000;157;174;0.1150461;0.09863068;0.21850401;38.446888;2500;0.21367678;0.5384118
8;1000;22;584;0.09930464;0.05706392;0.2486101;114.06863;2500;0.15636855;0.6350678
8;1000;289;584;0.09930464;0.05706392;0.2486101;114.06863;2500;0.15636855;0.6350678
8;1000;22;1493;0.09930464;0.05706392;0.2486101;114.06863;2500;0.15636855;0.6350678
8;1000;22;584;0.15519081;0.08917807;0.2486101;114.06863;2500;0.24436888;0.6350678
8;1000;22;584;0.017824866;0.1385437;0.2486101;114.06863;2500;0.15636855;0.11399265
8;1000;22;584;0.09930464;0.05706392;0.21414736;114.06863;2500;0.15636855;0.6350678
8;1000;22;584;0.09930464;0.05706392;0.2486101;43.944595;2500;0.15636855;0.6350678
8;1000;289;1493;0.027856255;0.21651264;0.21414736;43.944595;2500;0.24436888;0.11399265
8;1000;282;1247;0.109142676;0.21134982;0.15059975;27.416533;2500;0.32049248;0.34054676
8;1000;121;1247;0.109142676;0.21134982;0.15059975;27.416533;2500;0.32049248;0.34054676
8;1000;282;223;0.109142676;0.21134982;0.15059975;27.416533;2500;0.32049248;0.34054676
8;1000;282;1247;0.105060466;0.20344481;0.15059975;27.416533;2500;0.30850527;0.34054676
8;1000;282;1247;0.16065626;0.15983622;0.15059975;27.416533;2500;0.32049248;0.50127935
8;1000;282;1247;0.109142676;0.21134982;0.15352215;27.416533;2500;0.32049248;0.34054676
8;1000;282;1247;0.109142676;0.21134982;0.15059975;115.69631;2500;0.32049248;0.34054676
8;1000;121;223;0.15464732;0.15385795;0.15352215;115.69631;2500;0.30850527;0.50127935
8;1000;211;305;0.12807932;0.116363995;0.105983526;57.917065;2500;0.24444331;0.5239633
8;1000;182;305;0.12807932;0.116363995;0.105983526;57.917065;2500;0.24444331;0.5239633
8;1000;211;996;0.12807932;0.116363995;0.105983526;57.917065;2500;0.24444331;0.5239633
8;1000;211;305;0.13827682;0.12562874;0.105983526;57.917065;2500;0.26390556;0.5239633
8;1000;211;305;0.15428221;0.09016111;0.105983526;57.917065;2500;0.24444331;0.6311574
8;1000;211;305;0.12807932;0.116363995;0.1193873;57.917065;2500;0.24444331;0.5239633
8;1000;211;305;0.12807932;0.116363995;0.105983526;104.328354;2500;0.24444331;0.5239633
8;1000;182;996;0.16656594;0.097339615;0.1193873;104.328354;2500;0.26390556;0.6311574
8;1000;94;1898;0.06428655;0.21930432;0.19480711;110.5964;2500;0.28359088;0.22668765
8;1000;24;1898;0.06428655;0.21930432;0.19480711;110.5964;2500;0.28359088;0.22668765
8;1000;94;1711;0.06428655;0.21930432;0.19480711;110.5964;2500;0.28359088;0.22668765
8;1000;94;1898;0.040360317;0.13768342;0.19480711;110.5964;2500;0.17804374;0.22668765
8;1000;94;1898;0.07916122;0.20442966;0.19480711;110.5964;2500;0.28359088;0.2791388
8;1000;94;1898;0.06428655;0.21930432;0.2081098;110.5964;2500;0.28359088;0.22668765
8;1000;94;1898;0.06428655;0.21930432;0.19480711;28.195835;2500;0.28359088;0.22668765
8;1000;24;1711;0.049698915;0.12834482;0.2081098;28.195835;2500;0.17804374;0.2791388
8;1000;125;187;0.04128091;0.29421538;0.18899593;132.06427;2500;0.33549628;0.12304432
8;1000;191;187;0.04128091;0.29421538;0.18899593;132.06427;2500;0.33549628;0.12304432
8;1000;125;629;0.04128091;0.29421538;0.18899593;132.06427;2500;0.33549628;0.12304432
8;1000;125;187;0.035573184;0.25353554;0.18899593;132.06427;2500;0.28910872;0.12304432
8;1000;125;187;0.13463765;0.20085864;0.18899593;132.06427;2500;0.33549628;0.40130892
8;1000;125;187;0.04128091;0.29421538;0.10973344;132.06427;2500;0.33549628;0.12304432
8;1000;125;187;0.04128091;0.29421538;0.18899593;12.518478;2500;0.33549628;0.12304432
8;1000;191;629;0.11602191;0.17308682;0.10973344;12.518478;2500;0.28910872;0.40130892
8;1000;188;1518;0.08508441;0.114486195;0.13521354;9.155528;2500;0.1995706;0.4263374
8;1000;69;1518;0.08508441;0.114486195;0.13521354;9.155528;2500;0.1995706;0.4263374
8;1000;188;1840;0.08508441;0.114486195;0.13521354;9.155528;2500;0.1995706;0.4263374
8;1000;188;1518;0.06400124;0.08611752;0.13521354;9.155528;2500;0.15011875;0.4263374
8;1000;188;1518;0.041591577;0.15797901;0.13521354;9.155528;2500;0.1995706;0.20840535
8;1000;188;1518;0.08508441;0.114486195;0.18029869;9.155528;2500;0.1995706;0.4263374
8;1000;188;1518;0.08508441;0.114486195;0.13521354;83.678276;2500;0.1995706;0.4263374
8;1000;69;1840;0.03128555;0.1188332;0.18029869;83.678276;2500;0.15011875;0.20840535
