[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.5973614;0.5954136;6.7396693;16.297842;61.83232;68.08191;1.2107846;0.6145299;8.445825;2.0351112;91.02273;77.08531;3.470848;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.47913852;0.2916882;4.1675167;5.0323734;63.88055;34.641277;0.47838655;0.6499136;7.0034056;8.324087;81.34596;80.11231;47.041924;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.49750045;0.7175629;9.196138;17.956612;10.232449;31.901232;1.0100062;0.92779386;18.676937;13.080656;50.779667;41.887062;34.445457;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.47926518;0.5127004;5.7028117;14.705425;84.53579;72.601456;1.4521449;0.4914933;12.437458;2.7315304;78.62072;63.12507;3.1623437;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.0097063;0.8141295;8.016683;9.833914;49.481647;42.465305;0.26860923;0.7279873;17.912155;4.2128105;74.06746;7.2456026;79.62774;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.41799858;0.6227029;16.656267;2.4690778;37.445755;53.665993;0.21933071;0.37760225;8.863303;19.247711;45.602535;29.134851;93.43161;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.67151827;0.30358344;7.3440366;4.4231687;50.93937;20.776224;0.54525137;0.4842016;12.75399;12.773437;35.53153;25.698578;8.460733;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.094253;0.2085924;4.3223286;4.1342273;5.005554;79.168884;0.32584786;0.6300706;3.6348455;16.91142;95.26286;6.165758;81.05985;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.8677724;0.36995894;5.4166007;15.46956;22.292582;60.373997;0.30910096;0.7669872;3.220338;9.749783;44.525543;76.77118;16.461838;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.9764651;0.7794772;1.6527884;12.81826;99.85051;97.31913;0.7352691;0.9307525;12.645359;3.6150799;14.595336;51.415333;25.124495;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.5261791;0.8628113;18.121458;5.1347446;55.703354;75.845665;1.0477574;0.76300156;11.713421;12.421606;13.840966;44.43214;11.990024;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4125293;0.47306803;14.242386;7.9857802;8.77555;60.33828;1.165197;0.7514718;17.975523;2.3821204;38.68069;8.422026;57.934517;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.738043;0.6287401;9.803859;6.877299;29.990704;61.827633;0.34141362;0.54213166;14.049898;3.6196668;42.012714;60.03655;39.309128;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.5730531;0.39201063;11.656431;13.397325;19.2927;33.965603;0.9423937;0.38946882;5.042879;6.681014;14.015765;53.44689;86.971;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3756241;0.9043546;5.8277287;7.2773857;92.54536;45.098057;1.1319629;0.76803184;10.896558;11.671379;45.358295;58.402317;60.20079;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.0518765;0.9721657;8.6700735;15.603453;80.81483;67.65485;1.0009053;0.49899045;1.8027068;1.664215;22.475128;40.92103;22.983393;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.9981296;0.802352;7.0768766;14.204377;55.14345;51.988205;0.8038199;0.8997825;13.445511;8.330542;91.19516;36.112606;77.54135;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3527551;0.27110937;16.666325;5.609486;95.22639;95.47268;0.7733505;0.88936687;3.3263712;12.176745;62.978;7.540037;85.75345;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.27610236;0.54969484;15.125082;7.152726;37.914078;55.786606;1.2130554;0.26275906;8.892816;10.480205;42.67312;76.93643;25.956184;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.2889833;0.9924045;6.393729;11.439758;86.631805;2.258441;0.5001404;0.23074166;1.7316076;11.431132;70.76545;47.41774;36.846733;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.0812237;0.38350788;15.482709;18.249344;47.28666;13.498692;0.4414979;0.56857663;13.667349;18.789814;91.32901;23.301989;73.05105;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.6679906;0.73637736;2.7847388;3.1181698;85.014565;5.568556;0.2777365;0.37945822;13.997197;19.683771;4.947315;18.433886;70.58141;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.53325677;0.9508508;4.848822;7.8132124;90.16814;90.40964;0.72306216;0.39156327;3.7774336;16.970453;69.08926;31.813276;86.25969;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.33624768;0.8185627;3.0212066;12.384361;46.83348;32.200794;1.0638714;0.52852225;4.3322306;12.436967;36.0824;95.07837;65.9606;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4233965;0.68708813;5.52668;7.1663747;18.622139;83.77784;0.88162965;0.82517207;7.1272717;7.3009863;62.069637;46.249847;23.5575;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.38448572;0.60536414;5.2976837;6.501495;20.045012;45.112133;0.31025124;0.33223143;19.909166;12.081976;59.80203;46.284023;39.760925;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.53727007;0.9430515;18.110537;9.20699;29.597433;92.12783;1.4902372;0.96165144;17.846811;14.787184;9.560617;16.152988;40.693157;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.0984393;0.5157867;7.2204013;4.659646;23.071182;48.7392;0.6827191;0.6847611;9.803952;8.51508;67.017334;87.07769;40.252125;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.1231982;0.9210152;7.7491417;12.465322;39.43711;86.1525;0.20366777;0.81233543;16.325117;10.782882;18.821896;40.706207;24.111368;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.40899932;0.54484236;2.8952618;17.688063;51.16143;67.49851;0.9875288;0.32649228;1.0770186;10.473761;81.321625;9.985553;51.050167;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.2583705;0.80523604;2.2536664;18.304379;9.624248;27.354803;0.20958641;0.32001248;3.214667;15.677193;20.879002;11.200344;49.0522;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.86337346;0.9325711;5.1683636;9.956866;91.05468;58.078552;1.3719745;0.45308158;14.840721;3.112904;36.16527;32.73645;59.5459;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3029937;0.6405143;3.5563767;6.5754595;1.2407515;27.534319;0.9809027;0.9158315;18.015188;16.932676;82.11812;19.693537;96.09823;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.31347102;0.44790387;7.54759;8.265533;14.690744;20.78963;0.62801623;0.86952335;3.1839097;8.597289;25.40004;48.39223;5.2433133;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.255679;0.24078937;4.534843;5.338758;1.8326173;32.601254;0.6363191;0.41280112;15.8941345;12.122945;61.18115;55.53253;81.455086;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.0280875;0.847408;4.3852553;12.372386;98.6663;30.37196;0.33467305;0.53300196;2.1264243;1.43787;2.9157712;84.03914;39.79785;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.39503095;0.69760793;13.303197;3.5596287;41.654377;50.159584;0.7469746;0.59983;7.6228313;9.324823;8.734381;32.128906;10.366118;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.8824338;0.4104365;18.900013;7.0453315;20.406544;64.06926;0.85221267;0.4597045;15.574065;11.333771;91.045204;39.956966;82.57168;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.21834138;0.9019293;1.2371519;4.241247;12.748483;96.7752;0.39737058;0.960108;10.090821;14.810304;6.1059217;30.58739;54.843777;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.2139081;0.9362422;14.405565;4.900153;37.670776;47.447857;1.0818528;0.74350035;15.149469;10.077499;25.669537;95.53678;28.96142;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3693892;0.9097329;13.5247555;13.757659;97.61401;76.33596;0.61423945;0.5450063;6.388171;11.744269;84.1536;90.421455;28.546972;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.2905476;0.68121433;12.1160345;19.862055;55.323788;49.613113;0.2884273;0.2062546;13.710299;13.571476;57.590736;22.453661;33.27999;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4458586;0.9812653;14.153665;13.832957;36.067535;43.946766;0.52166426;0.24628672;16.000046;12.055401;27.512552;65.99822;95.28024;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3740245;0.8998445;10.665291;5.638046;37.089542;41.82043;0.24696678;0.6383918;4.7752404;15.377137;25.007654;13.905638;17.784246;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.7772234;0.2834083;18.611437;8.745497;12.616319;87.69389;1.3826828;0.8044132;4.5353017;15.593148;27.362125;74.52621;1.7326174;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.71785265;0.9848848;4.006273;12.930953;52.183716;15.474063;0.79840547;0.6932069;1.8552186;10.062895;32.871933;82.38809;92.638214;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3650388;0.6390451;9.997478;17.480425;42.99503;29.728737;1.4477576;0.84910023;8.261337;15.902443;32.32843;25.12173;91.55761;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4050205;0.9360287;13.407729;14.5707855;73.156265;72.36806;0.99879026;0.81918484;1.2654599;8.165794;47.0468;97.28383;57.53375;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4646868;0.80827314;18.265276;3.7621102;20.002817;30.282616;0.25527498;0.8426873;11.019614;18.114332;40.224804;83.22931;75.137024;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.1988124;0.71805334;10.261275;12.474553;14.596418;1.219146;0.42412877;0.68731403;6.271708;6.1646585;78.38556;50.199097;44.01795;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.46258548;0.4613379;19.56293;4.74635;58.564606;22.455273;0.89135534;0.8900731;19.792063;3.9153376;83.835785;10.597686;5.206215;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4284403;0.22162402;13.473174;8.112212;74.45874;3.9093044;0.21105114;0.46980387;17.566223;9.467111;53.306324;40.16597;23.894632;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.431284;0.421389;14.285038;19.331602;50.252525;29.945017;0.99566746;0.32313105;11.443293;2.4542377;3.8814118;48.19958;87.34653;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.0659708;0.7486563;16.545937;17.949549;79.21327;33.34515;1.3361415;0.8404252;18.083342;16.126577;58.490677;84.04153;63.429996;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3144643;0.8904919;14.9444475;5.8786917;84.26756;95.36968;0.6143467;0.43855768;19.292944;13.834376;36.42329;44.0069;49.156605;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.92952937;0.20187728;10.929912;14.842285;91.74634;80.99136;1.2912865;0.3840336;12.403138;19.102242;21.372532;2.3846757;98.75629;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4273651;0.36637902;15.679725;7.2608676;38.439728;13.10866;1.4018139;0.64526755;7.7995086;7.9387836;51.091545;37.076565;48.17174;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.32211733;0.73845416;1.6789261;1.1493062;90.530174;13.1615715;0.53010327;0.6493072;17.772324;6.087009;99.82832;36.484764;27.33591;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.3231528;0.42690808;18.722578;17.152205;71.196335;99.702385;0.81349367;0.26022798;6.0660157;4.1385303;30.878923;67.004005;17.375013;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.27215472;0.31336227;16.639847;16.627369;62.866333;67.48176;0.6077388;0.69946873;7.2333922;8.072321;11.734391;25.196497;32.430622;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.64083916;0.26554888;13.115562;6.589036;55.823654;62.924408;0.5707242;0.38225627;13.34877;1.5759894;12.043699;16.18936;61.11351;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.37592334;0.7103032;2.306335;15.669768;2.9522529;59.260544;0.21187577;0.30659956;1.624486;19.263388;32.857964;41.81183;79.871025;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.8228756;0.6758879;6.6035533;1.5982592;56.472717;15.821259;0.49979928;0.9717796;3.2295144;11.3628;57.502827;60.995;93.25318;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.50192;0.8868908;5.8189354;11.255896;78.12013;27.173183;1.2311629;0.43331304;11.53694;6.6683826;13.916412;28.430235;53.657513;40.0;46.071598846258745;91;0.1465705658456224;3;1350
1.4376941;0.45187014;5.883475;19.650091;98.8484;43.80517;1.3692127;0.52924746;3.6438274;10.765429;75.64856;44.686306;27.189495;40.0;46.071598846258745;91;0.1465705658456224;3;1350
0.9271177;0.3093749;13.769944;15.98109;43.878353;45.189163;0.58153456;0.31454745;17.268848;13.34114;94.02153;70.30242;87.96168;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.3670499;0.83932406;17.64663;11.935679;99.02563;97.106255;0.24630001;0.9573395;17.603184;14.921956;99.20259;62.689976;87.63363;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.561476;0.99054873;13.950974;7.950607;17.937775;5.332846;1.1762097;0.21247536;10.744524;7.5183315;55.450214;1.2484783;67.50786;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.23377083;0.48831162;8.386435;14.971512;95.8618;2.455491;1.1130761;0.20750678;2.7556224;15.71117;10.879377;7.2390943;95.215256;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.2083515;0.8922797;19.415491;19.532763;59.375854;91.57398;0.568328;0.52458465;6.3220315;18.960485;83.51254;47.88648;37.70575;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.113091;0.81003636;17.389065;4.6502957;66.59439;87.87816;1.2586452;0.29677153;12.091605;19.92165;87.11586;9.206581;63.14843;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.90913916;0.92926824;14.02295;1.9411347;57.794334;29.669277;1.1851629;0.35568884;2.04497;13.621043;29.526814;81.64263;44.53634;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.2599455;0.539498;8.551847;8.168078;98.301796;32.811184;0.32035142;0.43009245;7.7289615;4.6625266;59.227703;61.13459;74.59503;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.2921097;0.2810412;13.992722;10.820593;5.3854346;59.611397;0.83319443;0.5753186;4.3949466;6.581132;31.547592;5.1786957;17.36751;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.9642743;0.29468498;8.751907;5.6591487;41.636032;21.0024;0.4175295;0.91198987;11.948374;14.951987;68.95632;54.27337;87.558205;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.4557061;0.81055874;3.948553;12.714653;87.648;87.67168;0.41838402;0.53777397;17.569304;2.5111744;76.288864;37.191128;88.971115;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.1356255;0.8906655;12.757859;6.811495;17.542189;27.686195;0.68690515;0.831337;18.077702;17.147223;34.692516;4.699715;64.21081;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.0799379;0.5656134;14.263944;19.656466;57.38981;6.932143;0.40596104;0.9685307;2.8565254;12.074297;3.0207112;86.51162;20.301239;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.6698483;0.24765672;7.6367707;6.041593;52.834187;53.74165;1.2786555;0.87520295;2.7987795;16.194681;40.44123;10.783178;69.58493;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.20293616;0.25336483;18.656849;16.256617;80.93558;73.61053;0.77757585;0.88252115;14.791466;13.512356;22.62336;94.11358;59.61572;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.5132255;0.6788803;17.230932;19.328098;91.90704;95.66774;1.3327695;0.8392601;1.1174709;1.0839239;42.486294;68.25853;2.1101735;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.1930966;0.9348995;12.074199;10.491352;26.624666;62.862865;0.9118891;0.29168737;10.444739;11.168274;98.26063;59.986496;28.719631;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.1228327;0.5196668;2.1444795;4.785799;69.62126;11.083749;0.98075575;0.33669016;13.539651;4.771358;4.2951975;62.491104;7.684466;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.6303288;0.7204959;1.3271009;17.917221;55.22111;66.57153;0.9406513;0.41941705;8.383044;3.189199;33.880947;81.048836;51.232876;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.0132579;0.6336062;13.15784;8.644469;66.615845;10.15975;0.43987942;0.7398249;9.108587;11.836325;50.349712;41.06467;14.7716;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.45387372;0.9118063;16.46231;11.338365;20.837404;20.225016;0.37733334;0.5351946;9.36005;11.694469;48.452053;3.5123773;33.52914;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.542716;0.8659101;10.506703;1.9317613;27.994665;30.364965;0.5889324;0.6020569;6.622422;7.412713;21.730074;77.922035;18.921577;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.4316305;0.35947886;1.4462706;7.613989;55.434795;6.4917817;1.0718529;0.8501784;8.993029;7.3902;77.46349;2.232645;96.043976;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.73713475;0.7420345;3.7517488;11.563147;1.2916124;37.222145;1.3243833;0.22636738;16.26215;2.8297238;30.049057;11.009878;19.928703;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.5184839;0.8780025;5.0136538;14.166728;71.9261;76.93507;0.40025967;0.8925579;16.884846;19.087467;17.72961;31.212084;35.997295;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.83324075;0.9441995;12.927359;19.071777;16.99525;6.319149;0.30773446;0.65145713;12.362755;17.028404;85.77802;89.790855;10.540315;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.70312065;0.6719417;10.235131;12.086434;93.19888;50.089264;1.3006319;0.67319006;6.772214;6.767097;80.32122;1.4406269;98.70312;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.1483878;0.340729;2.941929;6.156572;86.20011;23.403894;0.66630316;0.42437878;8.705157;17.062395;57.097107;10.614984;54.10363;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.450751;0.64658564;10.531814;11.5862055;62.711765;57.071495;0.5279712;0.33189097;14.36776;14.014461;23.145376;60.27413;27.898268;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.96925867;0.7326552;17.520363;2.347508;89.21471;49.743443;0.21099818;0.65759116;10.006279;4.165921;94.67798;23.467794;73.91596;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.9684913;0.41799125;9.343185;3.8138506;98.73726;17.437609;0.46106687;0.87379414;3.3195531;5.16936;28.688772;28.878859;4.3564963;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.67428404;0.9784012;3.8454857;7.684966;77.720695;85.409935;0.2550833;0.80457866;13.628558;8.28909;48.83584;60.30521;66.74343;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.9340202;0.383461;11.98215;1.4228803;63.036613;50.54655;1.1004128;0.83975637;2.7756023;13.3855915;90.1441;18.665575;42.625942;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.6151275;0.92908204;18.658333;2.4311602;45.478893;98.58153;0.28935423;0.4699342;19.760622;10.940721;76.18572;69.13456;6.6317306;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.2014197;0.5401446;3.2022984;1.1395162;81.54267;98.48422;1.1771148;0.7030202;7.092757;16.132837;48.55423;58.678783;41.444702;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.325925;0.20044333;3.9717472;4.4540014;70.73914;25.85501;1.0920318;0.65227664;4.0078635;1.8855999;45.827362;49.274433;7.6336617;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.7582773;0.6346313;11.770012;16.68527;47.79136;88.421974;0.24323376;0.27104777;12.32268;3.6676607;29.84813;48.095333;95.49464;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.839715;0.7026287;7.4599376;7.6766644;50.503433;72.2355;1.4902005;0.63120353;15.3575325;13.240668;79.479164;82.92374;77.72439;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.3085512;0.8954907;18.015652;18.14659;23.66466;43.789837;1.4729031;0.20128514;14.650983;14.545105;94.713135;36.683613;52.253708;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.2882437;0.6324506;14.542514;17.813816;79.07042;81.69737;1.4315876;0.78839386;6.082519;4.9457307;86.3676;45.790886;35.836857;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.4214382;0.2753035;3.7946684;17.40567;87.95475;42.619923;0.51959157;0.9111605;11.263589;17.83792;45.64952;26.381296;28.634598;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.7338075;0.94145083;17.54365;5.0254936;2.631874;49.7484;1.0686831;0.9101634;14.148885;14.431751;96.46714;31.620579;51.90986;40.0;33.015939871873364;91;0.2127192379825083;3;1350
1.2923452;0.65228385;13.203548;7.5054655;12.0779915;37.80914;0.78265303;0.45910153;16.470367;4.269867;2.3201954;82.17479;96.24393;40.0;33.015939871873364;91;0.2127192379825083;3;1350
0.7951178;0.41722494;10.379052;9.898267;99.13234;84.514435;0.633868;0.68847096;10.200428;14.488702;32.53544;66.87582;54.251873;40.0;33.015939871873364;91;0.2127192379825083;3;1350
