[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-];[-]
102;81;0.08609826;0.119103745;0.18457922;7.29762;2500;1.3936944;1.1112083;0.27707309763528665
157;54;0.07557599;0.11466943;0.1716633;2.548629;2500;1.2373091;1.2940687;0.2531676439065345
69;50;0.09226674;0.09366499;0.1772441;3.336601;2500;1.3311297;1.1661633;0.2815174461067926
168;13;0.08221929;0.12241263;0.17652759;2.4047194;2500;1.3886609;1.1567839;0.2577973487685855
157;58;0.09766394;0.10285242;0.19349475;3.3061755;2500;1.327833;0.7112542;0.3089926403475133
50;63;0.10517002;0.10616826;0.2019263;7.958478;2500;1.409601;0.9534322;0.3244728764877792
54;90;0.07453084;0.11716154;0.20980588;4.002416;2500;1.4802448;0.88492554;0.3323607361769482
79;55;0.06176024;0.12725186;0.2327507;3.5435433;2500;1.2978839;1.1641589;0.37353421440895884
58;24;0.07508939;0.13053153;0.21504563;3.240064;2500;1.4379171;1.0948728;0.3329517311315083
129;26;0.07733102;0.13071139;0.17588699;1.454269;2500;1.2711911;1.0065067;0.25075826766614834
55;24;0.09387779;0.10265675;0.19593523;4.061929;2500;1.3733592;0.91778123;0.31445034927820037
170;94;0.09733275;0.10036164;0.21836081;1.850097;2500;1.4623334;0.7600494;0.365531394104005
123;81;0.061757766;0.123184025;0.2044104;6.0572877;2500;1.4633831;0.8877939;0.3160067240196979
159;84;0.060431063;0.13834572;0.17354831;2.6643662;2500;1.3250546;1.061914;0.2409854453870999
162;85;0.10182813;0.116624996;0.22300029;3.44535;2500;1.4476646;0.87650436;0.36133544461225736
126;18;0.07598377;0.108564146;0.17573172;5.3052273;2500;1.3414876;0.7695582;0.2662975852315629
188;73;0.09127095;0.111447774;0.18754491;4.429856;2500;1.3941462;0.7093696;0.28920913386536184
198;73;0.06620965;0.11452599;0.21869287;3.8935516;2500;1.3595507;1.2448822;0.35376825986336186
103;30;0.06402383;0.12899114;0.23754843;9.609321;2500;1.3680842;0.83392715;0.3824544270029005
68;54;0.074273065;0.13617271;0.23123005;1.5251372;2500;1.220303;1.2595136;0.363059430724709
104;69;0.06277116;0.1399153;0.23758517;8.9232;2500;1.4544954;0.7135104;0.3736881845860485
83;90;0.06911449;0.1141308;0.19173963;9.35682;2500;1.2924503;0.9560043;0.2960578162059738
129;19;0.063352816;0.13472044;0.19486782;9.711141;2500;1.2322837;0.9967312;0.28732975979515596
106;90;0.07193807;0.111224964;0.17302966;8.758562;2500;1.3083813;0.93669385;0.25857194589187604
122;93;0.0896427;0.105298474;0.19780956;8.288638;2500;1.2242398;0.75879014;0.31628242738462536
164;93;0.065235145;0.14552303;0.22243457;3.1305115;2500;1.2081187;1.2256452;0.3372795124871746
91;10;0.091233246;0.09909674;0.16551395;2.6213384;2500;1.3122824;1.2512621;0.25187573142974595
130;29;0.06432084;0.13381472;0.18552108;6.424499;2500;1.3492621;1.1525458;0.26854208722608486
100;72;0.08624508;0.11376848;0.23404549;5.8195114;2500;1.4702955;0.76480293;0.3879011703490232
167;38;0.07454054;0.13959049;0.17460467;7.4879003;2500;1.316255;0.8510858;0.24234043482102158
145;15;0.08669639;0.098163754;0.18377002;2.0572886;2500;1.4423776;0.87653553;0.291869882388753
51;78;0.06102328;0.14099346;0.23480473;3.574714;2500;1.3870144;1.2664125;0.36690838563954326
149;12;0.069643214;0.11158838;0.18758373;7.0501137;2500;1.3393893;1.1798067;0.2891817032340193
75;50;0.09046677;0.09326672;0.22647305;6.5069394;2500;1.2142471;0.9616259;0.3901924981771824
158;95;0.06091223;0.1279167;0.1829679;4.1375427;2500;1.4556571;1.002508;0.26733543184726427
135;49;0.09439934;0.114389226;0.18056093;2.3328085;2500;1.3852462;1.1786355;0.27211121972676083
110;92;0.080890514;0.10075384;0.17496724;8.720834;2500;1.2651333;0.7373264;0.2707780973742922
154;46;0.079244256;0.1385585;0.16501337;8.480197;2500;1.28314;0.93545437;0.22359661366985903
178;41;0.06151522;0.13559149;0.1932288;2.3158703;2500;1.4233251;0.7309901;0.28330363910394873
166;19;0.099644676;0.11390141;0.21707328;7.743681;2500;1.4452616;1.2476763;0.3507832983317442
131;42;0.09084431;0.09803072;0.20042752;2.2772672;2500;1.417909;0.96496;0.3282493920718192
158;40;0.063001096;0.13051133;0.19258651;5.0629187;2500;1.2624075;0.8076933;0.2855642493959397
112;86;0.09817707;0.11090357;0.17635491;5.195047;2500;1.2220222;1.2875255;0.265840195836654
168;92;0.09107406;0.104093835;0.21468058;4.6163387;2500;1.3312025;1.2266462;0.35408020055130685
174;11;0.083205335;0.11709418;0.1802285;4.0794826;2500;1.361831;1.0049096;0.2693933467254394
70;18;0.096990764;0.11537932;0.16256635;5.208012;2500;1.3620955;1.2547148;0.23368308918934377
85;67;0.06344002;0.14260378;0.23716322;7.4056606;2500;1.365343;0.8095538;0.37068028772533357
90;53;0.08521082;0.12822422;0.23539923;3.9794357;2500;1.4128267;1.1587688;0.37844801747451545
74;36;0.090518594;0.09294085;0.17715673;6.2212195;2500;1.3703629;1.163962;0.28194090917541564
108;33;0.09297569;0.11134713;0.17908709;4.227643;2500;1.2710651;1.05546;0.27129221333778547
78;30;0.07215692;0.13189127;0.20640825;9.739763;2500;1.2118765;0.9379773;0.3136068024367164
139;57;0.08676066;0.117523275;0.19419333;7.153604;2500;1.3440009;0.8685719;0.2986434355784907
65;11;0.069718726;0.13383368;0.23102312;8.670444;2500;1.2568225;1.0861105;0.3644724461790851
90;76;0.071968846;0.13698469;0.19415274;4.888879;2500;1.3227068;0.8936773;0.2842511207473674
149;37;0.0722234;0.14153804;0.17086639;3.307132;2500;1.2685959;0.77807933;0.23355520730524157
109;48;0.06394347;0.12524045;0.20373243;1.7108781;2500;1.3449305;1.2116239;0.3129763656384376
113;57;0.0736469;0.110535644;0.16906011;8.3534775;2500;1.2701045;1.1795816;0.25071863957814333
169;29;0.06622379;0.11673523;0.1957768;7.283252;2500;1.2902561;0.87859607;0.3026320594370365
197;89;0.08489367;0.10144343;0.20618233;8.391029;2500;1.257082;0.7047611;0.33782609199491526
134;71;0.09875142;0.10748669;0.23562731;7.112289;2500;1.3785611;0.84283996;0.3970504823462265
61;88;0.0781759;0.11848404;0.18346852;1.3400663;2500;1.4052266;1.0397947;0.2751913954798341
65;52;0.065616116;0.12836348;0.21195398;4.823685;2500;1.361603;1.112537;0.328050401154975
195;48;0.108112425;0.10828562;0.16001429;3.9837348;2500;1.4992825;0.94234806;0.23337324511171909
151;31;0.06683397;0.14917307;0.22971559;4.901768;2500;1.327808;1.2144743;0.3499154798496889
162;59;0.082623474;0.118932195;0.18536772;7.0121274;2500;1.255194;0.8570393;0.27886395989727214
151;63;0.06821505;0.13012497;0.1792658;6.0961146;2500;1.4474854;1.2661046;0.2581268388703845
76;47;0.0930296;0.09778801;0.16820005;6.720663;2500;1.3361938;1.0884136;0.25864669403892404
117;23;0.07241312;0.12598298;0.22281991;2.8943243;2500;1.3140059;1.1496003;0.35318094856740834
169;34;0.09657001;0.099866755;0.16452567;5.465847;2500;1.3614799;1.0239278;0.2491721167143722
179;11;0.08915837;0.09111971;0.20942993;3.1164997;2500;1.2405714;1.2999712;0.35438697442628536
85;38;0.10277256;0.10757049;0.18524256;5.600122;2500;1.473761;0.7987583;0.2873515631404841
139;62;0.09058232;0.10696062;0.21689126;3.6552172;2500;1.446735;0.9725002;0.3563830833761303
73;96;0.08467939;0.104234576;0.23726436;2.9542756;2500;1.4784756;0.85834634;0.4036874906196995
193;26;0.10137326;0.10527721;0.18198928;9.462826;2500;1.3425388;0.86220515;0.2822115904614137
87;14;0.068225175;0.12968156;0.20957717;3.4120753;2500;1.2994806;1.1872874;0.32198474917477177
158;36;0.088953964;0.103595234;0.18964289;6.633415;2500;1.2420938;1.043826;0.3000416041984162
84;24;0.061064847;0.12816758;0.20075461;6.637725;2500;1.3994787;0.7622189;0.3044517748331969
142;72;0.067908525;0.114457145;0.16666336;6.1901817;2500;1.2705882;1.2576175;0.24285932420582118
148;10;0.07611926;0.12400162;0.17634898;7.4689126;2500;1.2910857;0.78636944;0.2563094401517853
99;98;0.0973266;0.09769117;0.22353886;6.4752035;2500;1.2043846;1.1265368;0.3794479971100711
172;87;0.06614267;0.11547049;0.18759498;8.646606;2500;1.4885687;1.106965;0.28619598465827223
182;54;0.08732464;0.12517162;0.16008075;1.2293091;2500;1.4529854;1.1957904;0.22201096704889609
178;92;0.0906014;0.12172997;0.18566807;1.6639167;2500;1.4147437;1.0827378;0.27742669750365184
99;66;0.08693978;0.11266124;0.21357456;5.987066;2500;1.4270335;0.9286704;0.34424356359421227
161;99;0.06919857;0.14435746;0.23772708;4.5969367;2500;1.4494606;0.82160527;0.3705200524814544
133;35;0.08205216;0.11718806;0.22832945;2.9084113;2500;1.266309;1.0238342;0.3724369703041446
138;99;0.07973446;0.10702164;0.22054926;4.174942;2500;1.3402736;0.71972835;0.3643335502440035
121;26;0.0964723;0.104231626;0.2343453;6.8449616;2500;1.3314282;1.0140951;0.39723325549211147
140;41;0.094607115;0.09789557;0.21275434;8.678298;2500;1.2130082;0.80370873;0.35543726769731016
70;94;0.0687399;0.1293547;0.20153412;2.6338692;2500;1.3840265;1.0869651;0.30521109442882083
111;43;0.074861474;0.14396532;0.20316748;3.6308546;2500;1.2389741;0.9471068;0.2981163335398469
76;28;0.08482598;0.10939526;0.23553886;2.2603104;2500;1.3713925;1.1555188;0.3951096663382647
92;15;0.07505748;0.11357811;0.1601709;9.969545;2500;1.424613;1.0541358;0.22996116911034992
69;23;0.08307572;0.10206634;0.20125301;1.1791905;2500;1.2303382;0.9992753;0.3265216810943524
81;41;0.101152025;0.114205085;0.22152628;2.4195557;2500;1.2521261;1.0946708;0.3601982355478456
167;47;0.054565184;0.12603235;0.16304874;4.4630976;2500;1.461235;0.8330722;0.2275129648432158
132;58;0.102903;0.11339515;0.22585441;2.7903464;2500;1.4178605;1.2539045;0.370325700745911
53;83;0.06442809;0.1180428;0.2275179;7.1217227;2500;1.434961;0.74244976;0.36993992238707596
168;11;0.1037672;0.10633917;0.20188735;1.2057763;2500;1.2465042;0.90614134;0.32424365898434954
186;85;0.07402402;0.11772203;0.22630246;5.633502;2500;1.4055642;0.73439085;0.3675728046582676
182;61;0.08939127;0.10060503;0.17141078;2.7698975;2500;1.2412534;1.0516261;0.26328174156204204
173;78;0.06364471;0.12355271;0.23544513;6.687634;2500;1.3250163;0.9284129;0.38246500394140914
198;78;0.07508496;0.110295646;0.16390754;2.0553355;2500;1.2124072;0.7341633;0.24007677570600022
137;91;0.057106726;0.12554267;0.16298011;2.777269;2500;1.2982062;1.1001363;0.22769205899998674
194;18;0.083226345;0.10297544;0.20192172;8.470043;2500;1.4903264;1.2748952;0.3271926803365512
192;61;0.09941256;0.10412653;0.21881944;9.100411;2500;1.4087095;0.7641751;0.36312619833863446
96;91;0.09503105;0.1077561;0.21600445;4.2520967;2500;1.2112108;0.83229613;0.35374803962548784
179;74;0.08339545;0.10784754;0.20401692;6.288254;2500;1.4301921;0.863577;0.32758663632605417
168;18;0.06708727;0.14010802;0.22268964;7.0784755;2500;1.31669;1.1080326;0.3418540188615925
166;65;0.104716375;0.10606879;0.20861734;7.8477764;2500;1.2873406;0.93185353;0.3391044481603297
184;81;0.0808419;0.1383651;0.22801605;5.8215394;2500;1.2575465;1.1528063;0.35449156132801274
107;34;0.08428324;0.11330753;0.16926323;6.2076416;2500;1.3263104;0.9777381;0.24912234367885538
110;66;0.06914039;0.12584317;0.23851396;8.052314;2500;1.277603;0.71407145;0.3871827139300336
146;85;0.10190273;0.11702426;0.2304581;5.917768;2500;1.4757926;0.8043497;0.3772129922355273
160;57;0.08178119;0.13590491;0.2316217;5.8407097;2500;1.4103264;0.8920271;0.36410829456511534
181;27;0.082084864;0.13499305;0.18908866;3.5470777;2500;1.4737862;1.0805528;0.27512191323287005
181;59;0.06148853;0.14286289;0.23574926;8.543865;2500;1.2105123;1.10849;0.3674677704107939
158;62;0.084968075;0.119741194;0.17132019;4.9764504;2500;1.2127838;1.0840417;0.248832967954304
193;46;0.07602349;0.14109571;0.16623107;5.974417;2500;1.3883636;0.7370319;0.22450020221269232
76;71;0.09648298;0.10270979;0.19189735;6.6918397;2500;1.3846918;0.92146784;0.30565300290506814
192;48;0.08609257;0.102446444;0.2346467;5.866008;2500;1.4154714;1.0811164;0.39957235065055574
59;88;0.10760199;0.11180836;0.23742928;4.9815135;2500;1.3698977;1.0837257;0.3970787420106113
133;81;0.08076121;0.13292158;0.19948217;5.369832;2500;1.2105604;1.0477257;0.2982698452389357
63;82;0.07879167;0.10345049;0.22015366;1.8994873;2500;1.4064767;0.9556432;0.3666660056480615
135;57;0.07202095;0.11247767;0.20305902;8.400513;2500;1.44882;0.70539117;0.32166166696144527
108;27;0.1037387;0.111546;0.16907644;1.7278751;2500;1.4105167;1.0355169;0.25001187424758564
62;75;0.070067495;0.12197597;0.21225093;9.883346;2500;1.4462469;0.85697347;0.33371945497434546
147;16;0.076013796;0.13184163;0.1717493;9.728307;2500;1.333003;0.9114835;0.24151465591991786
159;56;0.06893276;0.11578011;0.21249619;8.941009;2500;1.2312489;1.0584538;0.33929846379612066
76;14;0.07464593;0.11217541;0.1792354;1.6896826;2500;1.4692961;0.98709774;0.2709772408659218
154;57;0.10023391;0.10966077;0.1810664;1.2333016;2500;1.4293425;0.95941997;0.27679279491501635
76;71;0.0748457;0.14432597;0.21399426;6.5560875;2500;1.361181;0.9433597;0.3204361468326281
70;47;0.086090155;0.11399779;0.19719523;2.4887443;2500;1.2424839;1.1588993;0.307829470977425
72;47;0.065634504;0.11608215;0.226419;9.465391;2500;1.2510049;0.99689966;0.3692305583070829
139;21;0.05994256;0.12943012;0.214422;6.91486;2500;1.2579738;1.0717545;0.33247788531894945
166;37;0.09250681;0.09600123;0.18359998;8.731615;2500;1.2461627;0.7563403;0.29332762124909945
139;49;0.099390656;0.11802024;0.22216932;9.947349;2500;1.4461359;1.0661302;0.35835288606375326
171;87;0.096494794;0.10027121;0.16517419;9.44478;2500;1.333797;0.73424053;0.25023920720868903
138;90;0.08281638;0.13509053;0.21878627;1.946565;2500;1.2873131;1.1629732;0.33739436196643857
169;95;0.09677181;0.11761157;0.19083126;9.842784;2500;1.3007066;0.70630145;0.2914273411129963
196;19;0.085199215;0.112833045;0.1841689;1.632418;2500;1.2804888;1.1467632;0.2809427598828337
108;36;0.07670605;0.104288355;0.20181291;8.005847;2500;1.3591045;1.0175503;0.32582758015191
72;51;0.06743859;0.15147944;0.23256953;7.7440224;2500;1.3340241;1.124259;0.3542221987544462
70;67;0.056708887;0.12369397;0.18054;2.9166105;2500;1.4697272;0.8467642;0.2652591442705942
139;73;0.07264038;0.14160481;0.23995091;4.4404507;2500;1.2521241;1.0153521;0.3774111264057622
132;80;0.08842457;0.1081047;0.20711026;6.675661;2500;1.4569653;1.2065282;0.3340805504700626
77;54;0.08828042;0.10377195;0.18016897;5.4786367;2500;1.2938778;0.82757723;0.2795136612158405
182;60;0.08431364;0.11201838;0.21528831;7.334829;2500;1.4930775;0.7154974;0.3485090962711856
193;96;0.06574579;0.12853059;0.21883133;2.1795175;2500;1.4071718;1.1517988;0.3425918120333617
87;31;0.094550624;0.11301414;0.20252144;4.6638937;2500;1.4781164;1.1221602;0.3200644868721562
81;82;0.06547743;0.13743149;0.17044684;7.455687;2500;1.4704752;0.79009205;0.23526896474350062
82;74;0.09110513;0.09917106;0.22520857;1.0723147;2500;1.3463478;0.9051688;0.3817546051533679
108;22;0.075805634;0.12529442;0.22481936;6.852818;2500;1.3285995;0.9503347;0.35804279343682155
177;93;0.087390035;0.10880797;0.22121842;5.867789;2500;1.2523179;0.7233598;0.36421775895252484
139;86;0.07239794;0.14442791;0.22045654;9.324095;2500;1.303919;0.92863137;0.3339234918591219
60;80;0.07826638;0.13742875;0.19050607;9.659386;2500;1.2907897;0.7563567;0.27638117756875485
120;21;0.08168403;0.12300981;0.19941829;7.2014136;2500;1.3046833;1.2960343;0.305524828744543
63;22;0.08728652;0.1313282;0.21291687;5.8490705;2500;1.2534435;1.2890087;0.32781393228291467
110;71;0.062292416;0.13271268;0.17325565;5.775324;2500;1.2633337;1.039941;0.24402747183333648
110;19;0.075181015;0.1083378;0.20833807;5.0013623;2500;1.4427586;0.9876173;0.3365487674201625
147;20;0.057304706;0.12460139;0.16881587;8.005771;2500;1.4381423;1.2796098;0.24030094786112743
132;46;0.10341252;0.1099253;0.22782615;4.0087624;2500;1.4584491;1.1004661;0.3776935281761854
181;10;0.07507946;0.12026015;0.16958617;3.1794848;2500;1.2539488;0.7793958;0.24486618234566415
52;74;0.08315195;0.13125898;0.22179317;4.9733987;2500;1.485713;0.8273705;0.3467693075134539
166;58;0.082394086;0.115955316;0.17775993;3.993331;2500;1.27501;1.093283;0.2650361932020751
53;17;0.08234424;0.098102696;0.2342693;8.328105;2500;1.2582395;1.2686721;0.4028688899291486
95;58;0.06314111;0.13800482;0.21263702;3.476751;2500;1.2396889;0.8994388;0.32219841244931074
181;14;0.08978538;0.11399645;0.19449155;4.618429;2500;1.2409276;0.77019584;0.3020426811139189
153;16;0.09548612;0.10257422;0.1634908;3.4311247;2500;1.281625;1.155424;0.24490342985840724
75;53;0.08281199;0.1307094;0.20857368;5.8443894;2500;1.4942043;0.8232907;0.31907557305729173
123;54;0.062273998;0.14348634;0.19024296;3.7550533;2500;1.4161216;0.757795;0.2717512847435851
158;40;0.06800394;0.12658563;0.2238637;6.6401453;2500;1.3601494;1.1138928;0.35493617458272786
190;65;0.1019186;0.1068415;0.2234176;8.256566;2500;1.3042164;1.0277479;0.3707815521332699
145;44;0.062385827;0.1303987;0.21496265;7.7473392;2500;1.3771359;0.9636683;0.3328779278577127
53;62;0.06464399;0.14889793;0.18142578;3.7143114;2500;1.3409995;0.732024;0.2503107063295112
124;41;0.093149304;0.09805484;0.17383653;6.0893526;2500;1.4682778;0.7078336;0.27052577782805387
72;74;0.097670674;0.10899377;0.19976474;4.444017;2500;1.2809404;0.9499701;0.3174271567324891
57;62;0.07708406;0.11951963;0.19618821;6.8517656;2500;1.2568606;1.0615488;0.3013440128650155
139;24;0.055412784;0.12863454;0.21383558;8.843843;2500;1.2826351;1.2260715;0.331847189529796
166;71;0.08551302;0.11967516;0.20262514;8.56233;2500;1.4245511;1.0580361;0.3149440622050484
55;80;0.090502985;0.10481917;0.19959463;8.985043;2500;1.3663994;0.99245214;0.3205572286144345
167;15;0.07336126;0.13200927;0.19846359;4.624048;2500;1.4168843;0.8055281;0.2967957236576488
155;64;0.06744341;0.13415274;0.20033959;8.301816;2500;1.3476465;0.7944587;0.2991752654473772
162;81;0.0873679;0.09429591;0.22977297;4.389814;2500;1.3220048;1.0667949;0.3965431466355827
86;20;0.08536436;0.102834776;0.17366953;1.9143592;2500;1.2763326;0.912911;0.26634999358988964
109;91;0.081046745;0.1269701;0.16150099;6.2987823;2500;1.4418463;0.7934806;0.2237473122473326
67;47;0.09557829;0.10312796;0.17774813;6.368297;2500;1.306226;0.9390241;0.27484067322298894
85;76;0.08376074;0.11489803;0.18482275;7.8481874;2500;1.2123675;1.1415313;0.2807505376096817
95;90;0.088034086;0.09206186;0.20899343;8.564202;2500;1.2895046;0.746717;0.35253486065397366
97;99;0.061597265;0.13051465;0.22741054;9.057227;2500;1.2469697;0.77981496;0.35938398930536986
76;62;0.08008185;0.1266968;0.21704447;7.3192105;2500;1.3675486;1.0511991;0.3402224066179853
78;73;0.09391531;0.12156421;0.23986354;6.640278;2500;1.3499111;1.0302542;0.3937779689242023
185;32;0.07744548;0.12551479;0.16005671;1.1402075;2500;1.3438514;0.79277706;0.22174059707056026
167;36;0.07459211;0.12703371;0.17520958;2.0220664;2500;1.2753924;1.0609515;0.25185113873439113
101;86;0.08729558;0.11151701;0.16696754;2.260277;2500;1.2306201;1.0793446;0.24560636575544495
192;45;0.087234095;0.119905144;0.21308725;3.3324773;2500;1.236143;0.74978626;0.3371868894772892
85;84;0.075553015;0.13637224;0.19415727;9.039171;2500;1.3066176;1.1354016;0.28468823343687466
111;14;0.07341614;0.11541121;0.18490386;7.5345736;2500;1.3882389;0.76754177;0.2805322066828305
172;29;0.092053846;0.116505206;0.1850125;6.699207;2500;1.2051355;1.155042;0.2799339101509869
116;25;0.080717854;0.10903633;0.23143816;2.119738;2500;1.2022232;0.8450086;0.3864174733292683
85;57;0.07080568;0.11046601;0.16604069;6.8959713;2500;1.2392435;0.8352245;0.2444251932643456
105;17;0.06441167;0.11857553;0.18507206;7.571333;2500;1.3521155;1.1020303;0.27850596097428804
125;40;0.05872635;0.123135306;0.19999123;3.771584;2500;1.2998855;1.0973346;0.3066451811418226
143;98;0.08949155;0.10171539;0.19292688;3.1934838;2500;1.3329986;0.8620186;0.3087210142586239
110;81;0.08589195;0.099194996;0.21500196;7.178629;2500;1.2918928;1.279347;0.35919976889064836
114;78;0.07751939;0.10588877;0.20859905;2.083587;2500;1.4059926;0.93298537;0.3392202559469116
89;22;0.07701395;0.10888954;0.22403774;6.2345796;2500;1.2910204;0.9429623;0.3703151949572632
130;42;0.05940791;0.122120015;0.22753324;9.778111;2500;1.2617145;0.8203709;0.3665266393944163
82;71;0.075432755;0.11830931;0.19199516;1.2219882;2500;1.4290433;0.7348704;0.2933641350468191
180;11;0.084478;0.12843463;0.22928575;2.641947;2500;1.4895328;1.1915531;0.3650947043727662
