[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[day of year];[-];;[mm]
0.20909472;0.92500746;0.89480865;0.9986662;9.166859;1.4857769;93.206436;8.993226;3.037854;13.264523;43.44275;42.870426;1.4552469;15.211958;49.57674;34.87753;8.298963;14.200617;97.344376;60.40748;6.3795004;17.077751;1.162844;79.40362;19.839102;2.2945073;35.851204;63.5903;7.1833677;16.363512;70.02951;95.20734;15.575932;10.3947935;39.1245;10.707595;24.44618;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.64783597;0.35561728;0.64890575;0.53856397;4.2758174;13.501498;56.07812;19.969402;12.744554;4.2027035;69.57775;14.384826;10.253715;7.432153;1.3498675;54.13233;14.50297;6.0808234;29.799849;79.0413;16.866426;15.502857;29.054672;69.16813;14.668511;8.711266;48.40122;41.165436;14.536533;14.584014;49.177334;68.914856;4.7636104;7.837288;59.565365;32.79451;15.074097;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.7723915;0.3512858;0.8288556;0.80094486;8.087226;19.354128;86.39437;55.223362;7.9022827;17.164164;58.74115;86.41155;18.71517;12.519316;21.697418;2.1006603;11.97422;5.4072824;62.597523;43.135597;16.575546;12.985303;91.902084;84.29159;7.067488;7.668832;72.97432;5.6044436;9.266397;4.500373;53.49331;83.391365;16.616705;16.34398;42.45029;64.19656;36.169487;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.8107381;0.35634875;1.0940427;0.23020194;7.3983455;18.675423;67.52653;81.723015;16.870333;5.9542217;50.56513;57.76872;15.7739725;12.647004;53.814896;82.6731;9.408646;16.761124;18.273676;28.103157;15.776545;1.6273795;8.240002;77.10789;19.121552;6.086105;52.229454;73.46579;9.7263;11.5530405;52.25408;25.745317;9.498137;10.392801;7.1377544;20.257093;27.804129;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.1733509;0.9450049;0.9413388;0.4960746;10.382359;3.8887572;82.21056;37.32735;8.392598;6.008253;37.431763;94.36806;19.928556;6.8042893;29.402311;97.61005;5.5330076;6.504216;39.67234;89.79479;18.818554;11.27268;4.131527;7.0723414;18.716774;4.3839374;79.573204;84.14687;13.234669;13.275443;8.859696;37.653065;1.1825426;9.192755;82.70737;35.140606;89.01163;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.4516497;0.682996;1.0272088;0.5137344;14.248551;10.301474;22.383762;6.58178;19.121403;17.91018;21.547607;60.6662;15.618319;2.088672;63.79082;31.726387;14.0118;8.461812;14.146472;91.54308;17.25762;7.016449;81.25357;42.498024;19.852114;10.039676;34.95883;30.992334;7.3310747;2.5025423;41.09757;84.471794;1.9361048;15.7041855;74.64088;64.92307;57.06372;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.69399625;0.80063117;1.224498;0.3611181;10.097902;17.583324;11.497385;35.436764;8.096889;12.878498;39.14467;10.841301;9.399276;9.5957985;83.759766;75.22857;12.4307575;10.841291;37.890812;6.5051093;14.691833;6.673246;73.48221;65.44852;3.5814054;6.911817;44.922455;57.38631;7.4749885;4.8609757;64.95343;29.840317;5.1599984;1.2290882;12.887159;31.881271;34.419502;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.6557798;0.4931261;1.0721391;0.2944849;2.405127;8.914095;61.77316;8.294013;1.5991007;13.689586;16.963732;31.804287;6.267584;6.5814266;19.809582;82.43613;18.621658;7.714303;18.04661;34.50486;4.542228;1.5174599;16.476154;75.77504;13.358818;6.5937076;83.88896;89.288536;18.347534;6.70603;15.488362;56.543312;15.3566265;16.200745;27.833364;83.21515;14.866979;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.9936698;0.89860076;0.4587696;0.91438824;2.0493455;10.845101;55.385303;19.647066;11.397754;19.481226;67.52607;78.85592;19.676138;4.766141;97.17835;80.21043;9.626668;10.464679;8.700472;55.86605;16.346674;10.923985;30.385454;19.519373;10.188978;9.485644;55.531834;5.0165563;4.898602;12.988455;54.352066;4.6827035;15.828356;17.312914;96.20459;41.07858;58.804646;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.5656297;0.6655497;0.8135432;0.4102194;17.87123;19.954376;10.5498495;47.3483;3.4575198;8.588168;9.7225065;29.751087;11.664285;4.4653964;30.378716;79.29793;5.1766253;13.74652;14.762279;31.093575;18.920649;6.095224;18.755827;47.98008;6.9633956;10.695941;40.585907;28.21248;5.0684752;4.363033;29.079275;29.143892;3.1804512;9.100435;28.763784;13.09306;19.946012;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.38375545;0.6798679;0.75582623;0.7115548;14.200518;10.170217;61.51824;88.20437;3.6440778;6.2086816;71.82864;83.39152;7.9872513;7.2126584;87.533134;39.153107;1.659504;4.9895535;32.719254;85.678604;3.6713576;10.79473;65.08294;8.538877;1.6146342;19.749416;35.347984;85.955956;11.887388;18.894638;79.76529;70.01697;11.258499;6.956375;57.67966;56.844143;37.86014;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.4500031;0.8018568;0.9764863;0.58352023;13.486406;4.6105423;19.008013;89.46252;10.156125;6.0546017;80.03888;91.9122;16.618034;6.8969674;48.9735;22.772585;14.757318;12.834322;30.239668;60.49994;3.5815725;5.674569;57.83261;4.176216;17.019941;2.727868;9.074433;56.926315;4.1352816;12.679235;80.911064;51.3828;11.284663;13.67119;7.097154;17.182426;29.130352;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.252389;0.8189141;1.2991911;0.69888604;18.350824;1.7347953;11.708537;70.709885;6.4597583;4.7798944;61.83207;44.69337;17.090435;8.306208;23.3185;54.094715;3.6708376;18.401045;88.808334;17.636835;12.55216;18.779518;87.80405;49.893787;5.931644;10.893069;37.974884;52.70972;11.189939;16.817545;92.386536;5.436079;8.1322155;18.69023;7.8511524;64.08766;45.68579;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.4460495;0.74549085;1.3442936;0.5517208;11.288611;9.765964;98.53763;84.39074;11.320546;16.897144;82.56533;82.05993;10.482193;17.233454;23.502806;86.70186;5.2896633;4.6006756;88.83226;65.0944;2.4403036;2.8262322;38.248535;46.85465;19.169725;11.1711235;32.396965;29.86266;18.128103;16.365551;98.53941;94.270805;2.1484947;10.623568;59.424168;87.21405;41.2752;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.48318273;0.29512796;1.4832897;0.38262364;2.400743;10.777481;56.01592;53.951828;13.527235;6.4751463;35.060127;24.946821;9.546817;13.50924;12.422374;52.014645;18.020943;5.5089607;57.446236;20.051699;15.791845;2.6429186;62.06789;10.814454;14.148548;14.839818;14.502016;60.043602;8.503245;1.7823185;74.71138;99.16241;18.57642;13.399712;97.67589;67.47114;71.900925;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.22315198;0.8933813;1.0911384;0.25564766;14.57331;18.478739;33.64696;95.59916;18.10111;3.2089756;50.480488;42.60541;18.158426;13.670128;87.82998;93.73596;12.839079;9.664235;48.16479;86.84037;2.5670037;17.567291;94.34947;41.00975;18.485857;3.561093;60.402927;11.220947;3.954634;5.8553286;86.78832;85.668365;1.3922938;10.552824;63.908405;74.41537;8.702458;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.76844007;0.4087193;1.2337264;0.9946955;4.0831733;16.047766;10.707526;83.62753;6.461186;15.7248745;50.768085;76.12855;7.185211;15.156905;29.31677;13.355734;11.054033;12.703359;15.1005335;53.7659;19.999163;5.232424;67.77389;60.74391;17.858662;14.974525;80.01601;71.63005;11.765127;12.785045;41.7289;62.409595;8.294591;10.456643;15.245024;96.062256;77.832436;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.4136916;0.99695534;0.37285385;0.68967855;13.657696;2.1944466;91.75552;66.05048;10.701442;19.299911;64.08387;18.739882;17.831408;12.727572;41.589005;30.247448;14.416542;8.445249;82.39225;37.27935;5.104115;14.352651;92.78712;68.49611;5.95943;7.2366176;98.80075;42.35848;2.4926353;14.814731;33.830147;49.619205;18.599455;3.5782037;2.929941;70.03989;93.8633;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.37982294;0.50840634;0.8261371;0.96897006;8.613446;16.519466;94.31534;24.16185;15.463409;15.56484;47.548206;34.240993;16.676546;5.488286;10.7841215;86.97363;11.520036;17.022514;97.681656;86.88503;15.276686;9.633696;24.89721;20.098455;9.00408;13.678881;12.153068;70.163765;3.074829;16.795782;22.684582;5.6541843;6.8975763;10.422141;83.586235;25.669413;76.13644;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.35234118;0.29599783;1.0723735;0.9313776;1.5362904;2.3211222;26.43858;76.34494;12.072223;7.3153934;6.902384;32.23876;4.31713;11.55945;15.828039;97.13074;2.779347;1.2519107;26.572111;6.6362143;5.050294;16.699858;61.20642;34.272156;3.211998;4.1588545;69.61711;12.985278;6.1262965;14.991698;68.219795;29.526386;11.961754;8.079401;79.166;63.939175;6.041035;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.2896386;0.4528692;1.3021753;0.6026367;2.0550616;1.2669364;44.067482;87.63275;7.860396;4.280229;51.981457;95.53642;3.6833408;16.308928;33.210884;63.220974;10.380033;13.948314;16.736511;67.85658;2.4872856;7.700253;89.18843;14.034029;5.829055;7.1114683;28.587622;93.87951;18.108875;16.939266;43.633133;46.200294;18.49261;11.893556;98.51093;63.44676;9.155573;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.1945235;0.6588274;1.246708;0.35683382;8.460044;11.392244;64.90921;48.382713;2.6364472;15.953477;3.7189415;50.00019;3.0588136;16.184074;63.705975;55.196117;12.365199;15.632703;74.62887;7.4732738;1.2006952;10.000058;20.370493;23.257042;12.197541;14.903858;91.01545;57.141155;11.959278;18.729548;40.647873;86.89958;2.0938387;4.38932;8.730061;23.432562;36.67397;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.2217045;0.513157;1.1171211;0.33573344;12.296319;11.066044;12.004522;36.984005;4.610144;13.599214;44.2053;32.43621;18.042147;15.384514;73.263504;50.06996;8.260488;11.571547;76.53199;99.12534;16.047869;14.883019;50.58501;89.39507;4.45612;14.659447;35.009426;70.20747;10.749916;4.3618855;11.625045;19.738222;8.610617;16.742193;46.319775;38.266712;8.113067;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.1039889;0.8629454;1.4118131;0.51666355;4.247047;7.012436;54.158768;37.11514;1.699938;4.743616;4.200265;32.198776;13.817316;12.049414;20.44693;10.222941;4.95211;14.887761;66.39866;15.038515;17.741362;5.385371;29.69968;34.50009;13.867325;16.831707;35.062428;29.032478;2.8484108;13.643103;70.58565;28.287457;4.204445;10.525866;4.3687005;46.697475;61.15243;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.2692794;0.74576503;1.0652775;0.3064381;3.0282478;9.750568;22.645557;75.46709;12.67874;19.002985;48.672523;38.45994;6.1696754;7.2635756;88.88148;74.56483;12.819583;14.608539;62.967663;77.70445;2.7318935;18.942413;50.000732;48.98817;8.945505;6.257369;95.005486;77.00893;19.410015;9.202274;5.3988805;22.96877;9.192726;18.20879;16.465233;15.854606;85.09736;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.1402749;0.37076044;0.21323964;0.5570596;8.148378;18.487068;23.30112;95.05098;10.61196;12.250658;37.781376;29.06459;10.718277;18.07163;36.251915;8.716643;4.165661;18.484324;26.794094;39.41968;3.692686;1.9135597;85.5213;64.320724;8.031568;17.243193;89.01771;28.039188;12.955108;8.353682;87.8995;15.572264;14.988858;13.2468195;16.720093;77.65354;75.881424;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.78321743;0.63108265;1.443919;0.24403605;16.279434;13.8513775;60.703106;40.649784;6.6895547;12.241918;51.441273;30.8106;7.355317;19.18529;74.33456;30.187664;17.214338;10.556745;94.7794;51.782104;12.087478;18.730947;29.137392;88.00427;13.379867;3.0966582;58.76295;46.977013;3.7920592;9.711492;11.4222;59.114395;12.189829;7.876305;7.630168;64.17429;68.8961;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.40526274;0.8300256;0.4440535;0.37226897;15.896105;7.5058217;31.697412;11.540219;19.043112;8.528099;53.50828;43.264606;18.812933;19.61395;12.781238;4.797609;5.274763;11.037997;82.87486;51.355022;2.583136;15.981301;17.163576;53.864582;4.855911;7.217102;84.46087;3.4207122;13.207016;8.536113;35.111126;12.152978;2.250531;12.451396;87.32627;88.155205;59.43039;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.5836638;0.912987;1.4858159;0.78195673;13.998662;18.74508;55.484943;5.1695895;10.521059;4.8989773;79.57998;69.196884;6.671013;1.4271324;54.329094;96.878624;14.445945;17.075424;64.23039;51.19428;19.153885;17.060732;29.172136;63.870266;10.41212;2.5112514;57.3018;12.678116;3.562552;14.152973;33.952625;22.330946;3.987276;2.693822;26.462717;40.121136;66.92474;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.8514909;0.51595545;0.73600525;0.50246173;9.0817795;4.096486;26.96861;83.32883;19.806717;12.092702;94.29531;24.829977;4.801179;14.190727;87.65954;52.793488;17.204903;10.400461;73.37835;78.93017;7.7414546;2.343467;66.93128;5.7395616;6.5656605;1.5588111;85.7464;75.09158;1.9846941;18.873104;75.04768;81.00541;16.336231;2.6828642;77.399574;34.750412;72.82629;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.6285469;0.9395718;1.1948147;0.57008505;9.396814;4.328513;49.281254;31.764215;7.9870267;8.98798;25.47565;58.472527;9.821688;8.03728;52.364254;72.51982;16.856024;11.808437;80.64972;79.33655;3.7503858;13.995241;55.507557;73.68386;2.4743674;19.53837;48.117153;29.987614;12.754922;13.699027;67.867516;79.826996;9.080174;16.179735;25.000565;52.431705;49.34098;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.460674;0.22877556;0.90158236;0.3941515;5.2929335;5.427081;93.29093;82.47939;12.824554;4.1086035;91.31521;74.62773;1.0181457;10.08754;46.3882;38.83096;13.087201;19.003;89.84467;75.02434;10.536119;4.3167295;76.93294;42.532864;4.191771;19.36511;88.820854;50.039436;6.830356;12.337806;75.52821;49.496166;8.451083;16.351278;41.339977;31.59826;64.86747;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.81716424;0.741353;0.44483247;0.21220465;3.6057074;5.4173293;48.98781;12.47407;6.8904853;1.3680086;38.209785;20.515532;17.17971;1.839674;52.227646;49.2051;2.9844496;4.5199785;26.11049;52.397327;9.760335;14.77;68.84908;68.43217;19.210194;19.478569;72.87509;45.42355;3.958468;7.2892823;4.755088;48.173332;5.2830315;15.912167;90.25647;92.9591;15.218897;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.6837957;0.8255878;0.6092007;0.83320796;1.3009751;2.3488464;50.63378;4.9041257;18.711088;17.807524;17.242075;71.28599;13.25027;13.450486;32.496628;96.61531;2.1389606;12.134201;41.61988;88.65608;14.502653;15.744325;42.999847;21.769035;1.1232758;15.7178335;20.210571;36.600864;10.668507;9.159751;72.11153;76.41953;16.337444;12.812332;58.516296;75.949;1.5981722;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.0751151;0.5401131;1.0436097;0.39793286;17.342852;6.8835554;49.791172;31.65163;5.877262;18.704828;60.585358;63.079678;14.042707;18.796797;16.660849;82.472595;16.214241;5.107521;91.67868;32.967796;7.1770577;3.4945285;99.66725;94.19107;2.9330075;11.112789;63.865208;46.86185;9.991856;10.448286;8.994802;60.7946;2.8527074;6.4630003;90.06672;96.96685;51.878933;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.0457085;0.20877957;1.0473369;0.2352513;10.427507;11.424401;85.79968;32.250813;4.729897;2.9119835;39.79321;31.719578;7.0831947;1.7469625;59.73303;16.380337;7.3630238;17.456991;27.220076;62.638557;12.007323;12.073715;52.819736;10.311878;15.825541;2.3223147;11.888497;79.54395;10.73074;8.955688;94.717636;83.16353;6.724665;8.0089035;8.727176;63.273834;92.59824;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.20317106;0.7496281;0.8560877;0.34342352;1.0578166;5.232858;68.49217;99.754135;13.099021;6.575735;32.726494;59.674892;11.105301;8.820442;62.2775;18.941092;4.367341;16.821194;53.19432;49.17726;16.75591;8.098014;94.30119;20.309881;11.144399;10.56644;7.714212;86.83995;18.454107;10.228709;47.001225;15.464714;2.005226;9.002874;44.67844;57.313522;25.385717;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.0040158;0.4740514;0.40983337;0.70231473;11.054295;3.029956;4.031904;24.64063;7.1859117;14.785618;62.746376;99.67978;5.6023817;2.0082638;9.339145;75.22075;1.3727604;17.849178;63.551815;99.93694;12.988022;16.764078;37.23116;47.690636;10.747239;12.776793;48.95727;46.573338;3.9593565;10.75043;22.391895;11.193938;14.792287;18.57407;90.723564;88.68807;66.81633;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.51689965;0.32145035;0.6632473;0.276632;5.908154;13.358881;12.677458;74.39447;17.568018;13.278689;69.87377;51.921658;18.28802;17.900068;47.843357;3.6422112;13.836226;11.777198;45.514175;60.60819;4.5615587;1.7679739;78.87783;28.225233;17.596552;15.452071;70.73207;50.38849;13.839996;1.7756714;79.28545;16.775055;18.683779;12.225552;88.75867;13.777418;42.85465;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.68780375;0.32568702;1.2336868;0.8870905;9.11989;8.979776;58.210888;92.17441;3.308663;8.556495;45.254574;82.87305;13.157889;15.303746;14.028387;38.04898;18.40375;16.647352;50.953274;40.121513;2.2326212;1.0556436;26.816948;30.369162;4.516955;4.34677;17.596437;59.078228;1.716014;13.392642;60.414364;92.778046;14.867634;12.469048;13.87298;35.051975;6.5768642;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.1182536;0.8153312;0.7849023;0.52283025;13.77581;13.413459;76.257904;78.47654;2.164364;7.137126;28.473448;70.188545;17.500286;7.585861;76.30418;77.338264;15.793399;10.132461;9.179124;85.85821;9.01703;17.39608;69.69766;49.98381;1.3976989;4.423239;27.146242;61.47916;4.3004837;16.965637;31.305017;33.384083;10.645013;6.5923147;84.89194;7.833723;49.538086;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.9246021;0.34991154;0.9064105;0.47273573;16.38514;5.712723;12.583699;97.45065;1.5208585;19.764065;78.83531;77.07658;1.317575;11.73289;64.761345;7.9698787;17.594439;12.470261;27.537697;74.58626;5.014865;18.348497;79.311295;81.85492;14.15898;4.8348827;66.67014;48.843662;2.2237341;7.94111;50.606194;87.87991;13.601145;9.565798;77.23203;68.61009;91.09512;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.6792517;0.58727866;0.6536249;0.8396294;14.3091545;15.365675;50.775677;17.576939;6.763585;3.1043758;65.06633;9.75436;9.850744;8.666038;88.51597;36.49378;1.7765923;13.221941;39.757412;15.767208;12.763145;16.535675;54.832653;42.88282;16.508427;1.245933;69.39644;10.206364;3.3045526;2.9375393;26.529224;68.27598;1.8697035;13.394138;93.81496;15.100678;79.89638;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.41763344;0.9763115;0.5321071;0.56463176;18.029675;19.482704;64.60703;68.666336;16.315176;16.615612;63.356827;90.60833;11.995783;19.220652;74.4376;93.746605;12.95112;13.303532;48.55769;66.915634;15.320564;16.499723;43.89823;92.62583;19.371674;11.811083;49.7594;29.238815;19.73583;19.673353;27.330524;2.676038;5.9586463;12.797616;82.805435;3.440831;72.15077;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.85712683;0.80705494;0.6464778;0.48128662;5.4601765;5.963465;40.67943;52.681145;18.52153;8.316864;91.99161;17.60388;8.674981;4.1772017;66.688385;12.851979;6.5476527;3.2387714;65.25478;64.623184;3.012171;6.061216;67.971176;41.886143;1.9459839;12.884969;99.39036;2.7536519;15.3350935;3.3060665;34.9184;93.40612;17.298801;12.21709;39.333447;6.1021295;52.522175;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.61517584;0.6377549;1.3397806;0.42916808;13.566318;13.147983;69.65721;87.129486;18.162476;1.2430879;99.66795;31.916552;7.538981;10.025334;63.06945;24.073202;8.18373;13.654684;59.13046;83.95552;5.8709126;7.8305845;78.33427;46.588676;6.2073684;1.7645676;58.76196;94.93808;1.6446851;11.502224;32.251312;86.002655;16.169727;12.2230625;57.624252;91.371735;35.692917;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.3868061;0.6226203;1.0488715;0.38378483;17.906794;15.536112;34.92001;74.552444;18.694824;16.173857;5.593678;68.55033;13.837913;12.19531;51.32782;13.6993065;1.405667;2.2377477;3.59933;76.52243;19.565804;13.3275795;93.21225;84.70429;5.657478;5.4853745;26.246845;53.266;2.8620028;5.35233;85.50566;65.96441;3.2181234;2.8683536;69.802246;33.415047;74.72165;40.0;35.235794275488054;91;0.2014719756708605;3;1350
0.89465064;0.33386195;1.1042815;0.89471996;6.8614984;11.322232;62.678852;78.120476;6.67542;19.532562;26.196075;34.0897;19.829838;3.1246972;85.00741;14.722239;16.167198;7.537327;65.91421;53.56534;15.113687;12.186206;75.28195;53.800484;5.3700137;9.385594;62.27514;14.510642;2.8825023;10.8995905;56.869476;32.280083;15.564218;10.357628;91.245636;72.767395;3.346624;40.0;35.235794275488054;91;0.2014719756708605;3;1350
1.3257532;0.55713886;0.26132223;0.42446694;16.18958;6.5316052;76.80532;39.245544;11.49321;16.76833;81.25302;45.621964;4.4942565;16.153606;44.47652;19.341509;3.6167607;7.600988;64.42982;48.83058;19.648264;9.5309;79.91159;77.92969;19.487064;11.521313;93.58156;9.275397;10.785054;10.233469;34.87373;81.72929;14.496374;12.15967;51.128136;25.942493;48.961205;40.0;35.235794275488054;91;0.2014719756708605;3;1350
