[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year]
0.78784585;0.48170948;8.905121;15.299798;18.2681;43.44951;42.482346;51.43585;23.019571
0.78784585;0.48170948;8.905121;15.299798;18.2681;43.44951;37.947975;49.684647;23.019571
0.78784585;0.48170948;8.905121;15.299798;18.2681;43.44951;37.947975;51.43585;12.008563
0.3860825;0.89158124;10.841337;6.659814;25.3729;14.573127;42.482346;49.684647;12.008563
0.9199765;0.96292704;5.175443;13.296337;16.442488;34.638184;23.486376;84.50451;9.568385
0.6386619;0.96292704;5.175443;13.296337;16.442488;34.638184;23.486376;84.50451;9.568385
0.9199765;0.23552029;5.175443;13.296337;16.442488;34.638184;23.486376;84.50451;9.568385
0.9199765;0.96292704;8.065019;13.296337;16.442488;34.638184;23.486376;84.50451;9.568385
0.9199765;0.96292704;5.175443;16.991484;16.442488;34.638184;23.486376;84.50451;9.568385
0.9199765;0.96292704;5.175443;13.296337;22.770277;34.638184;23.486376;84.50451;9.568385
0.9199765;0.96292704;5.175443;13.296337;16.442488;19.656235;23.486376;84.50451;9.568385
0.9199765;0.96292704;5.175443;13.296337;16.442488;34.638184;45.171158;84.50451;9.568385
0.9199765;0.96292704;5.175443;13.296337;16.442488;34.638184;23.486376;33.632473;9.568385
0.9199765;0.96292704;5.175443;13.296337;16.442488;34.638184;23.486376;84.50451;8.201907
0.6386619;0.23552029;8.065019;16.991484;22.770277;19.656235;45.171158;33.632473;8.201907
0.46611905;0.4310404;17.613739;5.880464;22.587225;27.963364;30.963404;37.08818;29.56959
0.22660463;0.4310404;17.613739;5.880464;22.587225;27.963364;30.963404;37.08818;29.56959
0.46611905;0.8174338;17.613739;5.880464;22.587225;27.963364;30.963404;37.08818;29.56959
0.46611905;0.4310404;19.80044;5.880464;22.587225;27.963364;30.963404;37.08818;29.56959
0.46611905;0.4310404;17.613739;3.4852707;22.587225;27.963364;30.963404;37.08818;29.56959
0.46611905;0.4310404;17.613739;5.880464;11.570538;27.963364;30.963404;37.08818;29.56959
0.46611905;0.4310404;17.613739;5.880464;22.587225;37.695217;30.963404;37.08818;29.56959
0.46611905;0.4310404;17.613739;5.880464;22.587225;27.963364;19.160734;37.08818;29.56959
0.46611905;0.4310404;17.613739;5.880464;22.587225;27.963364;30.963404;88.61852;29.56959
0.46611905;0.4310404;17.613739;5.880464;22.587225;27.963364;30.963404;37.08818;25.129992
0.22660463;0.8174338;19.80044;3.4852707;11.570538;37.695217;19.160734;88.61852;25.129992
0.30931708;0.5515751;10.607303;15.691225;29.860405;10.183916;12.566522;22.620588;19.781775
0.5377152;0.5515751;10.607303;15.691225;29.860405;10.183916;12.566522;22.620588;19.781775
0.30931708;0.7283419;10.607303;15.691225;29.860405;10.183916;12.566522;22.620588;19.781775
0.30931708;0.5515751;12.001879;15.691225;29.860405;10.183916;12.566522;22.620588;19.781775
0.30931708;0.5515751;10.607303;11.46532;29.860405;10.183916;12.566522;22.620588;19.781775
0.30931708;0.5515751;10.607303;15.691225;28.514349;10.183916;12.566522;22.620588;19.781775
0.30931708;0.5515751;10.607303;15.691225;29.860405;41.40896;12.566522;22.620588;19.781775
0.30931708;0.5515751;10.607303;15.691225;29.860405;10.183916;39.738358;22.620588;19.781775
0.30931708;0.5515751;10.607303;15.691225;29.860405;10.183916;12.566522;59.603745;19.781775
0.30931708;0.5515751;10.607303;15.691225;29.860405;10.183916;12.566522;22.620588;0.0728374
0.5377152;0.7283419;12.001879;11.46532;28.514349;41.40896;39.738358;59.603745;0.0728374
0.75595444;0.25182417;12.11671;9.9097395;11.044311;47.25909;40.013794;76.45569;0.6116945
0.78107387;0.25182417;12.11671;9.9097395;11.044311;47.25909;40.013794;76.45569;0.6116945
0.75595444;0.40992188;12.11671;9.9097395;11.044311;47.25909;40.013794;76.45569;0.6116945
0.75595444;0.25182417;5.1327915;9.9097395;11.044311;47.25909;40.013794;76.45569;0.6116945
0.75595444;0.25182417;12.11671;8.973519;11.044311;47.25909;40.013794;76.45569;0.6116945
0.75595444;0.25182417;12.11671;9.9097395;17.154583;47.25909;40.013794;76.45569;0.6116945
0.75595444;0.25182417;12.11671;9.9097395;11.044311;20.932308;40.013794;76.45569;0.6116945
0.75595444;0.25182417;12.11671;9.9097395;11.044311;47.25909;25.925173;76.45569;0.6116945
0.75595444;0.25182417;12.11671;9.9097395;11.044311;47.25909;40.013794;16.153368;0.6116945
0.75595444;0.25182417;12.11671;9.9097395;11.044311;47.25909;40.013794;76.45569;17.235271
0.78107387;0.40992188;5.1327915;8.973519;17.154583;20.932308;25.925173;16.153368;17.235271
0.6636299;0.85607857;9.600487;5.0230107;27.084661;42.090954;20.3648;81.10537;7.7371063
0.34419173;0.85607857;9.600487;5.0230107;27.084661;42.090954;20.3648;81.10537;7.7371063
0.6636299;0.3400365;9.600487;5.0230107;27.084661;42.090954;20.3648;81.10537;7.7371063
0.6636299;0.85607857;3.6893969;5.0230107;27.084661;42.090954;20.3648;81.10537;7.7371063
0.6636299;0.85607857;9.600487;4.6208544;27.084661;42.090954;20.3648;81.10537;7.7371063
0.6636299;0.85607857;9.600487;5.0230107;28.844719;42.090954;20.3648;81.10537;7.7371063
0.6636299;0.85607857;9.600487;5.0230107;27.084661;32.23716;20.3648;81.10537;7.7371063
0.6636299;0.85607857;9.600487;5.0230107;27.084661;42.090954;49.69842;81.10537;7.7371063
0.6636299;0.85607857;9.600487;5.0230107;27.084661;42.090954;20.3648;96.83639;7.7371063
0.6636299;0.85607857;9.600487;5.0230107;27.084661;42.090954;20.3648;81.10537;14.8112135
0.34419173;0.3400365;3.6893969;4.6208544;28.844719;32.23716;49.69842;96.83639;14.8112135
0.21707834;0.5370668;13.2949915;11.82802;13.263064;15.347782;32.84167;39.75216;28.117796
0.97294986;0.5370668;13.2949915;11.82802;13.263064;15.347782;32.84167;39.75216;28.117796
0.21707834;0.7147303;13.2949915;11.82802;13.263064;15.347782;32.84167;39.75216;28.117796
0.21707834;0.5370668;15.426895;11.82802;13.263064;15.347782;32.84167;39.75216;28.117796
0.21707834;0.5370668;13.2949915;15.800963;13.263064;15.347782;32.84167;39.75216;28.117796
0.21707834;0.5370668;13.2949915;11.82802;15.496116;15.347782;32.84167;39.75216;28.117796
0.21707834;0.5370668;13.2949915;11.82802;13.263064;10.411563;32.84167;39.75216;28.117796
0.21707834;0.5370668;13.2949915;11.82802;13.263064;15.347782;15.884693;39.75216;28.117796
0.21707834;0.5370668;13.2949915;11.82802;13.263064;15.347782;32.84167;47.826885;28.117796
0.21707834;0.5370668;13.2949915;11.82802;13.263064;15.347782;32.84167;39.75216;27.883097
0.97294986;0.7147303;15.426895;15.800963;15.496116;10.411563;15.884693;47.826885;27.883097
0.5039207;0.6696571;6.218343;10.839626;19.291737;22.795235;10.689256;30.494776;21.96462
0.66530365;0.6696571;6.218343;10.839626;19.291737;22.795235;10.689256;30.494776;21.96462
0.5039207;0.83279926;6.218343;10.839626;19.291737;22.795235;10.689256;30.494776;21.96462
0.5039207;0.6696571;16.372961;10.839626;19.291737;22.795235;10.689256;30.494776;21.96462
0.5039207;0.6696571;6.218343;7.959517;19.291737;22.795235;10.689256;30.494776;21.96462
0.5039207;0.6696571;6.218343;10.839626;24.899954;22.795235;10.689256;30.494776;21.96462
0.5039207;0.6696571;6.218343;10.839626;19.291737;29.15647;10.689256;30.494776;21.96462
0.5039207;0.6696571;6.218343;10.839626;19.291737;22.795235;35.211704;30.494776;21.96462
0.5039207;0.6696571;6.218343;10.839626;19.291737;22.795235;10.689256;30.083914;21.96462
0.5039207;0.6696571;6.218343;10.839626;19.291737;22.795235;10.689256;30.494776;6.914917
0.66530365;0.83279926;16.372961;7.959517;24.899954;29.15647;35.211704;30.083914;6.914917
0.95775414;0.13280644;16.466736;17.087242;20.43099;39.80204;43.136677;67.89015;2.6494355
0.2053467;0.13280644;16.466736;17.087242;20.43099;39.80204;43.136677;67.89015;2.6494355
0.95775414;0.30716735;16.466736;17.087242;20.43099;39.80204;43.136677;67.89015;2.6494355
0.95775414;0.13280644;9.510341;17.087242;20.43099;39.80204;43.136677;67.89015;2.6494355
0.95775414;0.13280644;16.466736;12.500213;20.43099;39.80204;43.136677;67.89015;2.6494355
0.95775414;0.13280644;16.466736;17.087242;10.768995;39.80204;43.136677;67.89015;2.6494355
0.95775414;0.13280644;16.466736;17.087242;20.43099;48.502743;43.136677;67.89015;2.6494355
0.95775414;0.13280644;16.466736;17.087242;20.43099;39.80204;29.200603;67.89015;2.6494355
0.95775414;0.13280644;16.466736;17.087242;20.43099;39.80204;43.136677;68.26092;2.6494355
0.95775414;0.13280644;16.466736;17.087242;20.43099;39.80204;43.136677;67.89015;19.7524
0.2053467;0.30716735;9.510341;12.500213;10.768995;48.502743;29.200603;68.26092;19.7524
0.8642093;0.6087179;14.993167;19.159;24.855368;48.285652;17.596903;10.91529;15.389426
0.85081697;0.6087179;14.993167;19.159;24.855368;48.285652;17.596903;10.91529;15.389426
0.8642093;0.9904429;14.993167;19.159;24.855368;48.285652;17.596903;10.91529;15.389426
0.8642093;0.6087179;7.8235397;19.159;24.855368;48.285652;17.596903;10.91529;15.389426
0.8642093;0.6087179;14.993167;11.074438;24.855368;48.285652;17.596903;10.91529;15.389426
0.8642093;0.6087179;14.993167;19.159;18.625362;48.285652;17.596903;10.91529;15.389426
0.8642093;0.6087179;14.993167;19.159;24.855368;43.575893;17.596903;10.91529;15.389426
0.8642093;0.6087179;14.993167;19.159;24.855368;48.285652;23.140398;10.91529;15.389426
0.8642093;0.6087179;14.993167;19.159;24.855368;48.285652;17.596903;62.868374;15.389426
0.8642093;0.6087179;14.993167;19.159;24.855368;48.285652;17.596903;10.91529;16.293432
0.85081697;0.9904429;7.8235397;11.074438;18.625362;43.575893;23.140398;62.868374;16.293432
0.4111209;0.31069678;7.7607856;9.006509;16.039274;14.120582;45.13956;65.014015;5.467077
0.46798587;0.31069678;7.7607856;9.006509;16.039274;14.120582;45.13956;65.014015;5.467077
0.4111209;0.18379429;7.7607856;9.006509;16.039274;14.120582;45.13956;65.014015;5.467077
0.4111209;0.31069678;17.922548;9.006509;16.039274;14.120582;45.13956;65.014015;5.467077
0.4111209;0.31069678;7.7607856;13.504278;16.039274;14.120582;45.13956;65.014015;5.467077
0.4111209;0.31069678;7.7607856;9.006509;26.955688;14.120582;45.13956;65.014015;5.467077
0.4111209;0.31069678;7.7607856;9.006509;16.039274;24.073296;45.13956;65.014015;5.467077
0.4111209;0.31069678;7.7607856;9.006509;16.039274;14.120582;32.44241;65.014015;5.467077
0.4111209;0.31069678;7.7607856;9.006509;16.039274;14.120582;45.13956;13.858206;5.467077
0.4111209;0.31069678;7.7607856;9.006509;16.039274;14.120582;45.13956;65.014015;2.8736408
0.46798587;0.18379429;17.922548;13.504278;26.955688;24.073296;32.44241;13.858206;2.8736408
0.14162233;0.90756947;18.324059;14.438821;11.437453;26.487621;28.536478;95.27717;14.32306
0.2693205;0.90756947;18.324059;14.438821;11.437453;26.487621;28.536478;95.27717;14.32306
0.14162233;0.4708734;18.324059;14.438821;11.437453;26.487621;28.536478;95.27717;14.32306
0.14162233;0.90756947;12.785698;14.438821;11.437453;26.487621;28.536478;95.27717;14.32306
0.14162233;0.90756947;18.324059;5.6246533;11.437453;26.487621;28.536478;95.27717;14.32306
0.14162233;0.90756947;18.324059;14.438821;12.649501;26.487621;28.536478;95.27717;14.32306
0.14162233;0.90756947;18.324059;14.438821;11.437453;15.338191;28.536478;95.27717;14.32306
0.14162233;0.90756947;18.324059;14.438821;11.437453;26.487621;11.768812;95.27717;14.32306
0.14162233;0.90756947;18.324059;14.438821;11.437453;26.487621;28.536478;41.027363;14.32306
0.14162233;0.90756947;18.324059;14.438821;11.437453;26.487621;28.536478;95.27717;24.189949
0.2693205;0.4708734;12.785698;5.6246533;12.649501;15.338191;11.768812;41.027363;24.189949
0.58793014;0.37741378;4.503609;2.6519513;27.582191;31.072577;36.069523;48.12456;25.288937
0.59595984;0.37741378;4.503609;2.6519513;27.582191;31.072577;36.069523;48.12456;25.288937
0.58793014;0.56367165;4.503609;2.6519513;27.582191;31.072577;36.069523;48.12456;25.288937
0.58793014;0.37741378;6.4678183;2.6519513;27.582191;31.072577;36.069523;48.12456;25.288937
0.58793014;0.37741378;4.503609;18.915083;27.582191;31.072577;36.069523;48.12456;25.288937
0.58793014;0.37741378;4.503609;2.6519513;21.759665;31.072577;36.069523;48.12456;25.288937
0.58793014;0.37741378;4.503609;2.6519513;27.582191;37.31996;36.069523;48.12456;25.288937
0.58793014;0.37741378;4.503609;2.6519513;27.582191;31.072577;42.643192;48.12456;25.288937
0.58793014;0.37741378;4.503609;2.6519513;27.582191;31.072577;36.069523;79.20499;25.288937
0.58793014;0.37741378;4.503609;2.6519513;27.582191;31.072577;36.069523;48.12456;11.004573
0.59595984;0.56367165;6.4678183;18.915083;21.759665;37.31996;42.643192;79.20499;11.004573
0.5585491;0.9437034;12.378987;16.714128;17.85678;12.680714;48.8674;97.5534;26.977163
0.2652017;0.9437034;12.378987;16.714128;17.85678;12.680714;48.8674;97.5534;26.977163
0.5585491;0.59435606;12.378987;16.714128;17.85678;12.680714;48.8674;97.5534;26.977163
0.5585491;0.9437034;8.816006;16.714128;17.85678;12.680714;48.8674;97.5534;26.977163
0.5585491;0.9437034;12.378987;8.490615;17.85678;12.680714;48.8674;97.5534;26.977163
0.5585491;0.9437034;12.378987;16.714128;23.64;12.680714;48.8674;97.5534;26.977163
0.5585491;0.9437034;12.378987;16.714128;17.85678;11.57965;48.8674;97.5534;26.977163
0.5585491;0.9437034;12.378987;16.714128;17.85678;12.680714;20.045738;97.5534;26.977163
0.5585491;0.9437034;12.378987;16.714128;17.85678;12.680714;48.8674;90.55296;26.977163
0.5585491;0.9437034;12.378987;16.714128;17.85678;12.680714;48.8674;97.5534;6.1054797
0.2652017;0.59435606;8.816006;8.490615;23.64;11.57965;20.045738;90.55296;6.1054797
0.11210742;0.34127814;9.794977;9.298125;21.873316;49.755886;16.363672;46.534916;8.877507
0.6195249;0.34127814;9.794977;9.298125;21.873316;49.755886;16.363672;46.534916;8.877507
0.11210742;0.45859796;9.794977;9.298125;21.873316;49.755886;16.363672;46.534916;8.877507
0.11210742;0.34127814;18.91287;9.298125;21.873316;49.755886;16.363672;46.534916;8.877507
0.11210742;0.34127814;9.794977;11.948226;21.873316;49.755886;16.363672;46.534916;8.877507
0.11210742;0.34127814;9.794977;9.298125;12.02896;49.755886;16.363672;46.534916;8.877507
0.11210742;0.34127814;9.794977;9.298125;21.873316;31.083395;16.363672;46.534916;8.877507
0.11210742;0.34127814;9.794977;9.298125;21.873316;49.755886;34.366722;46.534916;8.877507
0.11210742;0.34127814;9.794977;9.298125;21.873316;49.755886;16.363672;52.79179;8.877507
0.11210742;0.34127814;9.794977;9.298125;21.873316;49.755886;16.363672;46.534916;19.638756
0.6195249;0.45859796;18.91287;11.948226;12.02896;31.083395;34.366722;52.79179;19.638756
0.38422123;0.64484316;15.708746;12.547201;25.688852;32.135284;39.84173;13.165271;3.6763124
0.8146164;0.64484316;15.708746;12.547201;25.688852;32.135284;39.84173;13.165271;3.6763124
0.38422123;0.1867348;15.708746;12.547201;25.688852;32.135284;39.84173;13.165271;3.6763124
0.38422123;0.64484316;11.7936325;12.547201;25.688852;32.135284;39.84173;13.165271;3.6763124
0.38422123;0.64484316;15.708746;3.01091;25.688852;32.135284;39.84173;13.165271;3.6763124
0.38422123;0.64484316;15.708746;12.547201;27.58605;32.135284;39.84173;13.165271;3.6763124
0.38422123;0.64484316;15.708746;12.547201;25.688852;49.817314;39.84173;13.165271;3.6763124
0.38422123;0.64484316;15.708746;12.547201;25.688852;32.135284;14.844855;13.165271;3.6763124
0.38422123;0.64484316;15.708746;12.547201;25.688852;32.135284;39.84173;25.117346;3.6763124
0.38422123;0.64484316;15.708746;12.547201;25.688852;32.135284;39.84173;13.165271;13.298872
0.8146164;0.1867348;11.7936325;3.01091;27.58605;49.817314;14.844855;25.117346;13.298872
0.83750534;0.2745664;6.5368004;6.7653174;14.666241;25.460463;27.269794;63.395466;20.937515
0.51660144;0.2745664;6.5368004;6.7653174;14.666241;25.460463;27.269794;63.395466;20.937515
0.83750534;0.95152897;6.5368004;6.7653174;14.666241;25.460463;27.269794;63.395466;20.937515
0.83750534;0.2745664;5.4778953;6.7653174;14.666241;25.460463;27.269794;63.395466;20.937515
0.83750534;0.2745664;6.5368004;17.465843;14.666241;25.460463;27.269794;63.395466;20.937515
0.83750534;0.2745664;6.5368004;6.7653174;16.754774;25.460463;27.269794;63.395466;20.937515
0.83750534;0.2745664;6.5368004;6.7653174;14.666241;27.836687;27.269794;63.395466;20.937515
0.83750534;0.2745664;6.5368004;6.7653174;14.666241;25.460463;40.738106;63.395466;20.937515
0.83750534;0.2745664;6.5368004;6.7653174;14.666241;25.460463;27.269794;74.54603;20.937515
0.83750534;0.2745664;6.5368004;6.7653174;14.666241;25.460463;27.269794;63.395466;26.597815
0.51660144;0.95152897;5.4778953;17.465843;16.754774;27.836687;40.738106;74.54603;26.597815
0.9836959;0.6915155;6.985174;4.1887584;10.007326;16.45444;31.569342;27.513968;4.6159782
0.7683011;0.6915155;6.985174;4.1887584;10.007326;16.45444;31.569342;27.513968;4.6159782
0.9836959;0.28834796;6.985174;4.1887584;10.007326;16.45444;31.569342;27.513968;4.6159782
0.9836959;0.6915155;2.5605876;4.1887584;10.007326;16.45444;31.569342;27.513968;4.6159782
0.9836959;0.6915155;6.985174;6.177175;10.007326;16.45444;31.569342;27.513968;4.6159782
0.9836959;0.6915155;6.985174;4.1887584;13.888632;16.45444;31.569342;27.513968;4.6159782
0.9836959;0.6915155;6.985174;4.1887584;10.007326;22.91991;31.569342;27.513968;4.6159782
0.9836959;0.6915155;6.985174;4.1887584;10.007326;16.45444;46.602894;27.513968;4.6159782
0.9836959;0.6915155;6.985174;4.1887584;10.007326;16.45444;31.569342;56.49572;4.6159782
0.9836959;0.6915155;6.985174;4.1887584;10.007326;16.45444;31.569342;27.513968;22.670063
0.7683011;0.28834796;2.5605876;6.177175;13.888632;22.91991;46.602894;56.49572;22.670063
0.52983844;0.11094628;15.328182;14.815526;29.019602;40.951492;24.131664;71.59046;16.240753
0.11102799;0.11094628;15.328182;14.815526;29.019602;40.951492;24.131664;71.59046;16.240753
0.52983844;0.88418627;15.328182;14.815526;29.019602;40.951492;24.131664;71.59046;16.240753
0.52983844;0.11094628;14.300212;14.815526;29.019602;40.951492;24.131664;71.59046;16.240753
0.52983844;0.11094628;15.328182;18.384518;29.019602;40.951492;24.131664;71.59046;16.240753
0.52983844;0.11094628;15.328182;14.815526;20.520542;40.951492;24.131664;71.59046;16.240753
0.52983844;0.11094628;15.328182;14.815526;29.019602;44.744213;24.131664;71.59046;16.240753
0.52983844;0.11094628;15.328182;14.815526;29.019602;40.951492;17.809261;71.59046;16.240753
0.52983844;0.11094628;15.328182;14.815526;29.019602;40.951492;24.131664;18.73654;16.240753
0.52983844;0.11094628;15.328182;14.815526;29.019602;40.951492;24.131664;71.59046;9.726378
0.11102799;0.88418627;14.300212;18.384518;20.520542;44.744213;17.809261;18.73654;9.726378
0.24735545;0.87791485;3.6041636;7.2603507;23.464409;38.406116;41.909096;78.15338;26.019415
0.42213866;0.87791485;3.6041636;7.2603507;23.464409;38.406116;41.909096;78.15338;26.019415
0.24735545;0.66828376;3.6041636;7.2603507;23.464409;38.406116;41.909096;78.15338;26.019415
0.24735545;0.87791485;17.50217;7.2603507;23.464409;38.406116;41.909096;78.15338;26.019415
0.24735545;0.87791485;3.6041636;9.409023;23.464409;38.406116;41.909096;78.15338;26.019415
0.24735545;0.87791485;3.6041636;7.2603507;19.865782;38.406116;41.909096;78.15338;26.019415
0.24735545;0.87791485;3.6041636;7.2603507;23.464409;36.000565;41.909096;78.15338;26.019415
0.24735545;0.87791485;3.6041636;7.2603507;23.464409;38.406116;38.286785;78.15338;26.019415
0.24735545;0.87791485;3.6041636;7.2603507;23.464409;38.406116;41.909096;36.15001;26.019415
0.24735545;0.87791485;3.6041636;7.2603507;23.464409;38.406116;41.909096;78.15338;15.4768915
0.42213866;0.66828376;17.50217;9.409023;19.865782;36.000565;38.286785;36.15001;15.4768915
0.69399285;0.5152254;18.500927;18.44477;17.437515;24.153164;14.422437;43.47845;13.592811
0.91071296;0.5152254;18.500927;18.44477;17.437515;24.153164;14.422437;43.47845;13.592811
