-;-;-;-;kg N/ha/a;kg N/ha/a;-;-;kg N/ha/a;kg N/ha/a;-;-;-;-;-;-;-;-
0.43931127;0.9052815;5.20334;5.606018;49.647713;13.699319;15.199877;7.150477;42.95238;12.223436;7.404034;20.061415;0.30065057;0.51365924;1.4988341;2.1070497;1.6506035;2.2789352
0.4572473;0.91011846;6.567766;13.387421;7.3312154;73.207504;13.809434;6.9593596;60.38479;69.45251;77.38114;6.2952185;0.107784025;0.6584746;1.1242591;2.7458184;1.9689524;1.6376082
0.8833926;0.2020631;14.059792;5.007962;63.183216;29.154514;16.292465;6.700713;62.035694;1.8698575;42.107956;22.082705;0.4268792;1.7308587;1.3059369;2.6930194;1.0055758;1.4664268
0.9147006;0.7129633;7.407975;2.7741451;98.17428;59.075798;15.79333;16.019236;33.76394;64.32525;21.620129;42.61307;0.269166;0.23163873;1.719863;2.7777119;1.3109412;0.98266715
0.93122923;0.2749432;6.3127728;2.7772598;33.628338;86.96678;10.870996;8.255484;29.965921;62.135265;9.344396;16.174006;0.38919938;1.4295284;1.7602004;1.9326795;1.590965;3.511827
0.43452337;0.8481133;6.6726384;17.158728;80.99615;40.368874;6.030587;3.3335884;67.05469;61.582928;87.93776;1.6892306;0.4010508;1.5537448;1.777327;2.398288;1.9852718;0.47132817
0.29625005;0.9036499;12.640218;8.2628565;96.58468;64.325424;16.668123;10.530392;23.362484;18.075615;94.63835;53.771935;0.23209162;0.81602263;1.8957334;1.1266221;1.2771987;2.7604084
0.5519981;0.69329214;11.6555195;18.866463;96.82865;86.35982;9.354217;5.002844;7.11045;91.59834;74.38898;29.862255;0.46553823;1.0775943;1.1855506;2.0801125;1.2434169;4.705599
0.4366119;0.69052434;8.731127;10.438094;74.84639;62.609604;3.6414132;11.96262;6.308311;73.67104;32.824276;83.10639;0.37706652;1.3309345;1.5156826;2.2244363;1.8842443;2.202172
0.90709335;0.4971852;13.014009;14.138616;87.12821;98.319336;17.967623;10.974071;34.177063;28.819914;67.983826;52.523457;0.17006664;0.29875803;1.9903903;1.1983808;1.1235192;2.8041363
0.22930795;0.39957517;13.213092;16.712082;35.79415;9.050832;4.9057884;6.156812;97.704544;60.253933;35.766502;47.4126;0.13143288;1.4956275;1.2941272;0.4041763;1.0839463;2.3967688
0.7071044;0.5994167;1.2490817;17.615294;58.801674;36.912045;4.165021;18.589977;49.930984;40.32509;18.980564;88.34218;0.173133;0.9390648;1.9729238;1.3114407;1.2116349;2.2171228
0.9249451;0.3069738;7.4421306;4.08844;66.625725;70.55644;4.628753;9.366586;32.115158;76.39029;81.58498;30.007946;0.33724654;1.6498705;1.0585954;0.8848623;1.8969893;2.756072
0.9813363;0.7377799;5.6414886;5.116795;22.519995;49.34462;4.949558;11.110988;67.220436;50.004482;74.80105;54.5747;0.1624444;0.69999784;1.409618;0.9721527;1.8876026;0.84896606
0.72010446;0.57606953;16.75331;3.8517418;32.02777;26.588463;6.2596526;14.569714;15.040937;29.672201;87.044785;49.182648;0.2770725;0.6111345;1.9155022;2.4307275;1.7054212;1.8336337
0.95993835;0.34208122;6.233286;9.465461;36.78143;34.134;11.757065;13.115643;87.0186;81.8326;87.962074;8.189084;0.18081813;1.4723407;1.0048286;2.8216982;1.780991;1.4743701
0.26052758;0.6706514;7.028626;3.9456563;7.504838;72.69813;5.0446825;1.7593204;99.46842;40.390903;77.505516;35.47122;0.10876198;1.405544;1.440124;1.7686901;1.768987;0.46727106
0.48742267;0.8362623;11.217961;13.366442;46.198376;78.85592;17.430344;10.366844;62.7448;99.582825;68.13292;68.77515;0.26106417;1.4876168;1.8867239;1.8527341;1.4092635;3.7656198
0.20697176;0.6710396;11.400587;7.8937116;78.551506;63.837593;9.165753;18.143274;12.885622;39.82491;5.7895846;97.20251;0.19468585;0.70462537;1.6119052;2.9591756;1.4251654;2.8000982
0.984947;0.6237291;16.408497;19.317358;65.32838;88.98545;9.982052;17.890799;92.57989;57.424763;15.179998;60.6675;0.27679473;1.9348395;1.6088772;2.8560054;1.5158867;1.3973339
0.9221812;0.878174;8.370637;16.515156;62.888344;52.64375;14.112001;3.45293;11.980755;40.591904;26.91591;4.693241;0.3175918;0.6852349;1.2255481;1.0409656;1.2550535;1.217049
0.22244205;0.2086043;6.3421206;14.761322;60.98583;82.544426;2.07013;6.6529255;14.155375;53.949825;8.573492;47.28857;0.26550403;0.6382583;1.6403158;1.2031552;1.145338;0.87055033
0.21450612;0.6933981;12.556623;14.085541;3.2303436;11.620245;6.9941454;6.226484;72.0131;99.11408;21.521105;20.181501;0.23883194;0.81669295;1.4604372;0.31914273;1.8662304;1.0425552
0.4935756;0.5277538;14.837339;1.7524991;1.3263052;98.58311;14.039063;18.402792;72.71021;12.079553;17.148457;43.868298;0.24852812;0.17761461;1.0767037;1.6818459;1.878385;0.44684806
0.40683037;0.3548529;19.859352;2.5900264;17.742878;87.58354;8.281817;19.39727;23.372707;81.59337;99.03318;93.7013;0.14669499;0.90596956;1.1365032;2.834051;1.2692481;0.34949943
0.87754583;0.9836623;12.747678;9.210109;91.41644;89.45223;2.7617402;9.336903;68.753044;88.94354;80.17376;90.500725;0.33774608;0.27757004;1.9374813;1.7996777;1.3895229;1.0594324
0.32838753;0.5230511;10.323938;18.379303;85.85488;88.150085;10.325483;14.21443;92.77044;67.42574;6.667145;36.06626;0.18613237;0.5570727;1.9316111;0.5728291;1.6972852;1.6574582
0.8325196;0.46821025;3.5282922;2.7865355;58.102524;84.385376;5.1308856;4.1724286;83.58761;49.68455;6.597915;90.6246;0.26238093;0.61850643;1.0528085;0.14464758;1.0238438;2.0985467
0.64356774;0.33520675;19.75154;8.98265;39.155018;9.431115;17.753517;13.536946;27.267216;54.647354;73.220276;6.135336;0.3718501;0.4515597;1.192638;2.8895855;1.2104939;2.648582
0.5019134;0.99821275;14.014845;16.084383;96.398125;91.1253;3.2636256;1.9108936;35.117218;68.82913;24.914679;89.22438;0.3579283;1.3656609;1.0403941;1.3813252;1.1950433;2.809931
0.3165758;0.8848411;4.135331;7.076063;7.5326424;17.71221;2.4434857;2.4870658;97.58078;95.33577;90.61979;70.40761;0.48849523;1.4028549;1.201459;1.7557883;1.3237925;4.477605
0.99815303;0.25597793;9.733869;18.658266;10.614889;86.91355;11.640486;8.480053;46.9386;35.202045;96.08083;92.61924;0.39328507;0.8482423;1.5359509;2.4626796;1.208651;3.0933852
0.6943889;0.6526031;11.645744;18.759296;62.480362;56.2928;4.811153;17.281393;85.99172;91.60804;71.40933;38.012135;0.1723422;0.3185571;1.1029996;1.3691435;1.8900447;3.4389603
0.5515058;0.31792098;5.120669;2.0825057;55.204258;29.006586;17.3333;1.2439032;4.0916805;28.734663;31.98054;57.925247;0.106950365;1.6422181;1.9695538;0.9484707;1.3324053;2.1006076
0.49690205;0.77262515;14.917148;12.711658;98.14864;32.168465;4.3804803;7.279587;4.2233124;45.40794;83.99907;85.273056;0.11545121;1.7041247;1.2666417;0.18700358;1.0062133;2.7525954
0.9245826;0.58726674;13.356414;3.76587;80.45156;27.704824;10.003007;13.053905;17.475779;44.576904;31.40118;59.42706;0.102536276;1.9734178;1.8921384;1.4219627;1.6849452;1.3797194
0.85695344;0.28831118;5.4412;9.379204;93.88368;72.8082;15.283083;6.8253837;27.978243;18.24261;53.33303;23.552872;0.40676022;1.8042006;1.6584659;2.0701895;1.3467085;4.046554
0.84894866;0.64563113;19.80537;18.058285;72.44827;73.827705;1.9661058;1.1354092;88.56592;19.758427;7.0597014;68.72327;0.3077058;1.1919472;1.2817707;0.2387227;1.8845551;4.6387763
0.6929588;0.9285405;19.024702;2.393974;92.75816;43.333477;19.993414;11.087039;15.190339;86.26309;50.618042;19.50534;0.29268363;0.7750766;1.5857718;1.2736752;1.6100024;4.8143754
0.9103653;0.47295573;6.044901;18.80985;68.99357;43.311115;15.575656;3.3404684;82.27872;99.04891;28.666164;22.449871;0.33977944;1.6480986;1.1028296;2.0305185;1.1912158;4.6318765
0.4394227;0.24064448;9.394431;19.894745;53.042088;22.118889;7.3826823;6.9901614;69.465706;94.74269;77.57705;15.396457;0.17353365;1.1837586;1.7939649;1.808112;1.2526325;4.2142587
0.7629649;0.9561657;18.00097;13.734668;58.42339;40.417538;9.952288;18.085663;47.4757;21.984312;62.012177;12.543858;0.19810836;1.8814565;1.5605491;2.9773123;1.2194412;4.335643
0.5235582;0.31343934;8.719621;7.7691617;90.21969;66.60628;3.95778;12.273901;52.929024;29.51668;48.59795;34.685726;0.4852787;1.4573876;1.7594452;2.2609162;1.9159282;3.9787915
0.67999905;0.5800416;19.14159;5.7692404;11.3618145;62.899754;8.480001;14.906597;58.4357;13.458324;65.483315;73.90116;0.15380512;0.5894118;1.6259882;2.2196672;1.1234738;3.0351021
0.9985224;0.6357417;4.807743;9.219546;56.97278;13.852927;6.9771514;4.01665;31.135351;69.89741;31.644175;72.85943;0.1356694;0.76392275;1.3395563;1.3843558;1.8178722;0.28468144
0.9876198;0.38966998;14.756423;4.4167056;39.834053;73.41325;6.84193;15.212625;79.90858;1.418074;11.383755;54.76412;0.4451007;1.6499274;1.8404498;1.0469718;1.1879613;1.2626877
0.6100952;0.3419344;12.390615;1.3810735;66.63234;98.98685;15.642957;4.2140174;17.612093;68.24117;37.070717;90.91858;0.47466126;1.9560422;1.5943736;2.6798553;1.2917824;3.413405
0.65909076;0.2905111;7.5775137;2.192034;60.77514;81.280106;16.226938;17.654886;17.488972;27.219555;60.585377;28.63676;0.112284824;1.0102881;1.3521309;1.6095893;1.385759;2.2152154
0.9178574;0.25596422;14.638059;13.607746;40.562134;1.7845138;7.9556875;14.108303;62.141743;72.31342;15.988276;27.341776;0.40054289;0.9260571;1.4857435;0.76069576;1.2296323;3.5001538
0.9885086;0.6065012;1.4599997;1.3943548;69.24173;82.389626;3.204734;13.742979;32.713207;19.282381;50.787437;75.623344;0.26743838;0.4377487;1.8702939;1.5746773;1.5575684;4.8014665
0.8228862;0.87361664;5.386527;6.727773;54.062798;3.9693713;1.8233235;5.1838427;2.3778987;93.3862;78.10574;71.82734;0.18541193;1.3162332;1.4944866;2.3259377;1.1849171;4.6273656
0.25214756;0.301407;5.964615;13.851398;19.559828;14.292314;19.080818;9.202319;64.628685;12.004452;93.020935;33.65969;0.12103643;0.20935476;1.5269744;2.8803527;1.1183709;1.1731619
0.4581118;0.76049525;3.2319376;4.32078;64.1679;25.009357;2.9601994;1.7544488;80.71859;4.5902395;34.405712;91.70558;0.22935596;1.0010568;1.0916407;0.63040906;1.7249123;2.7163823
0.91724986;0.5300966;1.6452609;7.3132634;3.6412108;49.71455;13.415925;7.5735116;66.80261;12.559421;54.465637;81.68233;0.4079714;1.2007438;1.3232639;2.8678596;1.2441332;2.7615998
0.814682;0.2281794;7.7060027;1.5973904;82.475655;84.61717;2.71839;1.4325582;47.949093;25.079813;35.27541;27.316725;0.43338054;0.51369065;1.8589404;2.8553305;1.0632036;0.7369915
0.79378647;0.62877786;5.1472187;3.1360273;90.74211;81.59024;16.081423;1.1115673;69.39179;68.364235;60.729576;46.198772;0.3702587;0.9960583;1.8269267;0.81143767;1.4349456;2.765069
0.7343386;0.40160662;3.524472;5.292579;8.71592;37.870872;7.852649;4.4360547;44.555824;44.504456;7.8387656;26.900648;0.17826018;1.4690543;1.3071965;2.6595063;1.3709748;3.743484
0.53221107;0.68420327;3.9889042;3.397361;26.421242;47.921524;7.2578745;13.8621;64.713486;46.546844;6.4658666;25.171488;0.25403196;1.2781271;1.8288643;0.7289512;1.4271573;2.8566787
0.5225931;0.47945842;16.699062;9.969139;13.554907;17.867628;1.4695541;5.4343057;42.277462;59.52822;57.847748;91.26086;0.15600266;0.52492;1.8456992;2.6126063;1.2868375;3.1786695
0.847146;0.73316187;2.8031545;3.412002;77.41091;95.23762;19.32589;18.104322;73.362404;67.947754;35.4379;62.160595;0.11605385;0.3703692;1.0290931;2.573272;1.2115648;3.1542401
0.43502423;0.9348027;14.772249;6.7984586;8.034056;28.043373;10.198893;11.5031595;95.53815;72.140144;42.77214;15.096126;0.16819851;1.4621346;1.727264;2.9703312;1.4512533;1.072703
0.7478655;0.39563566;2.025134;14.747798;54.569904;21.29131;3.8421912;9.529236;74.87642;42.85749;49.080956;11.8583765;0.2869761;1.1382157;1.6917402;1.9093357;1.3808341;4.9568443
0.7809668;0.95187235;1.7720082;13.4232025;39.432983;98.76314;3.4172194;9.047418;60.037006;13.482463;44.533607;39.117764;0.25951296;0.5232331;1.7074392;0.9895863;1.0420995;4.553252
0.8756448;0.3634471;9.402617;8.276982;75.33594;21.955801;13.946266;9.524813;15.447694;10.341602;15.56914;35.492786;0.22805427;0.7144728;1.2802427;0.56339264;1.6969731;4.6952477
0.45590848;0.2565559;8.255207;18.690674;64.27401;18.984673;4.944126;4.991172;9.93926;26.495964;92.93668;95.1032;0.25012842;1.5065708;1.201377;2.199721;1.6141367;2.3157165
0.7935114;0.3541608;11.369222;15.957229;54.87461;98.30409;10.41699;8.949071;2.678085;17.951416;18.812881;81.57897;0.2619432;0.52942723;1.6454732;2.2859397;1.4697638;2.1660597
0.28519192;0.85193336;14.350219;12.536355;50.846138;8.5803385;4.6783233;1.2631749;49.831196;39.20263;35.919804;98.52646;0.47219187;1.2559953;1.534152;2.0268533;1.6844258;1.5471851
0.3104494;0.742045;6.8864036;9.298796;77.72711;4.282521;8.285554;8.891564;27.880623;99.18947;44.746895;93.28911;0.2902661;0.7952689;1.5848906;2.5849988;1.0414846;0.59304047
0.53386885;0.97666734;4.6937394;2.1406875;48.244354;46.133587;15.551755;8.254789;17.793636;30.836136;70.26941;76.96877;0.24603331;0.42231938;1.1309888;2.6801186;1.3901496;4.6752787
0.24418062;0.76786184;16.62022;8.844202;42.560867;30.369276;1.5270954;1.8116071;26.591682;94.42163;11.383295;59.68474;0.10815224;0.15958586;1.7052579;2.1391892;1.0698527;0.35766584
0.9581587;0.530105;4.140832;11.360059;3.5064151;87.13321;5.3407655;12.55959;96.54096;64.89937;25.44973;39.720314;0.48403126;1.2420028;1.7183142;2.172875;1.7589785;1.7234159
0.92151666;0.9139448;16.170603;19.829332;27.5872;73.76183;18.506115;15.933436;22.94571;6.048577;84.66208;81.86974;0.15988638;1.088375;1.373343;2.459368;1.3846203;0.15909497
0.23914696;0.9665028;12.15579;19.08052;37.616924;54.523613;13.519545;4.6279736;53.28371;75.681;65.94414;21.537298;0.16075714;1.4404768;1.6745572;1.6226778;1.0132475;2.5679865
0.8706494;0.83332396;6.4980297;3.13202;58.296925;1.99583;17.78481;9.758333;98.103836;71.957504;3.4687219;79.81354;0.44923964;0.608857;1.4428548;0.10153767;1.4736545;4.5699034
0.60709935;0.64531165;6.970922;19.606056;67.64713;27.288792;1.4612294;18.35269;14.400024;70.644104;73.32134;39.255142;0.2686016;1.2246796;1.737405;1.9030182;1.7696931;1.7941978
0.76157033;0.86061263;8.04196;15.337735;96.306915;89.159645;17.679953;18.092289;24.93863;14.664874;36.54477;76.21424;0.21665293;0.149287;1.9062276;2.7057726;1.0333173;3.713021
0.90954494;0.34323576;12.230515;13.956778;28.392693;25.583689;15.845357;5.934837;59.460674;3.052883;78.950516;47.880318;0.21584052;1.7502663;1.1488935;2.9316237;1.3490658;3.091689
0.6615796;0.92028004;19.61291;18.167658;54.89709;3.741518;3.3913991;5.1853814;72.922646;82.72403;11.435356;45.714905;0.20762046;1.3287734;1.4406073;2.4957278;1.0001485;2.052641
0.29306167;0.9996472;7.0471873;7.176054;75.84786;23.871855;9.408846;5.1637993;85.47306;74.81875;38.74445;90.55463;0.21863303;1.3625218;1.3895307;2.2241058;1.6333867;3.652491
0.20206289;0.7321121;18.89549;8.586754;31.741709;75.90355;8.36564;12.192065;66.44043;58.71285;48.360195;18.90761;0.21883354;0.8476839;1.0836363;0.7545099;1.5000278;1.6716559
0.5975372;0.35671124;4.8977904;17.547993;55.30423;86.11254;17.41648;16.952456;3.7377238;76.39869;90.13994;8.845711;0.3010432;1.4900215;1.0590851;1.7368948;1.0837984;0.28204793
0.9593857;0.31554934;3.1462042;2.9758346;42.435795;29.240965;13.592478;5.6265545;22.3922;58.12707;94.99858;49.541218;0.21356684;0.45965332;1.3196521;2.544166;1.1880094;0.76512384
0.6580975;0.9675315;11.110162;14.474037;40.327663;23.99058;15.027449;13.21042;55.26661;59.669888;43.365467;13.158238;0.21369807;0.6605686;1.683816;2.3380954;1.6037952;0.724145
0.4983513;0.89708227;19.553137;16.386621;7.2054806;83.90818;18.365335;14.489475;13.263035;96.22169;53.760094;43.691853;0.21088815;0.33654496;1.7369343;2.5046554;1.1555281;0.38090965
0.22473761;0.7989431;10.212412;17.816196;3.3994083;20.426632;6.9505095;3.5504282;14.355926;15.392344;42.24161;2.2413938;0.24243332;1.3272114;1.9561526;2.1950488;1.5246273;0.5249024
0.93198353;0.9592954;16.198385;5.164283;30.2414;36.968002;2.2966442;2.6962776;81.43551;30.599007;25.853273;58.19384;0.37334752;0.6682789;1.1916696;2.8059883;1.437703;2.6047394
0.46172532;0.602723;9.97838;13.9056835;91.31656;38.680702;9.273763;2.6829257;75.50791;12.126374;35.78031;55.8943;0.47489014;0.71512836;1.4283535;2.9555707;1.2206918;4.948288
0.7638219;0.91019714;17.150034;2.6286414;20.084455;40.204865;18.849543;9.56002;20.892498;24.038761;83.688416;7.6897926;0.4685169;1.1287374;1.5646762;2.3547497;1.8907005;4.8070793
0.75538975;0.33025625;16.442074;17.358284;7.237087;8.426817;13.835153;5.878071;49.82875;84.61119;86.70119;47.62424;0.31838357;1.6481647;1.1730639;0.22352196;1.559886;3.5348
0.40310654;0.34624776;14.037658;10.154188;62.400826;84.53695;1.6921095;7.7774186;97.938614;72.110275;82.45242;33.818268;0.21812549;1.8636136;1.2386009;0.74627775;1.911134;3.5046499
0.251022;0.6098744;12.692801;12.859135;95.8957;22.288383;19.697641;19.531906;59.547146;57.453228;1.1788768;84.06241;0.32142907;1.662492;1.4402044;0.26677114;1.1201221;0.609942
0.5080003;0.46600774;10.844714;17.176132;6.659587;37.325703;11.258615;7.154476;72.64648;21.932854;36.09506;41.843822;0.27850497;1.1315314;1.28593;0.7699576;1.0039264;2.5864103
0.4537048;0.54601544;19.17842;10.614451;74.80022;64.09433;8.525681;7.248711;65.761635;48.590137;68.24107;25.365042;0.379471;1.8835518;1.0971265;1.6238551;1.8680639;1.3949925
0.7602051;0.8385576;11.590217;10.664512;11.741479;80.55833;10.396248;15.064018;42.508156;56.328007;98.01863;16.967846;0.26362106;0.95841664;1.6180058;2.830693;1.5049962;1.6639379
0.855826;0.24272598;7.405623;9.828466;14.3979845;59.12044;11.205413;18.887136;81.894966;13.728959;4.2700214;83.5537;0.35016626;0.71280473;1.8321787;2.0946977;1.6063603;4.086748
0.37795633;0.77667505;17.762125;12.413169;93.67225;36.803734;18.484232;13.258823;8.7469845;8.344355;4.515145;18.472652;0.3715905;0.63084024;1.3062071;0.12973104;1.1520888;2.6921492
0.6225849;0.27058342;13.540663;14.629142;70.41978;1.5238738;7.90913;15.61967;60.9943;19.039473;16.94249;89.81637;0.42127827;0.62047696;1.1756314;2.81529;1.5326779;0.8958578
0.23248668;0.87800086;11.605288;16.298197;56.370712;50.013752;13.574273;5.3332796;41.76017;79.451294;94.31481;37.31538;0.36573943;1.9621857;1.8940163;1.0932913;1.5723313;0.5922841
0.37140465;0.36151984;13.961241;1.5662663;17.300451;56.662;3.176329;4.55998;87.67426;57.161346;41.713978;37.885914;0.4313308;1.6617354;1.5007441;2.5890098;1.8594865;1.410112
0.80940926;0.7879511;7.62857;7.613468;56.346413;36.589966;9.056903;19.954168;62.30487;65.402336;35.254753;68.29506;0.3844061;0.39344507;1.9339945;1.9933969;1.7161838;3.9176714
0.83471864;0.6735035;8.996207;9.218023;7.1648965;63.320774;18.647648;19.345137;27.936468;11.504503;44.19496;2.9636967;0.43301755;1.4054226;1.6073233;2.8049235;1.1776358;1.9205707
0.8211236;0.5084977;4.7163005;2.8751745;40.04862;78.99592;15.500708;7.5375175;76.5645;32.067486;12.430235;30.714529;0.26722294;0.5760995;1.883301;1.9099598;1.3671039;3.5752068
0.31391034;0.414029;17.245396;15.280806;70.74061;4.519678;18.657797;16.278599;40.12844;24.50525;84.61577;72.21022;0.41191316;0.44010034;1.8687611;2.4539385;1.7833879;2.2441714
0.6408278;0.24596745;13.64625;10.934639;57.264313;81.332184;3.4462988;6.360024;77.91407;78.830765;48.917694;88.72608;0.46350747;1.2188151;1.9103917;2.7117832;1.742523;2.976326
0.5381667;0.48270416;16.660973;1.0357729;67.84134;59.457573;9.862223;2.0248249;12.218201;15.034795;49.355633;60.109367;0.13022363;0.64051574;1.0293951;0.68273634;1.7435591;0.21752945
0.99318904;0.360423;7.030421;12.996067;12.468331;33.228863;10.969367;14.18489;37.2263;27.570467;80.46829;8.957553;0.33743075;1.6392388;1.7256612;0.83920836;1.753245;3.32657
0.7232559;0.30873;19.91331;7.441418;76.10122;69.69339;2.7895138;11.2303095;57.253635;69.81382;18.883896;88.66735;0.13635728;0.21755952;1.9292326;0.6157915;1.076909;1.586313
0.94816166;0.7907985;7.7869935;14.810232;95.67196;70.681694;10.896057;1.998083;13.416529;65.83251;27.316656;88.22258;0.3154584;1.0447932;1.9525942;0.6428141;1.130986;0.48072696
0.31628025;0.370012;7.7205477;4.4142075;90.84505;76.0346;8.2133875;9.045735;50.907738;87.55676;30.386587;80.107155;0.13450724;1.5481559;1.9986992;2.255343;1.9101194;2.772747
0.5606986;0.37852645;19.252073;1.0229805;9.705534;41.854626;1.1704744;12.131815;88.26779;84.82248;27.577787;41.616203;0.36085334;1.0870144;1.4988657;2.5624166;1.6023691;4.4103765
0.8172861;0.47238517;13.446233;2.6496544;10.760984;58.068913;3.072937;8.4985895;7.3320026;84.132904;35.17652;50.795715;0.23697785;1.685581;1.2370749;2.0053132;1.4728467;4.2059474
0.49428618;0.57012254;18.735405;9.367601;51.823154;48.162537;10.280312;1.8270714;44.275215;75.60687;76.33012;33.67899;0.14944148;0.31568116;1.8720412;1.6473823;1.4246442;4.1353083
0.7060068;0.6109702;12.839696;15.212185;52.88204;37.029568;3.058767;18.797287;79.57906;15.878572;84.43378;26.04944;0.40199444;0.5354389;1.3328105;0.12563725;1.0901699;0.2127217
0.6093617;0.731637;5.6830215;12.474366;85.85551;13.7956915;8.587108;18.631212;12.745514;54.894093;10.723739;61.0056;0.24148898;0.12453095;1.0268584;2.8989813;1.9289895;2.6325164
