;[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-]
5;1350;214;390;0.09102442;0.18600717;0.20759492;17.887627;2500;0.2804473700955004
5;1350;231;262;0.034968145;0.14093328;0.15519725;4.9714737;2500;0.20260779277807628
5;1350;95;1072;0.040172763;0.2210247;0.2345481;11.369741;2500;0.31376837175796773
5;1350;156;326;0.073257215;0.089564554;0.18979038;3.998999;2500;0.31248699991873524
5;1350;74;1169;0.030921504;0.21632425;0.10709109;2.1402073;2500;0.08699421133335217
5;1350;119;595;0.06783619;0.122018844;0.10512493;7.994025;2500;0.11596133918531158
5;1350;289;273;0.09029087;0.17214331;0.17031588;7.0762725;2500;0.21508473576401813
5;1350;211;475;0.093149275;0.13475671;0.16591418;11.838849;2500;0.22776697347542949
5;1350;255;228;0.06591293;0.11092132;0.1678559;13.183779;2500;0.24790427582103464
5;1350;166;1002;0.09140922;0.11892513;0.10857854;8.326313;2500;0.12391106137390348
5;1350;79;152;0.026170872;0.20098206;0.107990876;17.477644;2500;0.09253916294299054
5;1350;216;1049;0.08147074;0.21792577;0.10911512;16.993227;2500;0.08972797856559687
5;1350;155;64;0.029396988;0.19265738;0.21008928;14.701889;2500;0.28156824442274475
5;1350;61;366;0.04525873;0.12742722;0.1902186;7.6641326;2500;0.28282810757630616
5;1350;129;176;0.07566113;0.15762304;0.12046964;5.601522;2500;0.12860297874515741
5;1350;194;825;0.061775085;0.1212568;0.16464862;3.205179;2500;0.2339663192861538
5;1350;223;619;0.13248326;0.14945161;0.24144074;5.7587504;2500;0.3744957482358572
5;1350;80;1127;0.12894109;0.14616913;0.1103709;19.223045;2500;0.1151205692493381
5;1350;264;445;0.037908092;0.13138898;0.12837274;8.935585;2500;0.15543629355491356
5;1350;120;58;0.09044864;0.14780766;0.15844218;8.898406;2500;0.20511393378901277
5;1350;88;916;0.0979944;0.15648167;0.13538584;9.943256;2500;0.15645950169539802
5;1350;66;699;0.09065696;0.09709271;0.12377979;13.311957;2500;0.16610224938927906
5;1350;243;994;0.032586135;0.21137014;0.24600016;18.480005;2500;0.34204118063073363
5;1350;112;517;0.07610236;0.14330092;0.21496521;3.168548;2500;0.32321194842703915
5;1350;150;888;0.05844698;0.16386484;0.20937608;16.585413;2500;0.29756962720686575
5;1350;74;213;0.05559778;0.1770958;0.23984589;9.52978;2500;0.35132073991654655
5;1350;208;1199;0.0817251;0.15379553;0.12805663;6.2196846;2500;0.14407949503538073
5;1350;236;216;0.054324076;0.20214564;0.2334592;11.333266;2500;0.3224706393079592
5;1350;108;997;0.024912035;0.19295216;0.24740115;11.267354;2500;0.35634424948209825
5;1350;284;262;0.106230736;0.15216461;0.18794754;3.5342329;2500;0.2614635099436076
5;1350;18;941;0.030027568;0.19286276;0.23548545;2.8430016;2500;0.3321985848516108
5;1350;48;1034;0.05768625;0.1917362;0.22241825;12.910667;2500;0.30660776489440233
5;1350;180;1053;0.06403406;0.12543243;0.14768276;14.97224;2500;0.1967607154037072
5;1350;213;576;0.08082239;0.15043283;0.14985155;12.681695;2500;0.18693573826661264
5;1350;82;520;0.0807044;0.13949497;0.20137227;7.705343;2500;0.29751409110071286
5;1350;170;1002;0.09723528;0.098094165;0.18282045;11.561254;2500;0.2898727325318793
5;1350;102;699;0.041518584;0.11782822;0.15774122;18.220829;2500;0.22204341468067237
5;1350;170;749;0.035111442;0.19141726;0.10705793;18.553782;2500;0.09379336657527707
5;1350;201;290;0.023504013;0.12795925;0.10344227;5.4134917;2500;0.11019723795239185
5;1350;292;540;0.06339699;0.14507754;0.11469819;2.8064759;2500;0.12339275405796028
5;1350;142;449;0.052118286;0.15347995;0.16062142;13.411873;2500;0.20624287620484935
5;1350;197;801;0.11401935;0.13104363;0.104111485;4.3135734;2500;0.11009274439280788
5;1350;177;243;0.09073787;0.20737647;0.12222576;16.220186;2500;0.11382527853681426
5;1350;102;492;0.07825389;0.20044628;0.24521102;6.3357143;2500;0.3471338138816895
5;1350;83;1019;0.13181989;0.16444266;0.16758677;3.8590739;2500;0.21387604602621121
5;1350;296;660;0.1224535;0.17018707;0.23998767;16.505701;2500;0.35634240329847405
5;1350;69;1076;0.06211888;0.09899803;0.12849395;4.96166;2500;0.1744922474511877
5;1350;239;286;0.059791658;0.13250045;0.15377922;1.1679363;2500;0.20472301344528113
5;1350;52;533;0.03771682;0.15683131;0.20068154;16.61349;2500;0.284377759948163
5;1350;243;605;0.052531924;0.10812116;0.2484808;2.7825105;2500;0.4248694611858418
5;1350;63;486;0.040526427;0.23647118;0.2049762;8.975001;2500;0.24925288966375087
5;1350;290;824;0.089476116;0.1948233;0.23533103;8.520406;2500;0.330670751893246
5;1350;208;186;0.10606706;0.13467903;0.10736799;3.7167957;2500;0.11447462047510985
5;1350;36;628;0.086797945;0.1968507;0.14557357;1.668432;2500;0.157756433288403
5;1350;211;175;0.03275916;0.22439623;0.23241898;2.6091044;2500;0.3077495032632217
5;1350;185;758;0.02431522;0.19176787;0.17848237;9.1227665;2500;0.2207492261986999
5;1350;107;997;0.07661469;0.09586497;0.12547973;19.184708;2500;0.1703750209233455
5;1350;85;33;0.055732954;0.23804154;0.12547037;14.773914;2500;0.1100853103450882
5;1350;218;553;0.07876194;0.17507988;0.21379834;14.581053;2500;0.29943822442830775
5;1350;224;596;0.08342767;0.119699925;0.1236938;13.724532;2500;0.15256371480624176
5;1350;104;867;0.034075446;0.1352146;0.17465053;15.613241;2500;0.24524617009073232
5;1350;264;98;0.10658314;0.16326231;0.12719357;11.059365;2500;0.13841075706186545
5;1350;87;493;0.03517092;0.23513132;0.13124266;19.726452;2500;0.12018877498622779
5;1350;30;944;0.09245217;0.13899921;0.15959264;12.546854;2500;0.21246976900109707
5;1350;183;643;0.03767799;0.26231557;0.117712595;12.986556;2500;0.09203273353504694
5;1350;41;902;0.04385022;0.16411282;0.19889951;1.402241;2500;0.2761559955381881
5;1350;90;443;0.05904315;0.2322666;0.12491827;15.338379;2500;0.1108160425445101
5;1350;157;1104;0.11164833;0.13289098;0.21280205;7.7616506;2500;0.32637899422327543
5;1350;93;102;0.08173131;0.17873204;0.17819624;15.701728;2500;0.22685332676930103
5;1350;72;118;0.12573062;0.16183096;0.1519742;17.101862;2500;0.18517199108182336
5;1350;213;638;0.0914418;0.18323092;0.19213621;1.4235148;2500;0.25155155359856934
5;1350;168;570;0.08171998;0.11158021;0.16114327;8.310322;2500;0.2333838399259217
5;1350;253;769;0.08977759;0.1903076;0.11237458;18.193945;2500;0.10285471812842018
5;1350;178;282;0.064659774;0.16629654;0.1463659;3.4309661;2500;0.17240961951552172
5;1350;150;278;0.05692084;0.09980349;0.17870082;15.141809;2500;0.2795676973469742
5;1350;85;901;0.053875074;0.19719763;0.11563708;7.1411834;2500;0.10610178021571325
5;1350;239;357;0.10516515;0.11978951;0.20985253;10.677801;2500;0.33033035594648963
5;1350;67;875;0.10677723;0.12371635;0.15346833;18.168854;2500;0.2094919016514806
5;1350;80;772;0.027332738;0.18439606;0.13071822;13.0261135;2500;0.13627481432315142
5;1350;254;109;0.074493706;0.08511908;0.10120768;9.240134;2500;0.12790377072721612
5;1350;224;856;0.03058157;0.14645043;0.11273944;14.244683;2500;0.11926831548068706
5;1350;187;1056;0.09814432;0.16532384;0.13559204;5.234939;2500;0.15285248585226485
5;1350;21;981;0.07946738;0.105666935;0.15504536;1.2334787;2500;0.2248583596557154
5;1350;46;20;0.04797613;0.19618288;0.12299632;12.753585;2500;0.11873548058355043
5;1350;154;652;0.03354983;0.19772922;0.18174757;17.361359;2500;0.22401333847212726
5;1350;226;1096;0.07373671;0.109473065;0.12915915;14.291939;2500;0.16925010107559404
5;1350;144;722;0.053202275;0.13888341;0.24319957;10.868881;2500;0.3865358664438199
5;1350;15;355;0.061155085;0.14638007;0.18471988;3.7231889;2500;0.2585770186950631
5;1350;63;241;0.11414925;0.1678787;0.21949333;2.6136222;2500;0.3156336841805429
5;1350;180;825;0.05868134;0.23251459;0.16327338;6.3176694;2500;0.1752767158239783
5;1350;211;927;0.028884882;0.17912845;0.13073222;19.30136;2500;0.13833410628059223
5;1350;19;1095;0.07580868;0.08111396;0.1674333;9.776305;2500;0.271007867415364
5;1350;22;1087;0.091218464;0.1489163;0.16184792;16.288937;2500;0.2111969303540316
5;1350;85;413;0.076730646;0.13590573;0.19354877;1.2455924;2500;0.2837491843597743
5;1350;34;728;0.052196015;0.17165129;0.23659302;9.9785385;2500;0.3483001813661574
5;1350;167;130;0.10777478;0.10851777;0.13558367;5.690495;2500;0.18281443594923255
5;1350;45;122;0.04691154;0.2012745;0.1144822;19.1021;2500;0.10295682636293003
5;1350;197;95;0.03350576;0.16216025;0.2072947;4.774795;2500;0.29442507407191937
5;1350;235;1113;0.06453312;0.21936159;0.10005886;1.9445972;2500;0.0755139692882757
5;1350;291;191;0.084333055;0.12885433;0.21919039;4.078264;2500;0.34310357965627925
5;1350;285;583;0.03920418;0.16204503;0.2091832;2.1983068;2500;0.29835484975403
5;1350;89;525;0.06492956;0.22351219;0.22387068;6.992358;2500;0.29160945169912267
5;1350;18;396;0.06353071;0.14019072;0.11359363;19.918543;2500;0.12347555234263582
5;1350;105;649;0.058482464;0.10397849;0.13055646;18.680313;2500;0.17548613160703325
5;1350;215;13;0.027673727;0.1456267;0.18274769;11.867077;2500;0.2550473627499935
5;1350;27;462;0.09304911;0.16409513;0.14909473;16.789503;2500;0.17859501887734147
5;1350;114;580;0.059154816;0.17519401;0.22687466;8.598392;2500;0.32595143940209137
5;1350;96;965;0.0548922;0.17530037;0.16875061;17.929295;2500;0.2104431943137977
5;1350;73;844;0.021359673;0.140939;0.16442277;4.992284;2500;0.2209694856726945
5;1350;214;1021;0.08548705;0.08912438;0.12771279;8.660223;2500;0.17956867511300786
5;1350;201;457;0.079007916;0.13042426;0.18430388;3.2916243;2500;0.268360721776185
5;1350;165;177;0.030397799;0.18680306;0.15189222;18.795364;2500;0.17336978397846511
5;1350;274;487;0.050898038;0.1555893;0.16757962;7.4253883;2500;0.21872453713575218
5;1350;39;1156;0.02976046;0.19565119;0.1406942;5.6737847;2500;0.14956105188755214
5;1350;53;265;0.08232956;0.17770271;0.19132756;5.214862;2500;0.2530377775138357
5;1350;121;217;0.093249515;0.15210615;0.22570942;10.004919;2500;0.3393612532504608
5;1350;200;1133;0.029636579;0.21205623;0.103083305;10.5773535;2500;0.0818812936405884
5;1350;179;1140;0.10955874;0.12410809;0.13463743;13.782682;2500;0.17158157860175546
5;1350;31;187;0.044972494;0.13516675;0.2016022;16.373957;2500;0.30108804321481064
5;1350;287;925;0.046675015;0.19402047;0.20599589;14.3509865;2500;0.2727460115088752
5;1350;98;521;0.02640279;0.14736563;0.14414136;10.358894;2500;0.17752036565049883
5;1350;114;595;0.04066052;0.2162767;0.14292741;11.17802;2500;0.14583511515287548
5;1350;190;603;0.09583325;0.12200988;0.2120218;19.532082;2500;0.3332009419168912
5;1350;284;1162;0.0692727;0.1679464;0.18375385;9.494617;2500;0.24362502727817223
5;1350;202;229;0.11718269;0.1622365;0.15834218;7.1083703;2500;0.19715915835156192
5;1350;286;929;0.03930448;0.16666012;0.10831369;13.267147;2500;0.10381755558367822
5;1350;64;16;0.03747679;0.1274876;0.19795276;13.782945;2500;0.29904551695777126
5;1350;189;758;0.07519606;0.20851351;0.14394158;18.810497;2500;0.15040321841879767
5;1350;250;786;0.05769935;0.14704822;0.1865639;7.6916356;2500;0.2619025687309721
5;1350;157;906;0.029341146;0.18163738;0.20835733;10.683954;2500;0.2845246082777326
5;1350;115;1111;0.02293982;0.1714637;0.169491;12.862067;2500;0.21384787091519558
5;1350;295;907;0.10616297;0.10686245;0.13799122;14.46667;2500;0.1887818976808049
5;1350;50;881;0.08364211;0.1445035;0.13212284;1.7610383;2500;0.1560139578617515
5;1350;129;312;0.033707116;0.24278957;0.20573793;18.106327;2500;0.24777242542622235
5;1350;263;1191;0.105538554;0.15248549;0.23373139;4.3745513;2500;0.3559262201926858
5;1350;271;567;0.055487227;0.17150491;0.24699624;5.2789035;2500;0.3699964801679054
5;1350;294;506;0.110747755;0.15382928;0.22049047;14.193007;2500;0.32723827977715364
5;1350;266;607;0.13301904;0.14414968;0.19040568;4.7783084;2500;0.27164566784844285
5;1350;24;478;0.017559333;0.14116295;0.22964881;3.5374796;2500;0.3558069966906724
5;1350;279;716;0.11600591;0.12282842;0.15844895;19.037529;2500;0.22019809979691413
5;1350;134;426;0.026025003;0.13046522;0.23232812;13.218286;2500;0.3699873806295722
5;1350;198;295;0.042950604;0.15326671;0.16453579;18.999872;2500;0.2140391326325877
5;1350;124;1114;0.09273257;0.17162989;0.18930066;2.198939;2500;0.25248603362750305
5;1350;245;1114;0.10381522;0.16487758;0.12548852;1.673568;2500;0.13466489301612744
5;1350;177;600;0.047498595;0.23507549;0.17457983;6.3083434;2500;0.1943034592941863
5;1350;255;1154;0.034773454;0.18996224;0.15122402;1.7298241;2500;0.17078431370437794
5;1350;66;504;0.034901388;0.12771925;0.15497582;9.3322935;2500;0.21003922075074696
5;1350;63;470;0.03891461;0.13010317;0.18972757;19.269096;2500;0.27988092649046015
5;1350;137;1101;0.04242265;0.14422376;0.2322823;7.780781;2500;0.3590558348291827
5;1350;11;763;0.034687005;0.17114039;0.22389248;14.912669;2500;0.32250169430228426
5;1350;210;917;0.11181822;0.1171659;0.15234451;13.282258;2500;0.21140954069678763
5;1350;95;501;0.10350366;0.14338696;0.2100763;1.6125822;2500;0.31291473918663987
5;1350;171;494;0.085794196;0.08858132;0.18214355;5.409287;2500;0.2965944853496001
5;1350;30;109;0.025229272;0.15311602;0.15224497;12.970998;2500;0.1901521004276435
5;1350;59;1160;0.022913974;0.1530345;0.23620868;2.7487;2500;0.3607377730644214
5;1350;190;281;0.08276015;0.18048039;0.12418889;9.689682;2500;0.12630147872933342
5;1350;98;598;0.06753678;0.12777638;0.22077245;13.874306;2500;0.34734535285273566
5;1350;72;146;0.061963372;0.11304335;0.13183452;7.4564066;2500;0.17246019685814112
5;1350;76;779;0.029479789;0.18522657;0.23386799;6.930539;2500;0.3337374382078514
5;1350;72;475;0.08187169;0.10525576;0.20820072;14.7416935;2500;0.3389004885742703
5;1350;190;923;0.06077335;0.1446215;0.16974142;8.957988;2500;0.22941061582304542
5;1350;58;638;0.06764965;0.20595245;0.111597985;11.1076145;2500;0.0969144860805682
5;1350;115;164;0.06038054;0.13970394;0.12702501;4.795437;2500;0.14870420532056078
5;1350;209;22;0.020474989;0.15575393;0.1247439;16.002108;2500;0.13713990379213373
5;1350;158;262;0.03439109;0.15047681;0.21423337;12.39501;2500;0.3165700389948325
5;1350;183;871;0.07748309;0.0776705;0.19330205;19.485489;2500;0.33146571682010595
5;1350;82;995;0.09154612;0.19362327;0.13264272;15.364319;2500;0.136194533979609
5;1350;280;416;0.033451397;0.22109374;0.15515089;12.388155;2500;0.16532462809989174
5;1350;130;647;0.04766185;0.17184229;0.14639972;12.67399;2500;0.1699046770476285
5;1350;93;295;0.040717475;0.19341224;0.19787362;7.3267317;2500;0.2572080359019053
5;1350;272;1057;0.08839088;0.099722765;0.1495583;9.4632635;2500;0.2176509355374452
5;1350;200;1158;0.088955395;0.12159782;0.21529041;13.792344;2500;0.34055026561642915
5;1350;188;905;0.0631069;0.13486843;0.20424508;10.785615;2500;0.30685020447437594
5;1350;267;115;0.13156217;0.14211935;0.13639069;19.131119;2500;0.1653282836977157
5;1350;26;530;0.06515559;0.19635822;0.14857416;11.514601;2500;0.16332425629803718
5;1350;252;1188;0.085889116;0.10669295;0.18241915;1.241519;2500;0.2820056561547456
5;1350;206;282;0.07586922;0.18846796;0.23617902;3.3987386;2500;0.3363696420023308
5;1350;114;807;0.072109826;0.09198022;0.11672239;1.8767935;2500;0.15501021483098032
5;1350;84;1126;0.08302696;0.09735848;0.15378852;18.159426;2500;0.22830771457547275
5;1350;40;930;0.04732855;0.118628345;0.18987654;6.9880314;2500;0.28862707360785783
5;1350;282;734;0.03179827;0.15393868;0.14868191;16.886656;2500;0.1828642790297619
5;1350;51;612;0.032546166;0.15138291;0.14343286;9.465965;2500;0.1741124057147677
5;1350;85;1115;0.06144831;0.22363487;0.16479203;18.48918;2500;0.18139200580130216
5;1350;210;479;0.037666637;0.1614418;0.12889194;10.162068;2500;0.14226880892526325
5;1350;215;1082;0.051898368;0.15138432;0.1905157;17.342398;2500;0.26717011219013803
5;1350;56;522;0.04992963;0.115032956;0.23174787;13.7623415;2500;0.38176077111519463
5;1350;246;910;0.021561433;0.13833594;0.23661351;6.0579925;2500;0.3728598202780433
5;1350;157;1099;0.08484327;0.09806486;0.1707121;11.95447;2500;0.2638085495628933
5;1350;256;665;0.017183734;0.15299818;0.14401679;6.0924454;2500;0.17441659267776685
5;1350;35;378;0.031325944;0.17036556;0.15735948;4.79801;2500;0.1911855879706615
5;1350;22;70;0.018389162;0.15951748;0.13425335;7.064887;2500;0.15296838970847756
5;1350;194;973;0.087410524;0.089315176;0.189782;6.6370425;2500;0.3126937327046716
5;1350;53;750;0.06530673;0.18182376;0.12020759;10.434668;2500;0.11891702904088144
5;1350;162;323;0.05197375;0.23934214;0.1477263;13.104202;2500;0.14613523790585028
5;1350;14;1054;0.02239639;0.12947586;0.12558879;19.3811;2500;0.15106972967819532
5;1350;236;1105;0.06348884;0.19234458;0.13079068;9.914235;2500;0.13344105858295557
5;1350;270;1065;0.12204054;0.12683912;0.20071836;15.458416;2500;0.30537222567865646
5;1350;253;725;0.07596137;0.1617968;0.24891096;10.32979;2500;0.38101535160839317
5;1350;287;1172;0.06135097;0.19249374;0.20131283;9.242309;2500;0.26441535902771124
5;1350;271;1051;0.055629447;0.17067547;0.13661616;8.834225;2500;0.15240225033246932
5;1350;138;134;0.04246964;0.24656802;0.16114867;17.638222;2500;0.16648784578998854
5;1350;125;1177;0.053302016;0.12043173;0.19419174;3.7778504;2500;0.29640351559049666
5;1350;269;663;0.05960742;0.16142529;0.23010862;6.5135956;2500;0.3419239899560862
5;1350;278;1104;0.09708471;0.15087104;0.20713778;14.6969;2500;0.30158881808264487
5;1350;292;914;0.050612696;0.23569211;0.12180614;6.619896;2500;0.10492387144651068
5;1350;232;780;0.03456838;0.18854697;0.19058858;1.0420583;2500;0.24565956077116033
5;1350;68;398;0.09862768;0.19792177;0.12957644;5.1176786;2500;0.12935134303836607
5;1350;284;42;0.098594606;0.14987782;0.15614904;1.5583514;2500;0.19947347291879033
5;1350;284;339;0.07620972;0.17867216;0.24472317;6.5551043;2500;0.3603172888992482
5;1350;203;826;0.11345974;0.15927134;0.23381223;7.2076554;2500;0.35117024691196264
5;1350;258;1037;0.113511294;0.14657645;0.138516;19.111353;2500;0.16714017872351658
5;1350;172;12;0.106580496;0.121813536;0.2092812;16.351877;2500;0.32748608567727305
5;1350;283;257;0.066811256;0.19908132;0.1494279;3.3238842;2500;0.1637531445873755
5;1350;37;810;0.0717356;0.08362433;0.101178735;3.334039;2500;0.12876348204533963
5;1350;260;347;0.11121767;0.1786974;0.2275174;19.94288;2500;0.3249941026509267
5;1350;26;178;0.09570579;0.1777667;0.22337398;13.759125;2500;0.31715672423456875
5;1350;108;107;0.0789786;0.16667058;0.14412397;12.884482;2500;0.1680440161299301
5;1350;49;769;0.01729585;0.14301732;0.21581396;12.181316;2500;0.32519943293134324
5;1350;148;717;0.06295898;0.1312796;0.104723096;3.8444839;2500;0.11110665169584436
5;1350;77;1031;0.077398345;0.11064589;0.1809676;6.023136;2500;0.27582168756432324
5;1350;286;384;0.09339955;0.09515421;0.24723756;9.215133;2500;0.4347147972248646
5;1350;172;172;0.06853426;0.1822811;0.21827176;9.480749;2500;0.3040117783411089
5;1350;270;960;0.13960247;0.1418183;0.18633431;19.444635;2500;0.26483513808678844
5;1350;90;1185;0.04248692;0.20975761;0.1548732;1.8315563;2500;0.16921463289362057
5;1350;17;438;0.100673966;0.10763999;0.21030141;1.2793367;2500;0.3414161782639111
5;1350;234;1039;0.09920876;0.1961767;0.24631128;18.382885;2500;0.35205509829454956
5;1350;213;917;0.101984166;0.1774032;0.12881812;17.673586;2500;0.13561130758562645
5;1350;168;1094;0.08329475;0.16951802;0.10743001;6.5021844;2500;0.10133094585449286
5;1350;246;515;0.10337163;0.10624822;0.15659009;7.1051764;2500;0.2276719410603681
5;1350;253;130;0.029732754;0.22284137;0.177531;12.248652;2500;0.20468236994608244
5;1350;180;150;0.05579589;0.15540338;0.13678275;4.8388443;2500;0.15957413158570904
5;1350;290;918;0.077991225;0.095286824;0.1924841;17.633957;2500;0.31329664106253624
5;1350;218;1037;0.04051226;0.20231296;0.14588022;6.121593;2500;0.15615893569815156
