[mm];[1/m2];[mm];[-];[-];[-];[mm/hour];[mm/hour];[-];[-]
1350;199;990;0.13480663;0.19085468;0.113576435;48.274693;2500;1.4635313;0.9454851
1350;271;896;0.098140456;0.19343956;0.22265804;45.987988;2500;1.1539584;0.92367715
1350;120;896;0.098140456;0.19343956;0.22265804;45.987988;2500;1.1539584;0.92367715
1350;271;516;0.098140456;0.19343956;0.22265804;45.987988;2500;1.1539584;0.92367715
1350;271;896;0.07405276;0.14596154;0.22265804;45.987988;2500;1.1539584;0.92367715
1350;271;896;0.15501726;0.13656276;0.22265804;45.987988;2500;1.1539584;0.92367715
1350;271;896;0.098140456;0.19343956;0.17836991;45.987988;2500;1.1539584;0.92367715
1350;271;896;0.098140456;0.19343956;0.22265804;26.725384;2500;1.1539584;0.92367715
1350;271;896;0.098140456;0.19343956;0.22265804;45.987988;2500;1.1539584;0.8500691
1350;271;896;0.098140456;0.19343956;0.22265804;45.987988;2500;1.2614619;0.92367715
1350;120;516;0.11696965;0.10304465;0.17836991;26.725384;2500;1.2614619;0.8500691
1350;26;503;0.14555378;0.07483997;0.120678484;20.675247;2500;0.8658871;1.2574261
1350;157;503;0.14555378;0.07483997;0.120678484;20.675247;2500;0.8658871;1.2574261
1350;26;806;0.14555378;0.07483997;0.120678484;20.675247;2500;0.8658871;1.2574261
1350;26;503;0.20581797;0.10582625;0.120678484;20.675247;2500;0.8658871;1.2574261
1350;26;503;0.036314297;0.18407947;0.120678484;20.675247;2500;0.8658871;1.2574261
1350;26;503;0.14555378;0.07483997;0.12982166;20.675247;2500;0.8658871;1.2574261
1350;26;503;0.14555378;0.07483997;0.120678484;6.98845;2500;0.8658871;1.2574261
1350;26;503;0.14555378;0.07483997;0.120678484;20.675247;2500;0.8658871;1.085508
1350;26;503;0.14555378;0.07483997;0.120678484;20.675247;2500;0.6279869;1.2574261
1350;157;806;0.051349644;0.2602946;0.12982166;6.98845;2500;0.6279869;1.085508
1350;121;1197;0.034604628;0.27071017;0.16057506;6.896861;2500;0.733975;0.5912073
1350;280;1197;0.034604628;0.27071017;0.16057506;6.896861;2500;0.733975;0.5912073
1350;121;1188;0.034604628;0.27071017;0.16057506;6.896861;2500;0.733975;0.5912073
1350;121;1197;0.028457174;0.22261897;0.16057506;6.896861;2500;0.733975;0.5912073
1350;121;1197;0.08790649;0.2174083;0.16057506;6.896861;2500;0.733975;0.5912073
1350;121;1197;0.034604628;0.27071017;0.217589;6.896861;2500;0.733975;0.5912073
1350;121;1197;0.034604628;0.27071017;0.16057506;39.84221;2500;0.733975;0.5912073
1350;121;1197;0.034604628;0.27071017;0.16057506;6.896861;2500;0.733975;1.4353617
1350;121;1197;0.034604628;0.27071017;0.16057506;6.896861;2500;1.1090132;0.5912073
1350;280;1188;0.07229005;0.17878608;0.217589;39.84221;2500;1.1090132;1.4353617
1350;166;202;0.079258345;0.103504874;0.18759117;31.622253;2500;1.2544992;1.2296435
1350;27;202;0.079258345;0.103504874;0.18759117;31.622253;2500;1.2544992;1.2296435
1350;166;287;0.079258345;0.103504874;0.18759117;31.622253;2500;1.2544992;1.2296435
1350;166;202;0.0725374;0.09472787;0.18759117;31.622253;2500;1.2544992;1.2296435
1350;166;202;0.12264072;0.060122497;0.18759117;31.622253;2500;1.2544992;1.2296435
1350;166;202;0.079258345;0.103504874;0.17473097;31.622253;2500;1.2544992;1.2296435
1350;166;202;0.079258345;0.103504874;0.18759117;18.8605;2500;1.2544992;1.2296435
1350;166;202;0.079258345;0.103504874;0.18759117;31.622253;2500;1.2544992;0.6369347
1350;166;202;0.079258345;0.103504874;0.18759117;31.622253;2500;0.9756565;1.2296435
1350;27;287;0.11224104;0.05502423;0.17473097;18.8605;2500;0.9756565;0.6369347
1350;189;614;0.22018163;0.10377805;0.14060174;25.302572;2500;1.1875974;0.9641553
1350;148;614;0.22018163;0.10377805;0.14060174;25.302572;2500;1.1875974;0.9641553
1350;189;946;0.22018163;0.10377805;0.14060174;25.302572;2500;1.1875974;0.9641553
1350;189;614;0.10557867;0.049762316;0.14060174;25.302572;2500;1.1875974;0.9641553
1350;189;614;0.19042201;0.13353767;0.14060174;25.302572;2500;1.1875974;0.9641553
1350;189;614;0.22018163;0.10377805;0.11939406;25.302572;2500;1.1875974;0.9641553
1350;189;614;0.22018163;0.10377805;0.14060174;43.59705;2500;1.1875974;0.9641553
1350;189;614;0.22018163;0.10377805;0.14060174;25.302572;2500;1.1875974;1.1313658
1350;189;614;0.22018163;0.10377805;0.14060174;25.302572;2500;1.356775;0.9641553
1350;148;946;0.09130872;0.064032264;0.11939406;43.59705;2500;1.356775;1.1313658
1350;144;415;0.07404003;0.11466017;0.20742719;0.6214083;2500;0.7920756;1.356481
1350;185;415;0.07404003;0.11466017;0.20742719;0.6214083;2500;0.7920756;1.356481
1350;144;81;0.07404003;0.11466017;0.20742719;0.6214083;2500;0.7920756;1.356481
1350;144;415;0.10351401;0.1603043;0.20742719;0.6214083;2500;0.7920756;1.356481
1350;144;415;0.070024185;0.118676014;0.20742719;0.6214083;2500;0.7920756;1.356481
1350;144;415;0.07404003;0.11466017;0.18802905;0.6214083;2500;0.7920756;1.356481
1350;144;415;0.07404003;0.11466017;0.20742719;22.715221;2500;0.7920756;1.356481
1350;144;415;0.07404003;0.11466017;0.20742719;0.6214083;2500;0.7920756;0.92915094
1350;144;415;0.07404003;0.11466017;0.20742719;0.6214083;2500;0.72450966;1.356481
1350;185;81;0.09789953;0.16591877;0.18802905;22.715221;2500;0.72450966;0.92915094
1350;39;905;0.12894338;0.15650092;0.24266794;14.40437;2500;0.6739879;0.5546516
1350;286;905;0.12894338;0.15650092;0.24266794;14.40437;2500;0.6739879;0.5546516
1350;39;426;0.12894338;0.15650092;0.24266794;14.40437;2500;0.6739879;0.5546516
1350;39;905;0.14616223;0.17739975;0.24266794;14.40437;2500;0.6739879;0.5546516
1350;39;905;0.06610967;0.21933465;0.24266794;14.40437;2500;0.6739879;0.5546516
1350;39;905;0.12894338;0.15650092;0.16355214;14.40437;2500;0.6739879;0.5546516
1350;39;905;0.12894338;0.15650092;0.24266794;30.474125;2500;0.6739879;0.5546516
1350;39;905;0.12894338;0.15650092;0.24266794;14.40437;2500;0.6739879;0.59101593
1350;39;905;0.12894338;0.15650092;0.24266794;14.40437;2500;1.0090787;0.5546516
1350;286;426;0.07493783;0.24862418;0.16355214;30.474125;2500;1.0090787;0.59101593
1350;284;123;0.034390118;0.16755138;0.10080594;39.663727;2500;1.337058;1.1266643
1350;33;123;0.034390118;0.16755138;0.10080594;39.663727;2500;1.337058;1.1266643
1350;284;754;0.034390118;0.16755138;0.10080594;39.663727;2500;1.337058;1.1266643
1350;284;123;0.03529902;0.17197964;0.10080594;39.663727;2500;1.337058;1.1266643
1350;284;123;0.09387959;0.10806192;0.10080594;39.663727;2500;1.337058;1.1266643
1350;284;123;0.034390118;0.16755138;0.22851092;39.663727;2500;1.337058;1.1266643
1350;284;123;0.034390118;0.16755138;0.10080594;10.837066;2500;1.337058;1.1266643
1350;284;123;0.034390118;0.16755138;0.10080594;39.663727;2500;1.337058;1.3562188
1350;284;123;0.034390118;0.16755138;0.10080594;39.663727;2500;0.876924;1.1266643
1350;33;754;0.09636075;0.1109179;0.22851092;10.837066;2500;0.876924;1.3562188
1350;243;1105;0.033768613;0.120782375;0.13652372;37.088142;2500;0.52753705;0.7091436
1350;248;1105;0.033768613;0.120782375;0.13652372;37.088142;2500;0.52753705;0.7091436
1350;243;169;0.033768613;0.120782375;0.13652372;37.088142;2500;0.52753705;0.7091436
1350;243;1105;0.073758006;0.26381502;0.13652372;37.088142;2500;0.52753705;0.7091436
1350;243;1105;0.0757541;0.078796886;0.13652372;37.088142;2500;0.52753705;0.7091436
1350;243;1105;0.033768613;0.120782375;0.14319618;37.088142;2500;0.52753705;0.7091436
1350;243;1105;0.033768613;0.120782375;0.13652372;14.18512;2500;0.52753705;0.7091436
1350;243;1105;0.033768613;0.120782375;0.13652372;37.088142;2500;0.52753705;1.4400067
1350;243;1105;0.033768613;0.120782375;0.13652372;37.088142;2500;0.8289914;0.7091436
1350;248;169;0.16546345;0.17210956;0.14319618;14.18512;2500;0.8289914;1.4400067
1350;52;294;0.17828067;0.15526758;0.21970057;12.366668;2500;1.4914511;1.0941598
1350;66;294;0.17828067;0.15526758;0.21970057;12.366668;2500;1.4914511;1.0941598
1350;52;1080;0.17828067;0.15526758;0.21970057;12.366668;2500;1.4914511;1.0941598
1350;52;294;0.123364724;0.107440375;0.21970057;12.366668;2500;1.4914511;1.0941598
1350;52;294;0.038041823;0.29550642;0.21970057;12.366668;2500;1.4914511;1.0941598
1350;52;294;0.17828067;0.15526758;0.24918902;12.366668;2500;1.4914511;1.0941598
1350;52;294;0.17828067;0.15526758;0.21970057;44.51151;2500;1.4914511;1.0941598
1350;52;294;0.17828067;0.15526758;0.21970057;12.366668;2500;1.4914511;0.73769754
1350;52;294;0.17828067;0.15526758;0.21970057;12.366668;2500;1.2112454;1.0941598
1350;66;1080;0.026323767;0.20448133;0.24918902;44.51151;2500;1.2112454;0.73769754
1350;93;804;0.07182514;0.17047906;0.17991364;23.015722;2500;1.1074325;0.80720764
1350;115;804;0.07182514;0.17047906;0.17991364;23.015722;2500;1.1074325;0.80720764
1350;93;832;0.07182514;0.17047906;0.17991364;23.015722;2500;1.1074325;0.80720764
1350;93;804;0.053937916;0.1280232;0.17991364;23.015722;2500;1.1074325;0.80720764
1350;93;804;0.06877887;0.17352532;0.17991364;23.015722;2500;1.1074325;0.80720764
1350;93;804;0.07182514;0.17047906;0.102837116;23.015722;2500;1.1074325;0.80720764
1350;93;804;0.07182514;0.17047906;0.17991364;2.2826295;2500;1.1074325;0.80720764
1350;93;804;0.07182514;0.17047906;0.17991364;23.015722;2500;1.1074325;0.7745624
1350;93;804;0.07182514;0.17047906;0.17991364;23.015722;2500;0.55175257;0.80720764
1350;115;832;0.051650286;0.13031083;0.102837116;2.2826295;2500;0.55175257;0.7745624
1350;192;596;0.16349693;0.106047854;0.17177336;48.333694;2500;0.8799384;1.3875368
1350;223;596;0.16349693;0.106047854;0.17177336;48.333694;2500;0.8799384;1.3875368
1350;192;570;0.16349693;0.106047854;0.17177336;48.333694;2500;0.8799384;1.3875368
1350;192;596;0.18176435;0.11789652;0.17177336;48.333694;2500;0.8799384;1.3875368
1350;192;596;0.17729042;0.09225435;0.17177336;48.333694;2500;0.8799384;1.3875368
1350;192;596;0.16349693;0.106047854;0.20543799;48.333694;2500;0.8799384;1.3875368
1350;192;596;0.16349693;0.106047854;0.17177336;31.412872;2500;0.8799384;1.3875368
1350;192;596;0.16349693;0.106047854;0.17177336;48.333694;2500;0.8799384;1.0398598
1350;192;596;0.16349693;0.106047854;0.17177336;48.333694;2500;1.4338883;1.3875368
1350;223;570;0.19709899;0.102561876;0.20543799;31.412872;2500;1.4338883;1.0398598
1350;206;760;0.025033208;0.16960211;0.23252273;10.850669;2500;1.0739365;1.0371219
1350;176;760;0.025033208;0.16960211;0.23252273;10.850669;2500;1.0739365;1.0371219
1350;206;778;0.025033208;0.16960211;0.23252273;10.850669;2500;1.0739365;1.0371219
1350;206;760;0.03730534;0.25274682;0.23252273;10.850669;2500;1.0739365;1.0371219
1350;206;760;0.101244666;0.09339065;0.23252273;10.850669;2500;1.0739365;1.0371219
1350;206;760;0.025033208;0.16960211;0.16659491;10.850669;2500;1.0739365;1.0371219
1350;206;760;0.025033208;0.16960211;0.23252273;26.547266;2500;1.0739365;1.0371219
1350;206;760;0.025033208;0.16960211;0.23252273;10.850669;2500;1.0739365;0.88146627
1350;206;760;0.025033208;0.16960211;0.23252273;10.850669;2500;0.76982176;1.0371219
1350;176;778;0.15087825;0.13917392;0.16659491;26.547266;2500;0.76982176;0.88146627
1350;89;561;0.13271189;0.18447652;0.109486036;35.38232;2500;0.9069583;0.64087516
1350;141;561;0.13271189;0.18447652;0.109486036;35.38232;2500;0.9069583;0.64087516
1350;89;476;0.13271189;0.18447652;0.109486036;35.38232;2500;0.9069583;0.64087516
1350;89;561;0.07460629;0.103706665;0.109486036;35.38232;2500;0.9069583;0.64087516
1350;89;561;0.044216998;0.27297142;0.109486036;35.38232;2500;0.9069583;0.64087516
1350;89;561;0.13271189;0.18447652;0.21631515;35.38232;2500;0.9069583;0.64087516
1350;89;561;0.13271189;0.18447652;0.109486036;8.716526;2500;0.9069583;0.64087516
1350;89;561;0.13271189;0.18447652;0.109486036;35.38232;2500;0.9069583;1.1791112
1350;89;561;0.13271189;0.18447652;0.109486036;35.38232;2500;1.1533184;0.64087516
1350;141;476;0.024857352;0.15345562;0.21631515;8.716526;2500;1.1533184;1.1791112
1350;56;1055;0.07432882;0.13414097;0.14928219;49.94142;2500;0.5561736;1.4479917
1350;42;1055;0.07432882;0.13414097;0.14928219;49.94142;2500;0.5561736;1.4479917
1350;56;261;0.07432882;0.13414097;0.14928219;49.94142;2500;0.5561736;1.4479917
1350;56;1055;0.08348972;0.15067363;0.14928219;49.94142;2500;0.5561736;1.4479917
1350;56;1055;0.06543316;0.14303662;0.14928219;49.94142;2500;0.5561736;1.4479917
1350;56;1055;0.07432882;0.13414097;0.13561629;49.94142;2500;0.5561736;1.4479917
1350;56;1055;0.07432882;0.13414097;0.14928219;38.443657;2500;0.5561736;1.4479917
1350;56;1055;0.07432882;0.13414097;0.14928219;49.94142;2500;0.5561736;1.3409765
1350;56;1055;0.07432882;0.13414097;0.14928219;49.94142;2500;0.6096865;1.4479917
1350;42;261;0.07349769;0.16066566;0.13561629;38.443657;2500;0.6096865;1.3409765
1350;229;274;0.1791109;0.10054363;0.19728218;24.434925;2500;1.4556036;0.87205714
1350;297;274;0.1791109;0.10054363;0.19728218;24.434925;2500;1.4556036;0.87205714
1350;229;1136;0.1791109;0.10054363;0.19728218;24.434925;2500;1.4556036;0.87205714
1350;229;274;0.22254583;0.12492577;0.19728218;24.434925;2500;1.4556036;0.87205714
1350;229;274;0.19102953;0.08862499;0.19728218;24.434925;2500;1.4556036;0.87205714
1350;229;274;0.1791109;0.10054363;0.18198977;24.434925;2500;1.4556036;0.87205714
1350;229;274;0.1791109;0.10054363;0.19728218;21.809057;2500;1.4556036;0.87205714
1350;229;274;0.1791109;0.10054363;0.19728218;24.434925;2500;1.4556036;0.60631955
1350;229;274;0.1791109;0.10054363;0.19728218;24.434925;2500;1.4930496;0.87205714
1350;297;1136;0.23735477;0.11011682;0.18198977;21.809057;2500;1.4930496;0.60631955
1350;298;958;0.1873535;0.13948451;0.1897636;2.3328555;2500;0.64806694;1.2923641
1350;77;958;0.1873535;0.13948451;0.1897636;2.3328555;2500;0.64806694;1.2923641
1350;298;369;0.1873535;0.13948451;0.1897636;2.3328555;2500;0.64806694;1.2923641
1350;298;958;0.11711883;0.08719487;0.1897636;2.3328555;2500;0.64806694;1.2923641
1350;298;958;0.18364273;0.14319529;0.1897636;2.3328555;2500;0.64806694;1.2923641
1350;298;958;0.1873535;0.13948451;0.11466235;2.3328555;2500;0.64806694;1.2923641
1350;298;958;0.1873535;0.13948451;0.1897636;3.1888618;2500;0.64806694;1.2923641
1350;298;958;0.1873535;0.13948451;0.1897636;2.3328555;2500;0.64806694;0.68998224
1350;298;958;0.1873535;0.13948451;0.1897636;2.3328555;2500;1.29099;1.2923641
1350;77;369;0.11479914;0.08951455;0.11466235;3.1888618;2500;1.29099;0.68998224
1350;34;148;0.04089064;0.11963208;0.16280258;26.813328;2500;1.3716528;0.90345645
1350;258;148;0.04089064;0.11963208;0.16280258;26.813328;2500;1.3716528;0.90345645
1350;34;662;0.04089064;0.11963208;0.16280258;26.813328;2500;1.3716528;0.90345645
1350;34;148;0.08019866;0.23463394;0.16280258;26.813328;2500;1.3716528;0.90345645
1350;34;148;0.054651983;0.10587073;0.16280258;26.813328;2500;1.3716528;0.90345645
1350;34;148;0.04089064;0.11963208;0.20203333;26.813328;2500;1.3716528;0.90345645
1350;34;148;0.04089064;0.11963208;0.16280258;36.566242;2500;1.3716528;0.90345645
1350;34;148;0.04089064;0.11963208;0.16280258;26.813328;2500;1.3716528;1.4877827
1350;34;148;0.04089064;0.11963208;0.16280258;26.813328;2500;0.65751237;0.90345645
1350;258;662;0.10718873;0.20764387;0.20203333;36.566242;2500;0.65751237;1.4877827
1350;149;653;0.13066806;0.133148;0.1275526;38.251484;2500;1.2242992;1.1951766
1350;215;653;0.13066806;0.133148;0.1275526;38.251484;2500;1.2242992;1.1951766
1350;149;1040;0.13066806;0.133148;0.1275526;38.251484;2500;1.2242992;1.1951766
1350;149;653;0.13523316;0.13779974;0.1275526;38.251484;2500;1.2242992;1.1951766
1350;149;653;0.054262783;0.20955327;0.1275526;38.251484;2500;1.2242992;1.1951766
1350;149;653;0.13066806;0.133148;0.14945944;38.251484;2500;1.2242992;1.1951766
1350;149;653;0.13066806;0.133148;0.1275526;16.305687;2500;1.2242992;1.1951766
1350;149;653;0.13066806;0.133148;0.1275526;38.251484;2500;1.2242992;1.024648
1350;149;653;0.13066806;0.133148;0.1275526;38.251484;2500;1.076068;1.1951766
1350;215;1040;0.056158543;0.21687435;0.14945944;16.305687;2500;1.076068;1.024648
1350;175;445;0.04545964;0.20340945;0.22955032;12.790065;2500;0.76429325;0.6109569
1350;106;445;0.04545964;0.20340945;0.22955032;12.790065;2500;0.76429325;0.6109569
1350;175;135;0.04545964;0.20340945;0.22955032;12.790065;2500;0.76429325;0.6109569
1350;175;445;0.028828299;0.12899241;0.22955032;12.790065;2500;0.76429325;0.6109569
1350;175;445;0.10807407;0.14079502;0.22955032;12.790065;2500;0.76429325;0.6109569
1350;175;445;0.04545964;0.20340945;0.23318225;12.790065;2500;0.76429325;0.6109569
1350;175;445;0.04545964;0.20340945;0.22955032;48.438293;2500;0.76429325;0.6109569
1350;175;445;0.04545964;0.20340945;0.22955032;12.790065;2500;0.76429325;0.78983563
1350;175;445;0.04545964;0.20340945;0.22955032;12.790065;2500;0.9427163;0.6109569
1350;106;135;0.068535335;0.089285366;0.23318225;48.438293;2500;0.9427163;0.78983563
1350;161;1144;0.080287576;0.17735916;0.10772569;18.969421;2500;0.6973881;1.3144019
1350;47;1144;0.080287576;0.17735916;0.10772569;18.969421;2500;0.6973881;1.3144019
1350;161;1097;0.080287576;0.17735916;0.10772569;18.969421;2500;0.6973881;1.3144019
1350;161;1144;0.053268403;0.117672496;0.10772569;18.969421;2500;0.6973881;1.3144019
1350;161;1144;0.13029417;0.12735257;0.10772569;18.969421;2500;0.6973881;1.3144019
1350;161;1144;0.080287576;0.17735916;0.21125294;18.969421;2500;0.6973881;1.3144019
1350;161;1144;0.080287576;0.17735916;0.10772569;14.019207;2500;0.6973881;1.3144019
1350;161;1144;0.080287576;0.17735916;0.10772569;18.969421;2500;0.6973881;1.2836553
1350;161;1144;0.080287576;0.17735916;0.10772569;18.969421;2500;1.3272233;1.3144019
1350;47;1097;0.086446285;0.084494606;0.21125294;14.019207;2500;1.3272233;1.2836553
1350;135;177;0.13625489;0.094152786;0.2495329;44.471992;2500;1.2823956;0.9918833
1350;227;177;0.13625489;0.094152786;0.2495329;44.471992;2500;1.2823956;0.9918833
1350;135;231;0.13625489;0.094152786;0.2495329;44.471992;2500;1.2823956;0.9918833
1350;135;177;0.15417235;0.10653383;0.2495329;44.471992;2500;1.2823956;0.9918833
1350;135;177;0.030912394;0.19949529;0.2495329;44.471992;2500;1.2823956;0.9918833
1350;135;177;0.13625489;0.094152786;0.10643209;44.471992;2500;1.2823956;0.9918833
1350;135;177;0.13625489;0.094152786;0.2495329;46.25179;2500;1.2823956;0.9918833
1350;135;177;0.13625489;0.094152786;0.2495329;44.471992;2500;1.2823956;0.51904845
1350;135;177;0.13625489;0.094152786;0.2495329;44.471992;2500;0.6949471;0.9918833
1350;227;231;0.034977358;0.22572882;0.10643209;46.25179;2500;0.6949471;0.51904845
1350;12;857;0.082358204;0.26314;0.20962724;33.041466;2500;1.1797502;1.1692488
1350;208;857;0.082358204;0.26314;0.20962724;33.041466;2500;1.1797502;1.1692488
1350;12;571;0.082358204;0.26314;0.20962724;33.041466;2500;1.1797502;1.1692488
1350;12;857;0.07192213;0.22979602;0.20962724;33.041466;2500;1.1797502;1.1692488
1350;12;857;0.09051495;0.25498322;0.20962724;33.041466;2500;1.1797502;1.1692488
1350;12;857;0.082358204;0.26314;0.24102809;33.041466;2500;1.1797502;1.1692488
1350;12;857;0.082358204;0.26314;0.20962724;0.8962833;2500;1.1797502;1.1692488
1350;12;857;0.082358204;0.26314;0.20962724;33.041466;2500;1.1797502;0.99390197
1350;12;857;0.082358204;0.26314;0.20962724;33.041466;2500;1.0420461;1.1692488
1350;208;571;0.07904529;0.22267286;0.24102809;0.8962833;2500;1.0420461;0.99390197
1350;276;472;0.085681915;0.080817476;0.14278334;8.50458;2500;0.83116204;0.52641815
1350;98;472;0.085681915;0.080817476;0.14278334;8.50458;2500;0.83116204;0.52641815
1350;276;900;0.085681915;0.080817476;0.14278334;8.50458;2500;0.83116204;0.52641815
1350;276;472;0.11148193;0.10515275;0.14278334;8.50458;2500;0.83116204;0.52641815
1350;276;472;0.1066312;0.05986819;0.14278334;8.50458;2500;0.83116204;0.52641815
1350;276;472;0.085681915;0.080817476;0.14194265;8.50458;2500;0.83116204;0.52641815
1350;276;472;0.085681915;0.080817476;0.14278334;34.373634;2500;0.83116204;0.52641815
1350;276;472;0.085681915;0.080817476;0.14278334;8.50458;2500;0.83116204;1.1955208
1350;276;472;0.085681915;0.080817476;0.14278334;8.50458;2500;0.9099034;0.52641815
1350;98;900;0.13873933;0.077895336;0.14194265;34.373634;2500;0.9099034;1.1955208
1350;252;750;0.101730675;0.11287487;0.16925329;18.257109;2500;1.0215273;1.0747706
1350;164;750;0.101730675;0.11287487;0.16925329;18.257109;2500;1.0215273;1.0747706
1350;252;21;0.101730675;0.11287487;0.16925329;18.257109;2500;1.0215273;1.0747706
1350;252;750;0.15852326;0.17588885;0.16925329;18.257109;2500;1.0215273;1.0747706
1350;252;750;0.13176484;0.0828407;0.16925329;18.257109;2500;1.0215273;1.0747706
1350;252;750;0.101730675;0.11287487;0.22509524;18.257109;2500;1.0215273;1.0747706
