[1/m2];[mm];[-];[-];[-];[mm/hour];[-];[-];[-];[-];[-];[-];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[kg N/ha/year];[-];[-];[-]
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;12.345074;10.746036;0.4160335386891561;0.56781954;0.15873545
40;759;0.09013309;0.06860236;0.22654603;21.358694;1.4239774;1.0537091;0.9453794;0.29797274;0.9363821;0.3838787;9.144895;21.50197;10.90203;44.826893;66.94548;0.4160335386891561;0.56781954;0.15873545
107;75;0.11043442;0.08098202;0.12866321;29.385067;1.0745353;0.6927352;0.7449607;0.73761475;1.3707556;3.193003;23.896309;30.758791;34.014793;12.345074;66.94548;0.1874958002746888;0.5769328;0.19141644
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
155;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;1128;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.0961385;0.23499446;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19289276003635533;0.29033202;0.33113295
228;593;0.121001475;0.19295174;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.21125260520508093;0.38541242;0.31395322
228;593;0.09115067;0.22280255;0.21305948;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.2711639053216119;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;6.725392;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;1.3723967;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.7815379;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.31031415;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;2.1065297;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;1.1078616;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.5161115;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;5.2722764;13.371504;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;11.267769;34.19579;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;16.658157;68.65783;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;83.700134;72.161964;0.19786557989871725;0.29033202;0.31395322
228;593;0.09115067;0.22280255;0.17377126;33.495342;0.90685964;0.51241887;0.64554125;0.73178643;0.8667185;3.0973716;37.0365;13.371504;34.19579;68.65783;39.93871;0.19786557989871725;0.29033202;0.31395322
155;1128;0.12762275;0.20351018;0.21305948;6.725392;0.7815379;1.3723967;1.1078616;0.5161115;0.31031415;2.1065297;5.2722764;11.267769;16.658157;83.700134;39.93871;0.2813433401583476;0.38541242;0.33113295
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
14;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;817;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.1189125;0.13048829;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11252674482429721;0.4767928;0.2494008
185;966;0.107199065;0.12451471;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11517229445714594;0.4626357;0.23171377
185;966;0.11047946;0.12123431;0.17793256;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.26156667677558576;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;48.964752;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;0.88244957;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;1.3104336;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.6524694;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.17852;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;1.2813213;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.7855378;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;15.330262;35.753796;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;29.427212;27.813686;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;21.434153;8.451703;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;37.545784;97.286064;0.11667690756549538;0.4767928;0.23171377
185;966;0.11047946;0.12123431;0.10531396;38.73308;0.6755897;1.374118;0.33392176;0.81675464;0.39052564;4.090578;12.352584;35.753796;27.813686;8.451703;8.343081;0.11667690756549538;0.4767928;0.23171377
14;817;0.11538171;0.13401909;0.17793256;48.964752;1.3104336;0.88244957;1.2813213;0.7855378;0.6524694;4.17852;15.330262;29.427212;21.434153;37.545784;8.343081;0.2527562821813583;0.4626357;0.2494008
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
247;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;389;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.065046355;0.22079754;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.23893168621180452;0.22755902;0.2858439
83;96;0.05607144;0.2333013;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.23316979328253806;0.19376892;0.28937274
83;96;0.06584938;0.22352336;0.16862354;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.1882868733965082;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;15.387205;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;1.0621688;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;0.5800619;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.1129754;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.1209431;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;0.21842574;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.10701355;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;33.344864;8.849371;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;9.93683;7.2604074;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;9.588098;80.23577;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;59.031174;35.724674;0.2376499864907456;0.22755902;0.28937274
83;96;0.06584938;0.22352336;0.1955407;0.0863981;1.157673;0.81769097;1.2570422;0.32536894;1.4082178;1.8187118;23.4696;8.849371;7.2604074;80.23577;86.38445;0.2376499864907456;0.22755902;0.28937274
247;389;0.055387665;0.23045625;0.16862354;15.387205;0.5800619;1.0621688;0.21842574;0.10701355;1.1129754;1.1209431;33.344864;9.93683;9.588098;59.031174;86.38445;0.18552007799548842;0.19376892;0.2858439
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
268;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;715;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.024770634;0.14049171;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.2596866666246843;0.14988674;0.16526234
126;1163;0.24034557;0.106832586;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.28398430762411414;0.6922831;0.34717816
126;1163;0.052037403;0.29514077;0.11034184;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.07475298107921145;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;43.130863;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.2474691;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.65955245;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.86117285;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;4.923692;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.9154993;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.60842866;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;27.20044;18.16057;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;21.925104;1.8583747;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;38.71427;89.1136;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;72.81233;46.585674;0.18779229266426223;0.14988674;0.34717816
126;1163;0.052037403;0.29514077;0.18339558;14.492302;0.6154987;1.4745926;0.16452202;0.5255409;0.53893435;3.5401812;16.662146;18.16057;1.8583747;89.1136;20.62565;0.18779229266426223;0.14988674;0.34717816
268;715;0.11440832;0.050854016;0.11034184;43.130863;0.65955245;1.2474691;0.9154993;0.60842866;0.86117285;4.923692;27.20044;21.925104;38.71427;72.81233;20.62565;0.17287495877039505;0.6922831;0.16526234
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
66;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;509;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.12317089;0.17786625;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1221747483141599;0.40915513;0.30103713
224;182;0.050966896;0.12916322;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.14296082251842668;0.2829449;0.18013012
224;182;0.073701166;0.10642896;0.23225993;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.3905986799165688;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;20.48882;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.8177546;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.452607;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;0.9839591;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;0.37584028;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;0.5852294;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.39398414;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;6.1388497;26.442762;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;2.4342666;24.877262;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;12.264637;24.38737;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;44.792377;83.299614;0.1552849912771995;0.40915513;0.18013012
224;182;0.073701166;0.10642896;0.121267684;27.350878;1.0986234;0.9684585;1.4266983;0.9540818;1.2649945;1.1206535;30.128633;26.442762;24.877262;24.38737;98.661545;0.1552849912771995;0.40915513;0.18013012
